commodity,year,country,quantity,value,kept,located
Wax,1888,Other Foreign Counties,1208,2963,1,0
Wax,1888,Portugal,483,2356,1,1
Wax,1888,United States Of America,2003,10494,1,1
Wax,1889,Aden,145,636,1,1
Wax,1889,Australasia,911,5169,1,1
Wax,1889,Brazil,3344,7171,1,1
Wax,1889,British East Indies,1368,6218,1,1
Wax,1889,British West Africa,426,1962,1,1
Wax,1889,British West India Islands,1067,5967,1,1
Wax,1889,Chile,824,4626,1,1
Wax,1889,France,1565,7811,1,1
Wax,1889,Germany,10955,19332,1,1
Wax,1889,Italy,302,1638,1,1
Wax,1889,Japan,3468,7484,1,1
Wax,1889,Madagascar,1177,5530,1,1
Wax,1889,Mauritius,397,1769,1,1
Wax,1889,Morocco,2084,9969,1,1
Wax,1889,Other British Possessions,122,722,1,0
Wax,1889,Other Foreign Countries,897,3913,1,0
Wax,1889,Portugal,211,1069,1,1
Wax,1889,United States Of America,3514,17871,1,1
Wax,1890,Australasia,474,2079,1,1
Wax,1890,Austrian Territories,406,1362,1,1
Wax,1890,Brazil,2800,4608,1,1
Wax,1890,British East Indies,727,4094,1,1
Wax,1890,British West Africa,538,2706,1,1
Wax,1890,British West India Islands,329,4922,1,1
Wax,1890,Chile,1404,7809,1,1
Wax,1890,East Africa Portuguese,317,1439,1,0
Wax,1890,France,1114,5801,1,1
Wax,1890,Germany,18456,33969,1,1
Wax,1890,Italy,779,4034,1,1
Wax,1890,Japan,966,2273,1,1
Wax,1890,Madagascar,1954,9853,1,1
Wax,1890,Mauritius,771,3845,1,1
Wax,1890,Morocco,1489,7733,1,1
Wax,1890,Other British Possessions,263,1362,1,0
Wax,1890,Other Foreign Countries,425,2016,1,0
Wax,1890,Portugal,679,3419,1,1
Wax,1890,United States Of America,2027,9849,1,1
Wax,1891,Australasia,337,2121,1,1
Wax,1891,Brazil,3194,9014,1,1
Wax,1891,British East Indies,1159,3428,1,1
Wax,1891,British West India Islands,867,5458,1,1
Wax,1891,Chile,621,4453,1,1
Wax,1891,France,1426,7459,1,1
Wax,1891,Gambia,462,2667,1,1
Wax,1891,Germany,9787,24426,1,1
Wax,1891,Italy,816,4464,1,1
Wax,1891,Madagascar,1627,10758,1,1
Wax,1891,Mauritius,197,1051,1,1
Wax,1891,Morocco,2533,14382,1,1
Wax,1891,Other British Possessions,210,1073,1,0
Wax,1891,Other Foreign Countries,2060,5856,1,0
Wax,1891,Portugal,599,3505,1,1
Wax,1891,United States Of America,4383,21069,1,1
Wax,1892,Australasia,788,5123,1,1
Wax,1892,Brazil,4678,12548,1,1
Wax,1892,British East Indies,942,5484,1,1
Wax,1892,British West India Islands,943,5796,1,1
Wax,1892,Chile,1008,6847,1,1
Wax,1892,France,1091,5787,1,1
Wax,1892,Gambia,493,2940,1,1
Wax,1892,Germany,6698,19699,1,1
Wax,1892,Italy,733,4282,1,1
Wax,1892,Japan,1649,3272,1,1
Wax,1892,Madagascar,1846,10697,1,1
Wax,1892,Mauritius,346,1772,1,1
Wax,1892,Morocco,2800,14912,1,1
Wax,1892,Other British Possessions,558,2387,1,0
Wax,1892,Other Foreign Countries,925,4542,1,0
Wax,1892,Portugal,435,2759,1,1
Wax,1892,United States Of America,2264,14658,1,1
Wax,1893,Australasia,875,5544,1,1
Wax,1893,Belgium,178,621,1,1
Wax,1893,Bengal,813,4664,1,1
Wax,1893,Bombay,1,7,1,1
Wax,1893,Brazil,2798,7351,1,1
Wax,1893,British Possessions In South Africa,822,4509,1,1
Wax,1893,British West India Islands,801,5526,1,1
Wax,1893,Cape Of Good Hope,822,4509,1,1
Wax,1893,Ceylon,0,15,1,1
Wax,1893,Chile,677,4221,1,1
Wax,1893,China,243,513,1,1
Wax,1893,France,1456,6592,1,1
Wax,1893,Gambia,454,3046,1,1
Wax,1893,Germany,7384,16885,1,1
Wax,1893,Gibraltar,0,90,1,1
Wax,1893,Holland,170,600,1,1
Wax,1893,Italy,655,3703,1,1
Wax,1893,Japan,2715,5322,1,1
Wax,1893,Madagascar,1788,9420,1,1
Wax,1893,Madras,0,40,1,1
Wax,1893,Mauritius,40,203,1,1
Wax,1893,Morocco,2347,11761,1,1
Wax,1893,New South Wales,325,2006,0,1
Wax,1893,New Zealand,20,114,0,1
Wax,1893,Other British Possessions,203,791,1,0
Wax,1893,Other Foreign Countries,289,1558,1,0
Wax,1893,Portugal,26,154,1,1
Wax,1893,Portuguese Possessions In Western Africa,0,1923,1,1
Wax,1893,Queensland,20,98,0,1
Wax,1893,South Australia,107,708,0,1
Wax,1893,Spain,202,1296,1,1
Wax,1893,Straits Settlements,0,613,1,1
Wax,1893,Turkey,91,616,1,1
Wax,1893,United States Of America,8730,26015,1,1
Wax,1893,United States Of America (Atlantic),8637,25413,0,1
Wax,1893,United States Of America (Pacific),93,602,0,1
Wax,1893,Victoria,403,2618,0,1
Wax,1893,Western Australia,0,32,0,1
Wax,1893,Zanzibar And Pemba,0,247,1,1
Wax,1894,Africa,613,4051,1,0
Wax,1894,Australasia,727,4569,0,1
Wax,1894,Australasia West Australia,6,30,1,0
Wax,1894,Belgium,122,392,1,1
Wax,1894,Bengal,1870,11716,1,1
Wax,1894,Brazil,2823,9238,1,1
Wax,1894,British East Indies Bombay,9,43,1,0
Wax,1894,British Possessions In South Africa,613,4051,1,1
Wax,1894,British West India Islands,1097,6581,1,1
Wax,1894,Canary Islands,116,696,1,1
Wax,1894,Cape Of Good Hope,584,3943,0,1
Wax,1894,Chile,825,5415,1,1
Wax,1894,China,857,1644,1,1
Wax,1894,Eastern Coast Of Africa Portuguese Possessions,29,167,1,0
Wax,1894,Eastern Coast Of Africa Zanzibar And Pemba,126,741,1,0
Wax,1894,France,1804,7554,1,1
Wax,1894,Gambia,724,4653,1,1
Wax,1894,Germany,11222,25230,1,1
Wax,1894,Gibraltar,259,1445,1,1
Wax,1894,Holland,196,952,1,1
Wax,1894,Indian Possessions,425,2581,1,0
Wax,1894,Italy,902,4958,1,1
Wax,1894,Japan,4365,7638,1,1
Wax,1894,Madagascar,2064,12577,1,1
Wax,1894,Madras,407,2503,1,1
Wax,1894,Mauritius,227,1345,1,1
Wax,1894,Morocco,2374,12564,1,1
Wax,1894,Natal,29,108,0,1
Wax,1894,New South Wales,274,1695,1,1
Wax,1894,New Zealand,1,5,1,1
Wax,1894,Other British Possessions,1009,4559,1,0
Wax,1894,Other Foreign Countries,2018,8295,1,0
Wax,1894,Portugal,9,54,1,1
Wax,1894,Queensland,4,27,1,1
Wax,1894,South Australia,29,187,1,1
Wax,1894,Spain,610,4193,1,1
Wax,1894,Straits Settlements,9,38,1,1
Wax,1894,Tasmania,17,112,1,1
Wax,1894,United States Of America,3471,17387,1,1
Wax,1894,United States Of America (Atlantic),3325,16379,0,1
Wax,1894,United States Of America (Pacific),146,1008,0,1
Wax,1894,Victoria,396,2513,1,1
Wax,1894,Western Coast Of Africa Gambia,724,4653,1,0
Wax,1894,Western Coast Of Africa Portuguese Possessions,273,1466,1,0
Wax,1895,Australasia,1376,9152,1,1
Wax,1895,Australasia West Australia,3,18,1,0
Wax,1895,Belgium,303,732,1,1
Wax,1895,Bengal,2140,14276,1,1
Wax,1895,Bombay,443,2855,1,1
Wax,1895,Brazil,5168,28161,1,1
Wax,1895,British East Indies Bombay,443,2855,1,0
Wax,1895,British Possessions In South Africa,158,1035,1,1
Wax,1895,British West India Islands,953,5876,1,1
Wax,1895,Burmah,95,710,1,1
Wax,1895,Canary Islands,211,1098,1,1
Wax,1895,Cape Of Good Hope,36,236,0,1
Wax,1895,Chile,783,5616,1,1
Wax,1895,China,129,836,1,1
Wax,1895,Eastern Coast Of Africa Portuguese Possessions,342,2078,1,0
Wax,1895,Eastern Coast Of Africa Zanzibar And Pemba,653,4096,1,0
Wax,1895,France,1308,6821,1,1
Wax,1895,Gambia,807,5181,1,1
Wax,1895,Germany,13590,28808,1,1
Wax,1895,Gibraltar,89,655,1,1
Wax,1895,Holland,291,1251,1,1
Wax,1895,Italy,1635,7722,1,1
Wax,1895,Japan,1826,2714,1,1
Wax,1895,Madagascar,2681,17410,1,1
Wax,1895,Madras,521,3717,1,1
Wax,1895,Mauritius,45,232,1,1
Wax,1895,Morocco,2147,11421,1,1
Wax,1895,Natal,122,799,0,1
Wax,1895,New South Wales,374,2455,0,1
Wax,1895,New Zealand,19,123,0,1
Wax,1895,Other British Possessions,238,1471,1,0
Wax,1895,Other Foreign Countries,548,2809,1,0
Wax,1895,Peru,40,259,1,1
Wax,1895,Portugal,199,1300,1,1
Wax,1895,Queensland,4,32,0,1
Wax,1895,South Australia,122,798,0,1
Wax,1895,Spain,420,3048,1,1
Wax,1895,Straits Settlements,4,26,1,1
Wax,1895,Tasmania,17,110,0,1
Wax,1895,United States Of America,13196,43808,0,1
Wax,1895,United States Of America (Atlantic),6454,20886,1,1
Wax,1895,United States Of America (Pacific),291,2036,1,1
Wax,1895,Victoria,840,5634,0,1
Wax,1895,Western Australia,0,18,0,1
Wax,1895,Western Coast Of Africa Gambia,807,5181,1,0
Wax,1896,Australasia,689,4163,1,1
Wax,1896,Belgium,511,1520,1,1
Wax,1896,Bengal,1301,8544,1,1
Wax,1896,Bombay,270,2067,1,1
Wax,1896,Brazil,10318,52685,1,1
Wax,1896,British East Indies Bombay,270,2067,1,0
Wax,1896,British Possessions In South Africa,91,517,1,1
Wax,1896,British West India Islands,831,4992,1,1
Wax,1896,Burmah,16,110,1,1
Wax,1896,Canary Islands,2,10,1,1
Wax,1896,Cape Of Good Hope,18,111,0,1
Wax,1896,Chile,1372,10291,1,1
Wax,1896,China,2,15,1,1
Wax,1896,Eastern Coast Of Africa Portuguese Possessions,38,242,1,0
Wax,1896,Eastern Coast Of Africa Zanzibar And Pemba,504,2895,1,0
Wax,1896,France,982,5677,1,1
Wax,1896,Gambia,803,5219,1,1
Wax,1896,Germany,13362,28844,1,1
Wax,1896,Gibraltar,117,841,1,1
Wax,1896,Holland,402,1088,1,1
Wax,1896,Italy,1118,6811,1,1
Wax,1896,Japan,835,1594,1,1
Wax,1896,Madagascar,2174,14203,1,1
Wax,1896,Madras,224,1757,1,1
Wax,1896,Mauritius,30,127,1,1
Wax,1896,Morocco,1075,5533,1,1
Wax,1896,Natal,73,406,0,1
Wax,1896,New South Wales,247,1525,0,1
Wax,1896,New Zealand,22,133,0,1
Wax,1896,Other British Possessions,482,2970,1,0
Wax,1896,Other Foreign Countries,2511,8919,1,0
Wax,1896,Peru,117,864,1,1
Wax,1896,Portugal,136,819,1,1
Wax,1896,Queensland,13,75,0,1
Wax,1896,South Australia,151,795,0,1
Wax,1896,Spain,520,3519,1,1
Wax,1896,Straits Settlements,1,8,1,1
Wax,1896,Tasmania,9,58,0,1
Wax,1896,United States Of America,4632,25541,0,1
Wax,1896,United States Of America (Atlantic),4413,24096,1,1
Wax,1896,United States Of America (Pacific),210,1445,1,1
Wax,1896,Victoria,247,1577,0,1
Wax,1896,Western Coast Of Africa Gambia,803,5219,1,0
Wax,1896,Western Coast Of Africa Portuguese Possessions,54,350,1,0
Wax,1897,Australasia,801,4902,1,1
Wax,1897,Belgium,445,1324,1,1
Wax,1897,Bengal,1690,9702,1,1
Wax,1897,Bombay,251,1296,1,1
Wax,1897,Brazil,5658,14739,1,1
Wax,1897,British East Indies Bombay,251,1296,1,0
Wax,1897,British Possessions In South Africa,120,790,1,1
Wax,1897,British West India Islands,1190,7819,1,1
Wax,1897,Cape Of Good Hope,89,573,0,1
Wax,1897,Ceylon,2,10,1,1
Wax,1897,Chile,1302,7801,1,1
Wax,1897,China,287,1347,1,1
Wax,1897,Eastern Coast Of Africa Portuguese Possessions,321,2121,1,0
Wax,1897,Eastern Coast Of Africa Zanzibar And Pemba,1111,6494,1,0
Wax,1897,France,979,5348,1,1
Wax,1897,Gambia,431,2692,1,1
Wax,1897,Germany,13160,34946,1,1
Wax,1897,Gibraltar,151,839,1,1
Wax,1897,Holland,876,2485,1,1
Wax,1897,Italy,1091,6404,1,1
Wax,1897,Japan,2929,6017,1,1
Wax,1897,Madagascar,3046,17704,1,1
Wax,1897,Madras,17,110,1,1
Wax,1897,Mauritius,94,535,1,1
Wax,1897,Morocco,960,4998,1,1
Wax,1897,Natal,31,217,0,1
Wax,1897,New South Wales,354,2194,0,1
Wax,1897,New Zealand,6,88,0,1
Wax,1897,Other British Possessions,101,550,1,0
Wax,1897,Other Foreign Countries,795,4571,1,0
Wax,1897,Peru,156,1064,1,1
Wax,1897,Portugal,30,176,1,1
Wax,1897,Queensland,24,142,0,1
Wax,1897,South Australia,112,675,0,1
Wax,1897,Spain,543,3733,1,1
Wax,1897,Straits Settlements,71,209,1,1
Wax,1897,Tasmania,1,5,0,1
Wax,1897,United States Of America,6578,30315,0,1
Wax,1897,United States Of America (Atlantic),3220,14642,1,1
Wax,1897,United States Of America (Pacific),138,1031,1,1
Wax,1897,Victoria,304,1798,0,1
Wax,1897,Western Coast Of Africa Gambia,431,2602,1,0
Wax,1897,Zanzibar And Pemba,0,6434,1,1
Wax,1898,Australasia,422,2666,1,1
Wax,1898,Belgium,62,252,1,1
Wax,1898,Bengal,1026,6116,1,1
Wax,1898,Brazil,8511,25477,1,1
Wax,1898,British East Indies Bombay,185,1052,1,0
Wax,1898,British Possessions In South Africa,35,217,1,1
Wax,1898,British West India Islands,815,5560,1,1
Wax,1898,Burmah,28,150,1,1
Wax,1898,Ceylon,110,650,1,1
Wax,1898,Chile,1094,7685,1,1
Wax,1898,China,126,706,1,1
Wax,1898,Eastern Coast Of Africa Portuguese Possessions,452,3228,1,0
Wax,1898,Eastern Coast Of Africa Zanzibar And Pemba,1278,7594,1,0
Wax,1898,France,1312,7541,1,1
Wax,1898,Germany,17546,42623,1,1
Wax,1898,Gibraltar,318,2059,1,1
Wax,1898,Holland,1389,3591,1,1
Wax,1898,Italy,1394,8327,1,1
Wax,1898,Japan,3617,7876,1,1
Wax,1898,Madagascar,1481,9005,1,1
Wax,1898,Madras,102,575,1,1
Wax,1898,Mauritius,13,85,1,1
Wax,1898,Morocco,1862,11828,1,1
Wax,1898,Natal,35,217,0,1
Wax,1898,New South Wales,236,1521,0,1
Wax,1898,Other British Possessions,239,1278,1,0
Wax,1898,Other Foreign Countries,1144,6191,1,0
Wax,1898,Peru,317,2086,1,1
Wax,1898,Portugal,711,3864,1,1
Wax,1898,Queensland,14,97,0,1
Wax,1898,South Australia,58,353,0,1
Wax,1898,Spain,349,2273,1,1
Wax,1898,Tasmania,3,25,0,1
Wax,1898,United States Of America,4770,25172,0,1
Wax,1898,United States Of America (Atlantic),2626,12259,1,1
Wax,1898,United States Of America (Pacific),118,663,1,1
Wax,1898,Victoria,111,670,0,1
Wax,1898,Western Coast Of Africa Gambia,367,2366,1,0
Wax,1898,Zanzibar And Pemba,0,7504,1,1
Wax,1899,Australasia,657,4055,1,1
Wax,1899,Belgium,150,466,1,1
Wax,1899,Bengal,1410,7574,1,1
Wax,1899,Bombay,589,3402,1,1
Wax,1899,Brazil,4936,15070,1,1
Wax,1899,British Possessions In South Africa,86,513,1,1
Wax,1899,British West India Islands,933,6301,1,1
Wax,1899,Ceylon,0,88,1,1
Wax,1899,Chile,1388,7181,1,1
Wax,1899,France,3191,10394,1,1
Wax,1899,Gambia,877,5308,1,1
Wax,1899,Germany,19143,46985,1,1
Wax,1899,Gibraltar,278,1764,1,1
Wax,1899,Holland,761,2048,1,1
Wax,1899,Italy,1235,6688,1,1
Wax,1899,Japan,3852,8407,1,1
Wax,1899,Madagascar,515,3148,1,1
Wax,1899,Madras,52,323,1,1
Wax,1899,Mauritius,0,975,1,1
Wax,1899,Morocco,788,4940,1,1
Wax,1899,Natal,86,513,1,1
Wax,1899,New South Wales,493,3055,1,1
Wax,1899,New Zealand,12,77,1,1
Wax,1899,Other British Possessions,216,1196,1,0
Wax,1899,Other Foreign Countries,955,4460,1,0
Wax,1899,Peru,230,1494,1,1
Wax,1899,Portugal,49,240,1,1
Wax,1899,Portuguese Possessions In Western Africa,1414,9855,1,1
Wax,1899,South Australia,46,290,1,1
Wax,1899,Spain,447,2691,1,1
Wax,1899,Straits Settlements,0,745,1,1
Wax,1899,Tasmania,3,18,1,1
Wax,1899,United States Of America,5285,18114,1,1
Wax,1899,United States Of America (Atlantic),5045,16764,0,1
Wax,1899,United States Of America (Pacific),240,1350,0,1
Wax,1899,Victoria,103,615,1,1
Wax,1899,Zanzibar And Pemba,0,7508,1,1
Wet,1872,Argentine Republic,75231,232186,1,1
Wet,1872,Australia,26167,68098,1,1
Wet,1872,Belgium,40710,124986,1,1
Wet,1872,Brazil,122003,381477,1,1
Wet,1872,British Possessions In South Africa,32483,89519,1,1
Wet,1872,Central America,9742,30420,1,1
Wet,1872,Chile,4891,16182,1,1
Wet,1872,Denmark,7074,16481,1,1
Wet,1872,France,21496,65615,1,1
Wet,1872,Germany,39507,105588,1,1
Wet,1872,Holland,34489,91246,1,1
Wet,1872,Other Countries,25182,76544,1,0
Wet,1872,Portugal,3276,10018,1,1
Wet,1872,United States Of America,9058,27608,1,1
Wet,1872,United States Of Colombia,3798,13603,1,1
Wet,1872,Uruguay,172823,563201,1,1
Wet,1873,Argentine Republic,127120,422991,1,1
Wet,1873,Australia,30803,85274,1,1
Wet,1873,Belgium,45361,137996,1,1
Wet,1873,Brazil,135587,455857,1,1
Wet,1873,British Possessions In South Africa,26316,77468,1,1
Wet,1873,Denmark,10192,28815,1,1
Wet,1873,France,14267,49555,1,1
Wet,1873,Germany,31952,90352,1,1
Wet,1873,Holland,20168,64456,1,1
Wet,1873,Other Countries,18004,56384,1,0
Wet,1873,Portugal,4742,17978,1,1
Wet,1873,Sweden,5237,15768,1,1
Wet,1873,United States Of America,80681,248914,1,1
Wet,1873,Uruguay,162669,545372,1,1
Wet,1874,Argentine Republic,26033,92818,1,1
Wet,1874,Australia,22039,60752,1,1
Wet,1874,Belgium,53950,172956,1,1
Wet,1874,Brazil,132408,457045,1,1
Wet,1874,British Possessions In South Africa,26390,78120,1,1
Wet,1874,Denmark,14572,40561,1,1
Wet,1874,Falkland Islands,4815,14589,1,1
Wet,1874,France,32467,101094,1,1
Wet,1874,Germany,28150,84267,1,1
Wet,1874,Holland,25571,79003,1,1
Wet,1874,Other Countries,7765,23125,1,0
Wet,1874,Portugal,11730,34873,1,1
Wet,1874,Sweden,3247,11174,1,1
Wet,1874,United States Of America,114403,352989,1,1
Wet,1874,United States Of Colombia,4514,18443,1,1
Wet,1874,Uruguay,201913,734444,1,1
Wet,1875,Argentine Republic,85870,300787,1,1
Wet,1875,Australia,24760,66517,1,1
Wet,1875,Belgium,33730,100504,1,1
Wet,1875,Brazil,95795,318634,1,1
Wet,1875,British Possessions In South Africa,25479,73774,1,1
Wet,1875,Canada,8605,23334,1,1
Wet,1875,Denmark,9250,24113,1,1
Wet,1875,France,8059,23961,1,1
Wet,1875,Germany,23813,64061,1,1
Wet,1875,Holland,19530,58846,1,1
Wet,1875,Other Countries,15364,50049,1,0
Wet,1875,Portugal,8281,27536,1,1
Wet,1875,United States Of America,144030,376074,1,1
Wet,1875,United States Of Colombia,4717,16500,1,1
Wet,1875,Uruguay,147857,526546,1,1
Wet,1876,Argentine Republic,43908,144154,1,1
Wet,1876,Australia,25172,61143,1,1
Wet,1876,Belgium,47948,137483,1,1
Wet,1876,Brazil,88409,233838,1,1
Wet,1876,British Possessions In South Africa,17433,47894,1,1
Wet,1876,Denmark,11824,25958,1,1
Wet,1876,France,23082,69477,1,1
Wet,1876,Germany,37872,102767,1,1
Wet,1876,Holland,32890,80633,1,1
Wet,1876,Other Countries,19877,51818,1,0
Wet,1876,Portugal,14304,45459,1,1
Wet,1876,United States Of America,107321,269010,1,1
Wet,1876,Uruguay,116565,372832,1,1
Wet,1877,Argentine Republic,83379,259378,1,1
Wet,1877,Australia,29605,66396,1,1
Wet,1877,Belgium,42725,127785,1,1
Wet,1877,Brazil,86480,285029,1,1
Wet,1877,British Possessions In South Africa,20509,55245,1,1
Wet,1877,Denmark,18893,41630,1,1
Wet,1877,France,42141,131070,1,1
Wet,1877,Germany,30598,73735,1,1
Wet,1877,Holland,22645,55119,1,1
Wet,1877,Other Countries,24587,57414,1,0
Wet,1877,Portugal,15532,49258,1,1
Wet,1877,United States Of America,78877,193081,1,1
Wet,1877,Uruguay,98959,327609,1,1
Wet,1878,Argentine Republic,70877,188306,1,1
Wet,1878,Australia,13104,27326,1,1
Wet,1878,Belgium,72581,198733,1,1
Wet,1878,Brazil,116109,334248,1,1
Wet,1878,British Possessions In South Africa,42451,119772,1,1
Wet,1878,Chile,10029,26028,1,1
Wet,1878,Denmark,10700,24857,1,1
Wet,1878,Falkland Islands,4313,11532,1,1
Wet,1878,France,53130,147526,1,1
Wet,1878,Germany,14476,35678,1,1
Wet,1878,Holland,31140,81969,1,1
Wet,1878,Morocco,5198,15594,1,1
Wet,1878,Other Countries,13224,30237,1,0
Wet,1878,Portugal,14035,46408,1,1
Wet,1878,United States Of America,14835,34974,1,1
Wet,1878,United States Of Colombia,10715,30402,1,1
Wet,1878,Uruguay,100720,311176,1,1
Wet,1879,Argentine Republic,28092,73421,1,1
Wet,1879,Australia,40905,82692,1,1
Wet,1879,Belgium,59490,176435,1,1
Wet,1879,Brazil,90598,254089,1,1
Wet,1879,British Possessions In South Africa,29262,76429,1,1
Wet,1879,Chile,15202,36441,1,1
Wet,1879,Denmark,5641,15724,1,1
Wet,1879,France,44858,123903,1,1
Wet,1879,Germany,20801,53232,1,1
Wet,1879,Holland,30315,78246,1,1
Wet,1879,Other Countries,17401,38383,1,0
Wet,1879,Portugal,11604,36492,1,1
Wet,1879,United States Of America,6216,13178,1,1
Wet,1879,Uruguay,65808,210374,1,1
Wet,1880,Argentine Republic,30550,83601,1,1
Wet,1880,Australia,101371,222903,1,1
Wet,1880,Belgium,60426,177356,1,1
Wet,1880,Brazil,101637,301892,1,1
Wet,1880,British Possessions In South Africa,19217,51547,1,1
Wet,1880,Denmark,3657,10032,1,1
Wet,1880,France,53934,143667,1,1
Wet,1880,Germany,32619,77220,1,1
Wet,1880,Holland,32121,82887,1,1
Wet,1880,Other Countries,21650,51326,1,0
Wet,1880,Portugal,10502,33229,1,1
Wet,1880,Sweden,4897,14162,1,1
Wet,1880,United States Of Colombia,5210,19475,1,1
Wet,1880,Uruguay,101495,338830,1,1
Wet,1881,Argentine Republic,48759,133619,1,1
Wet,1881,Australasia,60763,142668,1,1
Wet,1881,Belgium,68980,188669,1,1
Wet,1881,Brazil,50751,156668,1,1
Wet,1881,British Possessions In South Africa,21735,57607,1,1
Wet,1881,Denmark,6063,15140,1,1
Wet,1881,France,45365,109985,1,1
Wet,1881,Germany,27032,63576,1,1
Wet,1881,Holland,30262,78110,1,1
Wet,1881,Other Countries,21918,57362,1,0
Wet,1881,Portugal,10465,32971,1,1
Wet,1881,Sweden,4633,12612,1,1
Wet,1881,Uruguay,60490,184154,1,1
Wet,1882,Argentine Republic,41152,116227,1,1
Wet,1882,Australasia,85833,194604,1,1
Wet,1882,Belgium,72187,201704,1,1
Wet,1882,Brazil,71917,196038,1,1
Wet,1882,British Possessions In South Africa,20119,54637,1,1
Wet,1882,Central America,5933,19263,1,1
Wet,1882,Denmark,8242,16781,1,1
Wet,1882,France,62469,168024,1,1
Wet,1882,Germany,52837,127591,1,1
Wet,1882,Holland,32710,77840,1,1
Wet,1882,Portugal,18045,56075,1,1
Wet,1882,Sweden,7442,18664,1,1
Wet,1882,United States Of America,4618,11148,1,1
Wet,1882,Uruguay,112338,342330,1,1
Wet,1883,Argentine Republic,25142,73518,1,1
Wet,1883,Australasia,93891,209158,1,1
Wet,1883,Austrian Territories,940,2260,1,1
Wet,1883,Belgium,74288,210698,1,1
Wet,1883,Bermudas,923,2257,1,1
Wet,1883,Brazil,64406,191051,1,1
Wet,1883,British Possessions In South Africa,23881,66779,1,1
