article_group,article,country,unit,flow,year,quantity,value,source,q_tier,v_tier,q_rank,v_rank
NUTS AND KERNELS,Commonly used for expressing oil therefrom,java,Tons,import,1892,2109.0,31705.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,philippine islands,Tons,import,1892,2061.0,26646.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,japan,Tons,import,1892,327.0,4135.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,islands in the pacific except fiji,Tons,import,1892,1799.0,23188.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,other foreign countries,Tons,import,1892,295.0,3372.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,sierra leone,Tons,import,1892,2999.0,32432.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,gambia,Tons,import,1892,1073.0,12388.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,lagos,Tons,import,1892,24267.0,273140.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,niger protectorate,Tons,import,1892,1858.0,19796.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,mauritius,Tons,import,1892,600.0,9000.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,madras,Tons,import,1892,1147.0,12367.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,straits settlements,Tons,import,1892,4688.0,66909.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,ceylon,Tons,import,1892,1393.0,20602.0,consensus,B,B,2,2
NUTS AND KERNELS,Commonly used for expressing oil therefrom,new zealand,Tons,import,1892,899.0,11923.0,consensus,B,C,2,3
NUTS AND KERNELS,Commonly used for expressing oil therefrom,other colonies,Tons,import,1892,352.0,4455.0,consensus,B,C,2,3
NUTS AND KERNELS,Commonly used for expressing oil therefrom,other british possessions,Tons,import,1892,728.0,8836.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,russia,Tuns,import,1892,161.0,3515.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,sweden,Tuns,import,1892,392.0,6641.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,norway,Tuns,import,1892,8250.0,154621.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,denmark,Tuns,import,1892,1349.0,22134.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,germany,Tuns,import,1892,1094.0,24094.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,japan,Tuns,import,1892,1124.0,17820.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,united states of america,Tuns,import,1892,175.0,3288.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,whale fisheries northern,Tuns,import,1892,293.0,4965.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,other foreign countries,Tuns,import,1892,173.0,3189.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,canada,Tuns,import,1892,127.0,2486.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,newfoundland,Tuns,import,1892,7169.0,138659.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,british west india islands,Tuns,import,1892,100.0,1915.0,consensus,B,B,2,2
OIL,Fish : Train or Blubber,other british possessions,Tuns,import,1892,68.0,1425.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",portugal,Tuns,import,1892,150.0,6866.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",azores,Tuns,import,1892,30.0,1348.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",united states of america,Tuns,import,1892,265.0,12547.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",chile,Tuns,import,1892,31.0,1700.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",other foreign countries,Tuns,import,1892,2.0,55.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",australasia,Tuns,import,1892,151.0,7192.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",newfoundland,Tuns,import,1892,8.0,450.0,consensus,B,B,2,2
OIL,"Fish : Sperm, or Head Matter",other british possessions,Tuns,import,1892,6.0,271.0,consensus,B,B,2,2
OIL,Animal,germany,Cwts,import,1892,2141.0,3714.0,consensus,B,B,2,2
OIL,Animal,france,Cwts,import,1892,902.0,1496.0,consensus,B,B,2,2
OIL,Animal,united states of america,Cwts,import,1892,61407.0,113156.0,consensus,B,B,2,2
OIL,Animal,other foreign countries,Cwts,import,1892,326.0,356.0,consensus,B,B,2,2
OIL,Castor,belgium,Cwts,import,1892,4100.0,4859.0,consensus,B,B,2,2
OIL,Castor,france,Cwts,import,1892,71728.0,98770.0,consensus,B,B,2,2
OIL,Castor,italy,Cwts,import,1892,5392.0,9336.0,consensus,B,B,2,2
OIL,Castor,other foreign countries,Cwts,import,1892,436.0,610.0,consensus,B,B,2,2
OIL,Castor,british east indies,Cwts,import,1892,91891.0,120466.0,consensus,B,B,2,2
OIL,Coco-Nut,germany,Cwts,import,1892,4688.0,5211.0,consensus,B,C,2,3
OIL,Coco-Nut,holland,Cwts,import,1892,1549.0,1700.0,consensus,B,B,2,2
OIL,Coco-Nut,france,Cwts,import,1892,2742.0,3046.0,consensus,B,B,2,2
OIL,Coco-Nut,other foreign countries,Cwts,import,1892,462.0,570.0,consensus,B,B,2,2
OIL,Coco-Nut,mauritius,Cwts,import,1892,3860.0,4754.0,consensus,B,C,2,3
OIL,Coco-Nut,british east indies,Cwts,import,1892,155128.0,180823.0,consensus,B,B,2,2
OIL,Olive,france,Tuns,import,1892,807.0,33946.0,consensus,B,B,2,2
OIL,Olive,spain,Tuns,import,1892,1189.0,43059.0,consensus,B,B,2,2
OIL,Olive,italy,Tuns,import,1892,12574.0,483473.0,consensus,B,B,2,2
OIL,Olive,greece,Tuns,import,1892,296.0,10719.0,consensus,B,B,2,2
OIL,Olive,turkey,Tuns,import,1892,4569.0,153644.0,consensus,B,B,2,2
OIL,Olive,tunis,Tuns,import,1892,702.0,25590.0,consensus,B,B,2,2
OIL,Olive,other foreign countries,Tuns,import,1892,317.0,10968.0,consensus,B,B,2,2
OIL,Olive,malta,Tuns,import,1892,22.0,1097.0,consensus,B,B,2,2
OIL,Palm,germany,Cwts,import,1892,148644.0,172220.0,consensus,B,B,2,2
OIL,Palm,france,Cwts,import,1892,4265.0,4580.0,consensus,B,B,2,2
OIL,Palm,portugal,Cwts,import,1892,2157.0,2304.0,consensus,B,B,2,2
OIL,,congo free state,,import,1892,3072.0,3080.0,consensus,B,B,2,2
OIL,,other foreign countries,,import,1892,2578.0,2581.0,consensus,B,B,2,2
OIL,,sierra leone,,import,1892,5444.0,5473.0,consensus,B,B,2,2
OIL,,lagos,,import,1892,661241.0,744059.0,consensus,B,B,2,2
OIL,,niger protectorate,,import,1892,113639.0,117581.0,consensus,B,B,2,2
OIL,Seed,germany,Tons,import,1892,5102.0,135552.0,consensus,B,B,2,2
OIL,Seed,holland,Tons,import,1892,2760.0,72109.0,consensus,B,B,2,2
OIL,Seed,belgium,Tons,import,1892,4576.0,114781.0,consensus,B,B,2,2
OIL,Seed,france,Tons,import,1892,5739.0,156571.0,consensus,B,B,2,2
OIL,Seed,italy,Tons,import,1892,216.0,4640.0,consensus,B,B,2,2
OIL,Seed,japan,Tons,import,1892,202.0,4716.0,consensus,B,B,2,2
OIL,Seed,united states of america,Tons,import,1892,2952.0,55936.0,consensus,B,B,2,2
OIL,Seed,other foreign countries,Tons,import,1892,109.0,2887.0,consensus,B,B,2,2
OIL,Seed,british east indies,Tons,import,1892,377.0,8628.0,consensus,B,B,2,2
OIL,Turpentine,russia,Cwts,import,1892,13615.0,11685.0,consensus,B,B,2,2
OIL,Turpentine,france,Cwts,import,1892,1877.0,2410.0,consensus,B,B,2,2
OIL,Turpentine,spain,Cwts,import,1892,2863.0,3093.0,consensus,B,B,2,2
OIL,Turpentine,united states of america,Cwts,import,1892,496173.0,571725.0,consensus,B,B,2,2
OIL,Turpentine,other foreign countries,Cwts,import,1892,469.0,420.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,germany,Lbs,import,1892,74317.0,13151.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,holland,Lbs,import,1892,22650.0,7560.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,belgium,Lbs,import,1892,3477.0,2532.0,consensus,B,C,2,3
OIL,Chemical. Essential. or Perfumed,france,Lbs,import,1892,158212.0,48328.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,spain,Lbs,import,1892,11175.0,4410.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,italy,Lbs,import,1892,258251.0,87823.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,turkey,Lbs,import,1892,1141.0,9571.0,consensus,B,C,2,3
OIL,Chemical. Essential. or Perfumed,united states of america,Lbs,import,1892,90101.0,31780.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,other foreign countries,Lbs,import,1892,4556.0,2192.0,consensus,B,B,2,2
OIL,Chemical. Essential. or Perfumed,british east indies,Lbs,import,1892,503381.0,36925.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,russia,Tons,import,1892,10211.0,315046.0,consensus,B,C,2,3
OIL SEED CAKE,LINSEED CAKE,sweden,Tons,import,1892,631.0,4709.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,germany,Tons,import,1892,22760.0,179171.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,france,Tons,import,1892,709.0,4880.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,spain,Tons,import,1892,2701.0,20204.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,united states of america,Tons,import,1892,134238.0,940415.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,other foreign countries,Tons,import,1892,1324.0,9770.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,bombay and scinde,Tons,import,1892,3459.0,23455.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,bengal,Tons,import,1892,1421.0,10661.0,consensus,B,B,2,2
OIL SEED CAKE,LINSEED CAKE,canada,Tons,import,1892,1075.0,7257.0,consensus,B,B,2,2
OIL SEED CAKE,COTTON SEED CAKE,france,Tons,import,1892,5762.0,28103.0,consensus,B,C,2,3
OIL SEED CAKE,COTTON SEED CAKE,egypt,Tons,import,1892,6815.0,34570.0,consensus,B,C,2,3
OIL SEED CAKE,COTTON SEED CAKE,united states of america,Tons,import,1892,75088.0,495058.0,consensus,B,C,2,3
OIL SEED CAKE,COTTON SEED CAKE,peru,Tons,import,1892,691.0,3807.0,consensus,B,C,2,3
OIL SEED CAKE,COTTON SEED CAKE,brazil,Tons,import,1892,1445.0,6174.0,consensus,B,C,2,3
OIL SEED CAKE,COTTON SEED CAKE,other foreign countries,Tons,import,1892,329.0,1752.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,russia,Tons,import,1892,1272.0,5557.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,germany,Tons,import,1892,926.0,4195.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,holland,Tons,import,1892,1096.0,3195.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,france,Tons,import,1892,4584.0,19393.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,united states of america,Tons,import,1892,866.0,5202.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,other foreign countries,Tons,import,1892,975.0,5073.0,consensus,B,C,2,3
OIL SEED CAKE,Seed Cake of other sorts,british east indies,Tons,import,1892,3491.0,19919.0,consensus,B,C,2,3
OLJE-MARGARINE,,holland,Cwts,import,1892,34842.0,81283.0,consensus,B,C,2,3
OLJE-MARGARINE,,france,Cwts,import,1892,1927.0,4866.0,consensus,B,C,2,3
OLJE-MARGARINE,,united states of america,Cwts,import,1892,26496.0,55337.0,consensus,B,C,2,3
OLJE-MARGARINE,,other foreign countries,Cwts,import,1892,849.0,1910.0,consensus,B,C,2,3
"ONIONS, RAW",,germany,Bushels,import,1892,219950.0,38648.0,consensus,B,C,2,3
"ONIONS, RAW",,holland,Bushels,import,1892,1007852.0,146450.0,consensus,B,C,2,3
"ONIONS, RAW",,belgium,Bushels,import,1892,28934.0,3922.0,consensus,B,C,2,3
"ONIONS, RAW",,france,Bushels,import,1892,593579.0,78234.0,consensus,B,C,2,3
"ONIONS, RAW",,portugal,Bushels,import,1892,428774.0,82841.0,consensus,B,C,2,3
"ONIONS, RAW",,spain,Bushels,import,1892,1073926.0,180031.0,consensus,B,C,2,3
"ONIONS, RAW",,egypt,Bushels,import,1892,949859.0,178534.0,consensus,B,C,2,3
"ONIONS, RAW",,other foreign countries,Bushels,import,1892,11384.0,2571.0,consensus,B,C,2,3
"ONIONS, RAW",,malta,Bushels,import,1892,102925.0,17373.0,consensus,B,C,2,3
"ONIONS, RAW",,other british possessions,Bushels,import,1892,3093.0,436.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,germany,Tons,import,1892,463.0,9461.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,portugal,Tons,import,1892,896.0,13816.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,spain,Tons,import,1892,364.0,7444.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,italy,Tons,import,1892,552.0,6616.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,turkey,Tons,import,1892,5622.0,57700.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,united states of america,Tons,import,1892,1407.0,25273.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,chile,Tons,import,1892,1523.0,13137.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,other foreign countries,Tons,import,1892,344.0,7711.0,consensus,B,C,2,3
"ORE, UNENUMERATED",,australasia,Tons,import,1892,1849.0,30681.0,consensus,B,C,2,3
PAPER,For Printing and Writing,sweden,Cwts,import,1892,98320.0,98475.0,consensus,B,B,2,2
PAPER,For Printing and Writing,norway,Cwts,import,1892,23746.0,18000.0,consensus,B,B,2,2
PAPER,For Printing and Writing,denmark,Cwts,import,1892,8609.0,6270.0,consensus,B,B,2,2
PAPER,For Printing and Writing,germany,Cwts,import,1892,109906.0,126108.0,consensus,B,B,2,2
PAPER,For Printing and Writing,holland,Cwts,import,1892,39774.0,49285.0,consensus,B,B,2,2
PAPER,For Printing and Writing,belgium,Cwts,import,1892,59186.0,80846.0,consensus,B,B,2,2
PAPER,For Printing and Writing,france,Cwts,import,1892,6058.0,18436.0,consensus,B,B,2,2
PAPER,For Printing and Writing,austrian territories,Cwts,import,1892,13979.0,18982.0,consensus,B,B,2,2
PAPER,For Printing and Writing,japan,Cwts,import,1892,572.0,4021.0,consensus,B,B,2,2
PAPER,For Printing and Writing,united states of america,Cwts,import,1892,1782.0,3388.0,consensus,B,B,2,2
PAPER,For Printing and Writing,other foreign countries,Cwts,import,1892,1346.0,2001.0,consensus,B,C,2,3
PAPER,Hangings,belgium,Cwts,import,1892,946.0,4590.0,consensus,B,B,2,2
PAPER,Hangings,france,Cwts,import,1892,3325.0,20481.0,consensus,B,B,2,2
PAPER,Hangings,japan,Cwts,import,1892,1727.0,9424.0,consensus,B,B,2,2
PAPER,Hangings,other foreign countries,Cwts,import,1892,1586.0,4368.0,consensus,B,B,2,2
PAPER,Unenumerated,russia,Cwts,import,1892,129259.0,90560.0,consensus,B,B,2,2
PAPER,Unenumerated,sweden,Cwts,import,1892,242916.0,205708.0,consensus,B,B,2,2
PAPER,Unenumerated,norway,Cwts,import,1892,170296.0,136605.0,consensus,B,B,2,2
PAPER,Unenumerated,denmark,Cwts,import,1892,17798.0,18322.0,consensus,B,B,2,2
PAPER,Unenumerated,germany,Cwts,import,1892,382282.0,462640.0,consensus,B,B,2,2
PAPER,Unenumerated,holland,Cwts,import,1892,233894.0,267861.0,consensus,B,C,2,3
PAPER,Unenumerated,belgium,Cwts,import,1892,112335.0,191160.0,consensus,B,B,2,2
PAPER,Unenumerated,france,Cwts,import,1892,27909.0,67793.0,consensus,B,B,2,2
PAPER,Unenumerated,austrian territories,Cwts,import,1892,4811.0,7715.0,consensus,B,B,2,2
PAPER,Unenumerated,united states of america,Cwts,import,1892,18122.0,41361.0,consensus,B,B,2,2
PAPER,Unenumerated,other foreign countries,Cwts,import,1892,519.0,2497.0,consensus,B,C,2,3
PAPER,Millboard and Pasteboard,russia,,import,1892,3599.0,1731.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,sweden,,import,1892,41122.0,19575.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,norway,,import,1892,37169.0,17936.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,denmark,,import,1892,6375.0,2753.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,germany,,import,1892,195647.0,84132.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,holland,,import,1892,872621.0,306600.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,belgium,,import,1892,17295.0,8015.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,france,,import,1892,7295.0,11743.0,consensus,B,B,2,2
PAPER,Millboard and Pasteboard,other foreign countries,,import,1892,1747.0,1060.0,consensus,B,B,2,2
PARAFFINE,,germany,,import,1892,7050.0,11136.0,consensus,B,B,2,2
PARAFFINE,,united states of america,,import,1892,525024.0,707853.0,consensus,B,B,2,2
PARAFFINE,,other foreign countries,,import,1892,294.0,463.0,consensus,B,B,2,2
PARAFFINE,,newfoundland,,import,1892,155.0,193.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,germany,Lbs,import,1892,32161.0,1769.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,holland,Lbs,import,1892,131164.0,8877.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,belgium,Lbs,import,1892,91145.0,10444.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,france,Lbs,import,1892,329364.0,38563.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,china,Lbs,import,1892,729.0,23041.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,united states of america,Lbs,import,1892,1212981.0,31395.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,brazil,Lbs,import,1892,19061.0,1316.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,other foreign countries,Lbs,import,1892,11837.0,445.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,aden,Lbs,import,1892,31.0,2810.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,british east indies,Lbs,import,1892,5461.0,6836.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,canada,Lbs,import,1892,1929.0,3910.0,consensus,B,B,2,2
PARAFFINE,Perfumed Spirits,other british possessions,Lbs,import,1892,1140.0,686.0,consensus,B,B,2,2
PETROLEUM,,russia,,import,1892,38210721.0,539605.0,consensus,B,C,2,3
PETROLEUM,,germany,,import,1892,518448.0,27577.0,consensus,B,B,2,2
PETROLEUM,,holland,,import,1892,130990.0,8378.0,consensus,B,B,2,2
PETROLEUM,,belgium,,import,1892,1208933.0,41063.0,consensus,B,B,2,2
PETROLEUM,,italy,,import,1892,75761.0,3860.0,consensus,B,B,2,2
PETROLEUM,,united states of america,,import,1892,89994336.0,1823449.0,consensus,B,B,2,2
PETROLEUM,,other foreign countries,,import,1892,46397.0,2920.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,germany,Gallons,import,1892,19795.0,1450.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,holland,Gallons,import,1892,1024338.0,43006.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,belgium,Gallons,import,1892,30057.0,1132.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,france,Gallons,import,1892,622573.0,65482.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,united states of america,Gallons,import,1892,116811.0,5497.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,other foreign countries,Gallons,import,1892,2315.0,530.0,consensus,B,C,2,3
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,british east indies,Gallons,import,1892,1250.0,137.0,consensus,B,B,2,2
"PICKLES AND VEGETABLES, PRESERVED IN SALT OR VINEGAR",,british west india islands,Gallons,import,1892,2528.0,816.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,germany,Number,import,1892,2962.0,4526.0,consensus,B,C,2,3
"PICTURES AND DRAWINGS, BY HAND",,holland,Number,import,1892,3136.0,56733.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,belgium,Number,import,1892,4109.0,57193.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,france,Number,import,1892,17865.0,183036.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,italy,Number,import,1892,171.0,1487.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,united states of america,Number,import,1892,335.0,7386.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,other foreign countries,Number,import,1892,199.0,2107.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,british east indies,Number,import,1892,290.0,597.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,australasia,Number,import,1892,132.0,3819.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,canada,Number,import,1892,139.0,3420.0,consensus,B,B,2,2
"PICTURES AND DRAWINGS, BY HAND",,other british possessions,Number,import,1892,32.0,136.0,consensus,B,B,2,2
PITCH,,russia,Cwts,import,1892,61126.0,14962.0,consensus,B,B,2,2
PITCH,,germany,Cwts,import,1892,12503.0,3236.0,consensus,B,B,2,2
PITCH,,holland,Cwts,import,1892,6922.0,2425.0,consensus,B,B,2,2
PITCH,,france,Cwts,import,1892,11606.0,4521.0,consensus,B,B,2,2
PITCH,,other foreign countries,Cwts,import,1892,3967.0,1670.0,consensus,B,B,2,2
PLATE OF GOLD,,belgium,Ozs. Troy,import,1892,50.0,388.0,consensus,B,B,2,2
PLATE OF GOLD,,france,Ozs. Troy,import,1892,10.0,78.0,consensus,B,B,2,2
PLATE OF SILVER,,germany,Ozs. Troy,import,1892,3946.0,1981.0,consensus,B,B,2,2
PLATE OF SILVER,,holland,Ozs. Troy,import,1892,7129.0,2273.0,consensus,B,B,2,2
PLATE OF SILVER,,belgium,Ozs. Troy,import,1892,57628.0,22015.0,consensus,B,B,2,2
PLATE OF SILVER,,france,Ozs. Troy,import,1892,16556.0,7000.0,consensus,B,B,2,2
PLATE OF SILVER,,other foreign countries,Ozs. Troy,import,1892,959.0,509.0,consensus,B,B,2,2
PLATE OF SILVER,,channel islands,Ozs. Troy,import,1892,40.0,20.0,consensus,B,B,2,2
PLATE OF SILVER,,british east indies,Ozs. Troy,import,1892,4055.0,1617.0,consensus,B,B,2,2
"PLATINA, WROUGHT OR UNWROUGHT",,belgium,Ozs. Troy,import,1892,47623.0,64087.0,consensus,B,B,2,2
"PLATINA, WROUGHT OR UNWROUGHT",,france,Ozs. Troy,import,1892,9698.0,13074.0,consensus,B,B,2,2
PLUMBAGO,,germany,Tons,import,1892,1701.0,18424.0,consensus,B,B,2,2
PLUMBAGO,,holland,Tons,import,1892,1157.0,17234.0,consensus,B,B,2,2
PLUMBAGO,,italy,Tons,import,1892,288.0,1694.0,consensus,B,C,2,3
PLUMBAGO,,united states of america,Tons,import,1892,696.0,18960.0,consensus,B,B,2,2
