gbp,verdict,measure,group,article,year,unit,winner,tier,favours,origin_sum,n_origins,origin_ratio,spread_pct,n_readings,candidates,commodity
142371,,value,,isinglass,1898,GBP,142371,A,,0,0,0.0,92.85,8,"142,371 [6: as_1898/ch,as_1898/inf,as_1899/ch,tn_1899/ch,tn_1901/ch,tn_1901/inf] | 10,178 [2: as_1899/inf,tn_1899/inf]",
142240,,value,hair,horse,1892,GBP,142240,A,,0,0,0.0,0.02,10,"142,240 [8: as_1892/ch,as_1892/inf,as_1893/ch,as_1894/ch,as_1894/inf,as_1896/ch,as_1896/inf,tn_1895/ch] | 142,210 [2: as_1895/ch,as_1895/inf]",
142240,origins-confirm-winner,quantity,hair,horse,1892,Cwts,23594,A,,23594,11,1.0,0.01,11,"23,594 [8: as_1892/inf,as_1894/ch,as_1895/ch,as_1895/inf,as_1896/ch,as_1896/inf,tn_1895/ch,tn_1895/inf] | 23,591 [3: as_1893/ch,as_1893/inf,as_1894/inf]",Horse
142167,,value,,beads of glass,1869,GBP,142167,C,,0,0,0.0,0.21,4,"142,167 [2: as_1872/ch,as_1872/inf] | 142,467 [2: as_1873/ch,as_1873/inf]",
142126,,value,,isinglass,1899,GBP,142126,B,,0,0,0.0,92.75,4,"142,126 [3: as_1899/ch,tn_1901/ch,tn_1901/inf] | 10,300 [1: as_1899/inf]",
142031,,value,hair,manufactures of hair and of goats wool,1889,GBP,142031,A,,0,0,0.0,0.04,9,"142,031 [8: as_1889/ch,as_1890/ch,as_1891/ch,as_1891/inf,as_1892/ch,as_1892/ch,as_1892/inf,as_1893/ch] | 142,081 [1: as_1890/inf]",
142031,,quantity,hair,manufactures of hair and of goats wool,1889,Value £,142031,A,,0,0,0.0,0.04,9,"142,031 [7: as_1889/inf,as_1890/ch,as_1891/ch,as_1891/inf,as_1892/inf,as_1893/ch,as_1893/inf] | 142,091 [1: as_1889/ch] | 142,081 [1: as_1890/inf]","Manufactures Of Hair, And Of Goats' Wool"
141753,,value,spices,ginger,1887,GBP,141753,A,,0,0,0.0,47.15,8,"141,753 [7: as_1887/ch,as_1887/inf,as_1888/ch,as_1889/ch,as_1889/inf,as_1890/ch,as_1891/ch] | 74,911 [1: as_1888/inf]",
141659,,quantity,,whalebone,1895,Cuts.,4464,A,,4554,16,1.0202,0.22,9,"4,464 [5: as_1896/ch,as_1896/inf,as_1897/ch,as_1897/inf,as_1899/ch] | 4,454 [2: as_1895/ch,as_1895/inf] | 4,461 [2: as_1898/ch,tn_1899/ch]",Whalebone
141659,,value,,whalebone,1895,GBP,141659,A,,0,0,0.0,97.06,12,"141,659 [9: as_1895/ch,as_1895/inf,as_1896/ch,as_1896/inf,as_1897/ch,as_1897/inf,as_1898/ch,as_1899/ch,tn_1899/ch] | 4,464 [2: as_1898/inf,tn_1899/inf] | 4,164 [1: as_1899/inf]",
141654,,quantity,spirits,unenumerated not sweetened,1884,Proof Gallons,1730275,B,,0,0,0.0,2.81,7,"1,730,275 [5: as_1884/inf,as_1885/ch,as_1886/ch,as_1886/inf,as_1887/ch] | 1,739,275 [1: as_1884/ch] | 1,780,275 [1: as_1885/inf]","Unenumerated, Not Sweetened"
141654,,value,spirits,unenumerated not sweetened,1884,GBP,141654,A,,0,0,0.0,91.81,9,"141,654 [7: as_1884/ch,as_1884/inf,as_1885/ch,as_1885/inf,as_1886/ch,as_1887/ch,as_1887/inf] | 1,730,275 [2: as_1888/ch,as_1888/inf]",
141280,,value,,sauterne,1897,GBP,141280,B,,0,0,0.0,49.57,3,"141,280 [2: as_1898/inf,tn_1899/inf] | 71,254 [1: as_1897/inf]",
140517,,value,dyeing or tanning stuffs,shumach,1889,GBP,140517,B,,0,0,0.0,91.09,5,"140,517 [4: as_1889/ch,as_1891/ch,as_1891/inf,as_1892/ch] | 12,514 [1: as_1890/ch]",
140328,,quantity,seeds,garden unenumerated,1895,Lbs.,4432534,A,,0,0,0.0,0.0,8,"4,432,534 [6: as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf] | 4,432,531 [2: as_1897/ch,as_1897/inf]",AMBIGUOUS
140325,,quantity,,garden,1895,Lbs.,4432534,C,,0,0,0.0,6.77,2,"4,432,534 [1: as_1896/ch] | 4,132,534 [1: as_1896/inf]",AMBIGUOUS
140075,,value,manures,guano,1899,GBP,140075,B,,0,0,0.0,80.79,3,"140,075 [2: as_1899/ch,tn_1901/inf] | 26,911 [1: as_1899/inf]",
139895,,value,oils,castor,1897,GBP,139895,A,,0,0,0.0,23.12,9,"139,895 [8: as_1897/ch,as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/inf] | 107,557 [1: tn_1901/ch]",
139386,,value,,perfumery and articles used in the manufacture thereof,1895,GBP,139386,C,,0,0,0.0,6.46,2,"139,386 [1: as_1897/ch] | 130,386 [1: as_1897/inf]",
139327,,value,,pickles and vegetables preserved in salt or vinegar,1896,GBP,139327,A,,0,0,0.0,93.79,12,"139,327 [11: as_1896/ch,as_1896/inf,as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 2,244,797 [1: as_1899/ch]",
139293,,value,fruit,figs,1878,GBP,139293,B,,0,0,0.0,0.07,6,"139,293 [5: as_1878/ch,as_1879/ch,as_1880/ch,as_1880/inf,as_1881/ch] | 139,393 [1: as_1882/ch]",
139224,,value,,horns and hoofs,1886,GBP,139224,A,,0,0,0.0,96.71,8,"139,224 [7: as_1886/ch,as_1887/ch,as_1888/ch,as_1888/inf,as_1889/ch,as_1890/ch,as_1890/inf] | 4,587 [1: as_1888/ch]",
139209,,quantity,,unenumerated,1872,Value £,139209,B,,0,0,0.0,80.4,9,"139,209 [4: as_1872/ch,as_1873/ch,as_1874/ch,as_1875/ch] | 27,286 [4: as_1872/inf,as_1873/inf,as_1875/inf,as_1876/inf] | 27,986 [1: as_1874/inf]",AMBIGUOUS
139090,,value,,plumbago,1882,GBP,139090,A,,0,0,0.0,0.0,8,"139,090 [7: as_1882/ch,as_1882/inf,as_1883/ch,as_1883/inf,as_1884/ch,as_1884/inf,as_1885/ch] | 139,093 [1: as_1885/inf]",
139078,,value,,pickles and vegetables preserved in salt or vinegar,1897,GBP,139078,A,,0,0,0.0,93.47,10,"139,078 [9: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 2,130,383 [1: as_1899/ch]",
139010,,quantity,sugar,molasses,1885,Cwts.,392875,A,,0,0,0.0,0.13,7,"392,875 [6: as_1885/ch,as_1885/inf,as_1886/ch,as_1886/inf,as_1889/ch,as_1889/inf] | 392,375 [1: as_1887/ch]",Sugar — Molasses
139010,,value,sugar,molasses,1885,GBP,139010,A,,0,0,0.0,64.62,9,"139,010 [7: as_1885/ch,as_1885/inf,as_1886/ch,as_1887/ch,as_1887/inf,as_1889/ch,as_1889/inf] | 392,875 [2: as_1888/ch,as_1888/inf]",
138853,,value,,gold leaves of,1896,GBP,138853,A,,0,0,0.0,99.82,9,"138,853 [7: as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf] | 128,853 [1: as_1897/ch] | 70,483,026 [1: as_1899/ch]",
138808,,value,,safflower,1871,GBP,138808,A,,0,0,0.0,2.16,8,"138,808 [7: as_1872/ch,as_1872/inf,as_1873/ch,as_1873/inf,as_1874/inf,as_1875/ch,as_1875/inf] | 135,808 [1: as_1874/ch]",
138642,,quantity,,guano,1891,Cwts.,23623,A,,0,0,0.0,0.02,11,"23,623 [9: as_1891/ch,as_1891/inf,as_1892/inf,as_1893/ch,as_1893/inf,as_1894/inf,as_1895/ch,as_1895/inf,tn_1895/inf] | 23,628 [2: as_1894/ch,tn_1895/ch]",Manures — Guano
138642,,value,manures,guano,1891,GBP,138642,B,,0,0,0.0,2.16,10,"138,642 [5: as_1891/inf,as_1892/ch,as_1892/inf,as_1893/ch,as_1895/ch] | 135,642 [3: as_1894/ch,as_1894/inf,tn_1895/ch] | 138,612 [2: as_1891/ch,as_1895/inf]",
138399,,value,dye woods,unenumerated,1890,GBP,138399,A,,0,0,0.0,3.61,8,"138,399 [7: as_1891/ch,as_1891/inf,as_1892/ch,as_1893/ch,as_1894/ch,as_1894/inf,tn_1895/ch] | 133,399 [1: as_1890/ch]",
138358,,value,fruit,galls,1880,GBP,138358,A,,0,0,0.0,0.43,10,"138,358 [7: as_1880/ch,as_1880/inf,as_1881/ch,as_1881/inf,as_1882/ch,as_1883/ch,as_1883/inf] | 138,359 [2: as_1884/ch,as_1884/inf] | 138,958 [1: as_1882/inf]",
138236,,value,spirits,unenumerated not sweetened,1887,GBP,138236,A,,0,0,0.0,94.09,8,"138,236 [6: as_1887/ch,as_1887/inf,as_1889/ch,as_1889/inf,as_1890/ch,as_1891/ch] | 2,340,078 [2: as_1888/ch,as_1888/inf]",
138236,,quantity,spirits,unenumerated not sweetened,1887,Proof Gallons.,2340078,A,,0,0,0.0,0.09,7,"2,340,078 [6: as_1887/ch,as_1889/ch,as_1889/inf,as_1890/inf,as_1891/ch,as_1891/inf] | 2,342,078 [1: as_1890/ch]","Unenumerated, Not Sweetened"
138103,,value,hair,manufactures of hair and of goats wool,1882,GBP,138103,A,,0,0,0.0,1.45,8,"138,103 [7: as_1882/ch,as_1882/inf,as_1884/ch,as_1884/inf,as_1885/ch,as_1885/inf,as_1886/ch] | 136,103 [1: as_1883/ch]",
137763,,value,sugar,molasses,1886,GBP,137763,A,,0,0,0.0,68.0,8,"137,763 [6: as_1886/ch,as_1887/ch,as_1887/inf,as_1889/ch,as_1889/inf,as_1890/ch] | 430,490 [2: as_1888/ch,as_1888/inf]",
137619,,value,silk,other kinds,1896,GBP,137619,A,,0,0,0.0,94.46,11,"137,619 [9: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/ch] | 2,484,361 [1: as_1896/ch] | 2,454,361 [1: as_1896/inf]",
137278,,value,spirits,sweetened and perfumed of all kinds,1878,GBP,137278,B,,0,0,0.0,26.7,7,"137,278 [6: as_1878/ch,as_1879/ch,as_1880/ch,as_1881/ch,as_1882/ch,as_1882/inf] | 187,278 [1: as_1880/inf]",
136971,,value,,bark for tanning,1899,GBP,136971,C,,0,0,0.0,0.66,2,"136,971 [1: tn_1901/ch] | 136,071 [1: tn_1901/inf]",
136835,origins-confirm-winner,quantity,,alkali,1875,Cwts.,91392,A,,91392,7,1.0,0.54,10,"91,392 [8: as_1875/ch,as_1875/inf,as_1876/ch,as_1877/ch,as_1877/inf,as_1878/ch,as_1879/ch,as_1879/inf] | 91,892 [2: as_1876/inf,as_1878/inf]",Alkali
136209,,value,,sumach,1897,GBP,136209,A,,0,0,0.0,0.01,10,"136,209 [9: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,tn_1899/ch,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 136,200 [1: as_1899/inf]",
135989,,value,corn grain meal and flour,oatmeal and groats,1894,GBP,135989,B,,0,0,0.0,43.29,6,"135,989 [4: as_1897/ch,as_1897/inf,as_1898/ch,tn_1899/ch] | 239,782 [2: as_1898/inf,tn_1899/inf]",
135802,,value,hair,horse,1883,GBP,135802,B,,0,0,0.0,0.15,7,"135,802 [6: as_1883/ch,as_1884/inf,as_1885/ch,as_1885/inf,as_1886/ch,as_1887/ch] | 135,602 [1: as_1884/ch]",
135756,,quantity,feathers,for beds,1892,Cuts.,38115,A,,0,0,0.0,61.15,9,"38,115 [5: as_1892/ch,as_1892/inf,as_1893/ch,as_1895/ch,as_1895/inf] | 98,115 [3: as_1894/ch,tn_1895/ch,tn_1895/inf] | 38,116 [1: as_1893/inf]",Feathers — For Beds
135653,,quantity,paper making materials,other materials,1897,Tons,20326,A,,0,0,0.0,0.97,7,"20,326 [6: as_1897/ch,as_1897/inf,as_1898/ch,tn_1899/ch,tn_1901/ch,tn_1901/inf] | 20,526 [1: as_1899/ch]",AMBIGUOUS
135410,,value,dyeing or tanning stuffs,shumach,1888,GBP,135410,A,,0,0,0.0,91.1,7,"135,410 [6: as_1888/ch,as_1888/inf,as_1889/ch,as_1891/ch,as_1891/inf,as_1892/ch] | 12,050 [1: as_1890/ch]",
135119,,value,,arabic,1894,GBP,135119,B,,0,0,0.0,11.76,3,"135,119 [2: as_1895/ch,as_1895/inf] | 153,119 [1: tn_1895/inf]",
134979,,value,spices,ginger,1886,GBP,134979,A,,0,0,0.0,42.7,8,"134,979 [7: as_1886/ch,as_1887/ch,as_1887/inf,as_1888/ch,as_1889/ch,as_1889/inf,as_1890/ch] | 77,337 [1: as_1888/inf]",
134979,,quantity,spices,ginger,1886,Cts.,77337,A,,3030,1,0.0392,0.77,7,"77,337 [6: as_1886/ch,as_1886/inf,as_1887/ch,as_1889/ch,as_1889/inf,as_1890/ch] | 77,937 [1: as_1890/inf]",Spices — Ginger
134976,,value,dyeing or tanning stuffs,bark,1888,GBP,134976,B,,0,0,0.0,27.03,7,"134,976 [6: as_1888/ch,as_1889/ch,as_1890/ch,as_1891/ch,as_1891/inf,as_1892/ch] | 184,976 [1: as_1888/inf]",
134879,,value,ham,gutta percha,1891,GBP,134879,C,,0,0,0.0,2.23,2,"134,879 [1: as_1894/ch] | 131,871 [1: as_1894/inf]",
134841,origins-confirm-winner,quantity,,hats and bonnets of felt,1882,Number,686734,A,,686734,3,1.0,0.0,10,"686,734 [9: as_1882/ch,as_1882/inf,as_1883/ch,as_1883/inf,as_1884/ch,as_1884/inf,as_1885/ch,as_1886/ch,as_1886/inf] | 686,731 [1: as_1885/inf]",Hats Or Bonnets — Of Felt
134841,,value,hats and bonnets,of felt,1882,GBP,134841,B,,0,0,0.0,100.0,9,"134,841 [5: as_1882/ch,as_1882/inf,as_1883/ch,as_1885/inf,as_1886/ch] | 131,841 [3: as_1884/ch,as_1884/inf,as_1885/ch] | 13,454,148,083 [1: as_1883/inf]",
134728,origins-confirm-winner,quantity,,wax,1874,Cuts.,26218,A,,26168,11,0.9981,2.6,10,"26,218 [9: as_1874/ch,as_1875/ch,as_1875/inf,as_1876/ch,as_1876/inf,as_1877/ch,as_1877/inf,as_1878/ch,as_1878/inf] | 26,918 [1: as_1874/inf]",Wax
134728,,value,,wax,1874,GBP,134728,A,,0,0,0.0,2.23,10,"134,728 [8: as_1875/ch,as_1875/inf,as_1876/ch,as_1876/inf,as_1877/ch,as_1877/inf,as_1878/ch,as_1878/inf] | 131,728 [2: as_1874/ch,as_1874/inf]",
134726,origins-confirm-winner,quantity,,alkali,1898,„,239741,B,,239732,7,1.0,4.17,5,"239,741 [3: as_1899/ch,tn_1901/ch,tn_1901/inf] | 229,741 [2: as_1898/ch,tn_1899/ch]",Alkali
134688,,value,,perfumery and articles used in the manufacture thereof except perfumed spirits,1898,GBP,134688,A,,0,0,0.0,88.47,9,"134,688 [8: as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 1,167,893 [1: as_1899/ch]",
134653,,quantity,spirits,perfumed,1899,„,56535,C,,57505,8,1.0172,0.09,3,"56,585 [2: as_1899/inf,tn_1901/ch] | 56,535 [1: as_1899/ch]",Perfumed
134397,,value,fish including turtle,fresh herrings,1897,GBP,134397,A,,0,0,0.0,74.55,7,"134,397 [6: as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf] | 528,039 [1: as_1899/ch]",
134132,,value,,perfumery and articles used in the manufacture thereof except perfumed spirits,1899,GBP,134132,A,,0,0,0.0,88.7,5,"134,132 [4: as_1899/ch,as_1899/inf,tn_1901/ch,tn_1901/inf] | 1,187,456 [1: as_1899/ch]",
134027,,value,oil,turpentine,1870,GBP,134027,A,,0,0,0.0,27.17,6,"134,027 [5: as_1872/inf,as_1873/ch,as_1873/inf,as_1874/ch,as_1874/inf] | 184,027 [1: as_1872/ch]",
133939,,quantity,spirits,sweetened and perfumed of all kinds,1880,Gallons,104560,A,,0,0,0.0,2.87,10,"104,560 [7: as_1880/ch,as_1880/inf,as_1881/ch,as_1882/ch,as_1883/ch,as_1883/inf,as_1884/ch] | 101,560 [3: as_1881/inf,as_1882/inf,as_1884/inf]","Sweetened And Perfumed, Of All Kinds"
133900,,quantity,spirits,unenumerated not sweetened,1871,Proof Gallons,1538059,A,,0,0,0.0,0.07,8,"1,538,059 [5: as_1873/ch,as_1873/inf,as_1874/inf,as_1875/ch,as_1875/inf] | 1,539,059 [2: as_1872/ch,as_1874/ch] | 1,538,039 [1: as_1872/inf]","Unenumerated, Not Sweetened"
133814,,value,dyeing or tanning stuffs,sumach,1891,GBP,133814,A,,0,0,0.0,0.0,6,"133,814 [5: as_1894/ch,as_1894/inf,as_1895/ch,tn_1895/ch,tn_1895/inf] | 133,811 [1: as_1893/ch]",
133814,,quantity,dyeing or tanning stuffs,sumach,1891,Tons,11648,A,,0,0,0.0,0.26,7,"11,648 [6: as_1893/ch,as_1894/ch,as_1895/ch,as_1895/inf,tn_1895/ch,tn_1895/inf] | 11,618 [1: as_1893/inf]",Sumach
133814,,quantity,dyeing or tanning stuffs,shumach,1891,Tons,11618,B,,0,0,0.0,0.26,4,"11,618 [2: as_1891/ch,as_1892/ch] | 11,648 [2: as_1891/inf,as_1892/inf]",Shumach
133730,,value,dyeing or tanning stuffs,sumach,1892,GBP,133730,B,,0,0,0.0,0.01,8,"133,730 [6: as_1893/ch,as_1894/inf,as_1895/ch,as_1896/ch,as_1896/inf,tn_1895/inf] | 133,739 [2: as_1894/ch,tn_1895/ch]",
133567,origins-confirm-winner,quantity,spices,cinnamon,1875,Lbs.,1234567,A,,1234567,2,1.0,0.24,10,"1,234,567 [7: as_1875/ch,as_1875/inf,as_1876/ch,as_1877/ch,as_1877/inf,as_1878/ch,as_1878/inf] | 1,231,567 [3: as_1876/inf,as_1879/ch,as_1879/inf]",Spices — Cinnamon
133567,,value,spices,cinnamon,1875,GBP,133567,B,,0,0,0.0,0.15,7,"133,567 [6: as_1875/inf,as_1876/ch,as_1876/inf,as_1877/ch,as_1878/ch,as_1879/ch] | 133,367 [1: as_1875/ch]",
133489,,quantity,,wood pulp board,1897,Cicts.,277351,A,,0,0,0.0,7.02,7,"277,351 [6: as_1898/ch,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1901/ch,tn_1901/inf] | 257,879 [1: as_1898/inf]",AMBIGUOUS
133489,,value,,wood pulp board,1897,GBP,133489,A,,0,0,0.0,0.02,8,"133,489 [7: as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf,tn_1901/ch] | 133,459 [1: tn_1901/inf]",
133319,,value,,gold leaves of,1897,GBP,133319,A,,0,0,0.0,99.8,9,"133,319 [8: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf] | 68,173,400 [1: as_1899/ch]",
133267,,quantity,spirits,perfumed,1898,Gallons,55994,B,,56588,8,1.0106,1.77,7,"55,994 [5: as_1898/ch,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1901/ch] | 55,004 [2: as_1898/inf,tn_1899/inf]",Perfumed
133267,,value,spirits,perfumed,1898,GBP,133267,A,,0,0,0.0,0.75,8,"133,267 [4: as_1899/ch,as_1899/inf,tn_1901/ch,tn_1901/inf] | 132,267 [2: as_1898/ch,tn_1899/ch] | 132,977 [2: as_1898/inf,tn_1899/inf]",
133056,,value,gum,kowrie,1886,GBP,133056,B,,0,0,0.0,31.08,5,"133,056 [4: as_1886/ch,as_1887/ch,as_1888/ch,as_1889/ch] | 193,056 [1: as_1888/inf]",
133052,,value,fruit,figs and fig cake,1898,GBP,133052,A,,0,0,0.0,34.92,7,"133,052 [4: as_1898/ch,as_1898/inf,tn_1899/ch,tn_1899/inf] | 153,672 [1: as_1899/ch] | 153,057 [1: as_1899/inf] | 100,009 [1: as_1899/ch]",
133052,,quantity,fruit,figs and fig cake,1898,Cwts,100009,B,,0,0,0.0,37.89,4,"100,009 [3: as_1898/inf,as_1899/inf,tn_1899/inf] | 161,009 [1: tn_1901/inf]",AMBIGUOUS
132698,,quantity,,wax,1881,Cwts,30956,A,,0,0,0.0,93.38,10,"30,956 [9: as_1881/inf,as_1882/ch,as_1882/inf,as_1883/ch,as_1883/inf,as_1884/ch,as_1884/inf,as_1885/ch,as_1885/inf] | 467,830 [1: as_1881/ch]",AMBIGUOUS
132612,,value,,bones of all kinds except whalefins,1879,GBP,132612,A,,0,0,0.0,69.35,10,"132,612 [4: as_1880/ch,as_1880/inf,as_1881/ch,as_1881/inf] | 432,642 [4: as_1882/ch,as_1882/inf,as_1883/ch,as_1883/inf] | 432,612 [2: as_1879/ch,as_1879/inf]",
132492,,value,,moss litter,1897,GBP,132492,A,,0,0,0.0,16.56,11,"132,492 [9: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,tn_1899/ch,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 110,546 [2: as_1899/inf,tn_1901/ch]",
132349,,value,pitch and tar,tar,1871,GBP,132349,A,,0,0,0.0,0.02,8,"132,349 [6: as_1872/ch,as_1872/inf,as_1873/ch,as_1873/inf,as_1875/ch,as_1875/inf] | 132,319 [2: as_1874/ch,as_1874/inf]",
131987,,value,hair,manufactures of hair and of goats wool,1891,GBP,131987,A,,0,0,0.0,0.04,11,"131,987 [9: as_1891/ch,as_1891/inf,as_1892/ch,as_1892/ch,as_1892/inf,as_1893/ch,as_1894/inf,as_1895/ch,as_1895/inf] | 131,937 [2: as_1894/ch,tn_1895/ch]",
131987,,quantity,hair,manufactures of hair and of goats wool,1891,Value £,131987,A,,0,0,0.0,0.04,11,"131,987 [9: as_1891/ch,as_1891/inf,as_1892/inf,as_1893/ch,as_1893/inf,as_1894/inf,as_1895/ch,as_1895/inf,tn_1895/inf] | 131,937 [2: as_1894/ch,tn_1895/ch]","Manufactures Of Hair, And Of Goats' Wool"
131675,origins-confirm-winner,quantity,sugar,molasses,1881,Cwts,286034,A,,286034,4,1.0,20.27,10,"286,034 [7: as_1881/ch,as_1881/inf,as_1882/ch,as_1882/inf,as_1883/inf,as_1884/ch,as_1884/inf] | 236,034 [2: as_1883/ch,as_1885/ch] | 296,034 [1: as_1885/inf]",Sugar — Molasses
131376,origins-confirm-winner,quantity,spirits,perfumed,1897,Gallons,54305,A,,53795,8,0.9906,0.18,9,"54,305 [7: as_1897/ch,as_1897/inf,as_1898/ch,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1901/ch] | 54,405 [2: as_1898/inf,tn_1899/inf]",Perfumed
131376,,value,spirits,perfumed,1897,GBP,131376,A,,0,0,0.0,0.3,10,"131,376 [8: as_1897/ch,as_1897/inf,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/inf,tn_1901/ch,tn_1901/inf] | 131,776 [2: as_1898/ch,tn_1899/ch]",
131369,,value,,unenumerated unwrought,1896,GBP,131369,A,,0,0,0.0,98.12,7,"131,369 [6: as_1897/ch,as_1897/inf,as_1898/ch,as_1898/inf,as_1899/ch,tn_1899/ch] | 2,469 [1: as_1899/inf]",
131356,origins-confirm-winner,quantity,hair,horse,1878,Cwts,22181,A,,22181,7,1.0,0.14,9,"22,181 [8: as_1878/ch,as_1878/inf,as_1879/ch,as_1880/ch,as_1881/ch,as_1881/inf,as_1882/ch,as_1882/inf] | 22,151 [1: as_1880/inf]",Horse
131356,,value,hair,horse,1878,GBP,131356,A,,0,0,0.0,0.38,10,"131,356 [6: as_1878/ch,as_1878/inf,as_1879/ch,as_1879/inf,as_1881/ch,as_1881/inf] | 131,358 [2: as_1882/ch,as_1882/inf] | 131,856 [2: as_1880/ch,as_1880/inf]",
131320,,quantity,bark,for tanners or dyers use,1881,,325442,C,,0,0,0.0,0.09,2,"325,442 [1: as_1881/ch] | 325,142 [1: as_1881/inf]",AMBIGUOUS
131320,,value,dyeing or tanning stuffs,bark,1881,GBP,131320,B,,0,0,0.0,0.45,4,"131,320 [3: as_1883/ch,as_1884/ch,as_1885/ch] | 131,920 [1: as_1882/ch]",
131034,,quantity,,boots and shoes,1870,Pairs,531648,B,,0,0,0.0,0.56,5,"534,648 [3: as_1872/ch,as_1874/ch,as_1874/inf] | 531,648 [2: as_1873/ch,as_1873/inf]",AMBIGUOUS
131021,,value,silk,other kinds,1894,GBP,131021,A,,0,0,0.0,93.67,8,"131,021 [4: as_1898/ch,as_1898/inf,tn_1899/ch,tn_1899/inf] | 2,068,774 [2: as_1896/ch,as_1896/inf] | 131,521 [1: as_1897/ch] | 131,921 [1: as_1897/inf]",
130797,,value,,whalebone,1894,GBP,130797,A,,0,0,0.0,97.75,10,"130,797 [7: as_1895/ch,as_1895/inf,as_1896/ch,as_1896/inf,as_1897/ch,as_1898/ch,tn_1899/ch] | 3,143 [2: as_1898/inf,tn_1899/inf] | 139,797 [1: as_1897/inf]",
130504,,value,,whalebone whalefins,1887,GBP,130504,A,,0,0,0.0,96.83,9,"130,504 [8: as_1887/ch,as_1887/inf,as_1888/inf,as_1889/ch,as_1889/inf,as_1890/ch,as_1891/ch,as_1891/inf] | 4,142 [1: as_1888/ch]",
130386,,value,,perfumery and articles used in the manufacture thereof except perfumed spirits,1895,GBP,130386,A,,0,0,0.0,92.56,7,"130,386 [6: as_1898/ch,as_1898/inf,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1899/inf] | 1,751,564 [1: as_1899/ch]",
130177,origins-confirm-winner,quantity,,old fit only to be re manufactured,1898,Tons,4042,B,,4043,23,1.0002,17.22,5,"4,042 [4: as_1898/ch,as_1899/ch,as_1899/inf,tn_1899/ch] | 4,883 [1: as_1898/inf]","Old, Fit Only To Be Re-Manufactured"
130177,,value,,old fit only to be re manufactured,1898,GBP,130177,A,,0,0,0.0,96.89,8,"130,177 [6: as_1898/ch,as_1899/ch,as_1899/inf,tn_1899/ch,tn_1901/ch,tn_1901/inf] | 4,042 [2: as_1898/inf,tn_1899/inf]",
130161,,quantity,pitch and tar,tar,1884,Barrels,173451,A,,0,0,0.0,0.01,9,"173,451 [8: as_1884/ch,as_1885/ch,as_1885/inf,as_1886/ch,as_1886/inf,as_1887/ch,as_1887/inf,as_1888/inf] | 173,461 [1: as_1884/inf]",
130161,,value,pitch and tar,tar,1884,GBP,130161,A,,0,0,0.0,24.96,9,"130,161 [7: as_1884/ch,as_1884/inf,as_1885/inf,as_1886/ch,as_1887/ch,as_1888/ch,as_1888/inf] | 130,164 [1: as_1885/ch] | 173,451 [1: as_1888/ch]",
130013,,value,,whalebone,1896,GBP,130013,B,,0,0,0.0,97.03,10,"130,013 [3: as_1896/ch,as_1896/inf,as_1899/ch] | 4,459 [3: as_1898/inf,as_1899/inf,tn_1899/inf] | 130,913 [2: as_1898/ch,tn_1899/ch] | 150,013 [1: as_1897/ch] | 139,013 [1: as_1897/inf]",
129829,,quantity,cotton,yarn,1868,Lbs.,2870863,C,,0,0,0.0,68.54,5,"2,925,748 [2: as_1872/ch,as_1872/inf] | 2,870,863 [1: as_1872/ch] | 930,406 [1: tn_1871/ch] | 920,406 [1: tn_1871/inf]",Yarn
129829,,value,,yarn,1868,GBP,129829,C,,0,0,0.0,51.95,2,"129,829 [1: as_1872/ch] | 62,387 [1: as_1872/inf]",
