volume,year,article_group,article,unit,row_seq,country,cell,printed_subtotal,ratio
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25908,British East Indies : Bombay,50564.0,1005.0,50.31
as_1873,1873,TOBACCO and SNUFF Manufactured in the United Kingdom,Other Kinds of Manufactured Tobacco,Lbs,2504,British India : Bombay and Scinde Madras,1398361.0,27907.0,50.11
as_1878,1878,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),,2290,Germany,1969140.0,39543.0,49.8
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25922,British East Indies : British Burmah,17130.0,344.0,49.8
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25909,British East Indies : Madras,7180.0,145.0,49.52
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25959,Australasia : Queensland,7097.0,145.0,48.94
as_1873,1873,WOOD and TIMBER,Unenumerated,,2553,United States : Atlantic Pacific,5108137.0,106380.0,48.02
as_1893,1893,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,4849,United States of America,354127.0,7415.0,47.76
as_1895,1895,FLAX AND HEMP,Dressed and Undressed,Cwts,2236,United States of America,186973.0,4031.0,46.38
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25989,Honduras,6719.0,145.0,46.34
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25947,Australasia : South Australia,15707.0,344.0,45.66
as_1898,1897,ALKALI,,Cwts,64,Italy,69943.0,1550.0,45.12
as_1897,1897,LEAD,Pig,Tons,32418,Northern Ports,121292.0,2727.0,44.48
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,523,Bengal and Burmah,6821030.0,154266.0,44.22
tn_1871,1870,FLAX,Dressed and Undressed (Foreign),,1806,United States: N. Atlantic Ports,50597.0,1152.0,43.92
tn_1871,1870,SEEDS,Rape (Foreign),,4461,Belgium,343151.0,7895.0,43.46
as_1895,1895,FLAX AND HEMP,Dressed and Undressed,Cwts,2234,United States of America : Atlantic,174631.0,4031.0,43.32
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25918,British East Indies : Bengal,42838.0,1005.0,42.62
as_1897,1895,ALKALI,,Cwts,58,Spain,160220.0,3813.0,42.02
as_1893,1893,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,4847,United States of America : Atlantic,306846.0,7415.0,41.38
as_1894,1894,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,5008,United States of America,302319.0,7365.0,41.05
as_1886,1886,RAGS (except Woollen) and other Materials for making Paper,,,2980,United States of America,374279.0,9127.0,41.01
as_1890,1890,SILK,"Thrown, Twist or Yarn",,4034,United States of America,466068.0,11414.0,40.83
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25980,Newfoundland,9814.0,247.0,39.73
as_1886,1886,RAGS (except Woollen) and other Materials for making Paper,,,2978,United States of America : Atlantic,362456.0,9127.0,39.71
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25920,British East Indies : British Burmah,9590.0,247.0,38.83
as_1872,1872,SKINS and FURS,"Foreign, Dressed in the United Kingdom",,2345,United States: Atlantic,137758.0,3591.0,38.36
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,644,Bengal and Burmah,7098029.0,185638.0,38.24
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25960,Australasia : Queensland,9415.0,247.0,38.12
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25945,Australasia : South Australia,9389.0,247.0,38.01
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25921,British East Indies : British Burmah,13735.0,364.0,37.73
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7091,Canada,16219.0,437.0,37.11
as_1879,1879,"COALS, CINDERS, &c.",Coals,,422,Germany,757820.0,20800.0,36.43
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1492,United States: N. Atlantic Ports,2011934.0,55618.0,36.17
as_1897,1896,ALKALI,,Cwts,4,Russia : Northern Ports,45031.0,1248.0,36.08
as_1898,1896,ALKALI,,Cwts,3,Russia : Northern Ports,45031.0,1248.0,36.08
as_1898,1898,"ANIMALS, Living",Stallions,,692,Belgium,200048.0,5725.0,34.94
as_1898,1897,"METALS AND MANUFACTURES THEREOF, UNENUMERATED",,,36859,Cape of Good Hope,18096.0,526.0,34.4
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25946,Australasia : South Australia,12187.0,364.0,33.48
as_1898,1898,"ANIMALS, Living",Stallions,,697,France,191450.0,5725.0,33.44
as_1897,1897,Woollen and Worsted Manufactures,,,49743,Woollen Tissues . . . . . Yards,19102000.0,573044.0,33.33
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25958,Australasia : New South Wales,33229.0,1005.0,33.06
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25962,Australasia : Queensland,11304.0,344.0,32.86
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25925,British East Indies : Straits Settlements,7946.0,247.0,32.17
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25927,British East Indies : Straits Settlements,10906.0,344.0,31.7
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25990,Honduras,7823.0,247.0,31.67
as_1891,1891,SILK,"Thrown, Twist or Yarn",Lbs,4122,United States of America,500652.0,15867.0,31.55
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25930,British East Indies : Ceylon,7750.0,247.0,31.38
as_1887,1887,IMPLEMENTS and Tools,Agricultural,,1760,British Possessions in South Africa,179789.0,5751.0,31.26
as_1894,1894,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,5005,United States of America : Atlantic,225584.0,7365.0,30.63
as_1898,1897,ALKALI,,Cwts,4,Russia : Northern Ports,47432.0,1550.0,30.6
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25973,Australasia : New Zealand,30612.0,1005.0,30.46
as_1897,1896,"TELEGRAPHIC WIRES, AND APPARATUS",South Africa,,43557,Other Foreign Countries,2691.0,90.0,29.9
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,577,Bengal and Burmah,7634010.0,258222.0,29.56
as_1887,1887,BLEACHING MATERIALS,,,352,United States of America,573424.0,19537.0,29.35
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25940,Australasia : West Australia,7220.0,247.0,29.23
as_1897,1897,ALKALI,,Cwts,5,Russia : Northern Ports,45021.0,1550.0,29.05
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,736,British India : Bombay and Scinde,4276719.0,149080.0,28.69
as_1898,1895,ALKALI,,Cwts,57,Spain,109920.0,3843.0,28.6
tn_1871,1870,FLAX,Dressed and Undressed (Foreign),,1803,France,32737.0,1152.0,28.42
as_1897,1894,"TELEGRAPHIC WIRES, AND APPARATUS",South Africa,,43555,Other Foreign Countries,3032.0,108.0,28.07
as_1898,1896,ALKALI,,Cwts,28,Germany,34877.0,1248.0,27.95
as_1897,1896,ALKALI,,Cwts,29,Germany,34577.0,1248.0,27.71
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25953,Australasia : Victoria,27793.0,1005.0,27.65
tn_1871,1870,SEEDS,Rape (Foreign),,4462,France,218186.0,7895.0,27.64
as_1878,1878,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),,2291,Holland,1092707.0,39543.0,27.63
as_1898,1895,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43766,Newfoundland,87050.0,3180.0,27.37
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25999,Falkland Islands,3921.0,145.0,27.04
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25923,British East Indies : British Burmah,26701.0,1005.0,26.57
as_1898,1897,ALKALI,,Cwts,29,Germany,40904.0,1550.0,26.39
as_1872,1872,SKINS and FURS,"Sheep and Lambs, Undressed, without the Wool",,2326,Germany,24258.0,920.0,26.37
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25910,British East Indies : Madras,6505.0,247.0,26.34
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25961,Australasia : Queensland,9536.0,364.0,26.2
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25981,Newfoundland,9341.0,364.0,25.66
as_1879,1879,"COALS, CINDERS, &c.",Coals,,428,Italy,533290.0,20800.0,25.64
as_1896,1896,FLAX AND HEMP,Dressed and Undressed,Cwts,2218,United States of America,108261.0,4285.0,25.27
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25926,British East Indies : Straits Settlements,9121.0,364.0,25.06
as_1896,1896,FLAX AND HEMP,Dressed and Undressed,Cwts,2216,United States of America : Atlantic,106133.0,4285.0,24.77
as_1898,1897,ALKALI,,Cwts,39,Belgium,37552.0,1550.0,24.23
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25982,Newfoundland,8234.0,344.0,23.94
as_1872,1872,ZINC or SPELTER,Manufactures of,Cwts,2883,British India: Bombay and Scinde Madras,1036905.0,43413.0,23.88
as_1885,1885,BLEACHING MATERIALS,,Cwts,332,United States of America,486551.0,20529.0,23.7
as_1892,1892,"CARRIAGES, &c.","Railway Waggon, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,1097,Other Foreign Countries,95467.0,4043.0,23.61
as_1879,1879,"COALS, CINDERS, &c.",Coals,,419,Russia,485550.0,20800.0,23.34
as_1897,1893,"TELEGRAPHIC WIRES, AND APPARATUS",South Africa,,43554,Other Foreign Countries,4223.0,181.0,23.33
as_1881,1881,COTTON MANUFACTURES,Lace and Patent Net,,782,United States: Atlantic,1173712.0,50507.0,23.24
as_1892,1892,"CARRIAGES, &c.","Railway Waggon, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,1095,Uruguay,93812.0,4043.0,23.2
as_1872,1872,SKINS and FURS,"Sheep and Lambs, Undressed, without the Wool",,2328,Belgium,21339.0,920.0,23.19
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25931,British East Indies : Ceylon,8418.0,364.0,23.13
as_1897,1894,ALKALI,,Cwts,57,Spain,127121.0,5778.0,22.0
as_1898,1894,ALKALI,,Cwts,56,Spain,127121.0,5778.0,22.0
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25992,Honduras,7551.0,344.0,21.95
as_1883,1883,Meal and Flour,COTTON TWIST and YARN,,556,Germany,2104231.0,95936.0,21.93
as_1886,1886,BLEACHING MATERIALS,,Cwts,354,United States of America,480897.0,22022.0,21.84
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6628,Natal,9531.0,437.0,21.81
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25912,British East Indies : Madras,7493.0,344.0,21.78
as_1898,1897,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43737,British East Indies : Straits Settlements,158725.0,7293.0,21.76
as_1879,1879,"COALS, CINDERS, &c.",Coals,,420,Sweden and Norway,439230.0,20800.0,21.12
as_1883,1883,Meal and Flour,COTTON TWIST and YARN,,557,Holland,2025558.0,95936.0,21.11
tn_1871,1870,TEA,"TEETH, Elephants",,5181,Hamburg,56513.0,2677.0,21.11
as_1885,1885,WOOL,"Foreign, dressed in the United Kingdom",,3356,Germany,172446.0,8230.0,20.95
as_1898,1898,Woollen and Worsted Manufactures,,,50918,Woollen Tissues . . . . . Yards,14468100.0,693840.0,20.85
as_1890,1890,SILK,"Thrown, Twist or Yarn",,4032,United States of America : Atlantic,234287.0,11414.0,20.53
as_1872,1872,SKINS and FURS,"Foreign, Dressed in the United Kingdom",,2341,Germany,73569.0,3591.0,20.49
as_1898,1898,CARRIAGES,"Railway Carriages for Passengers, and parts thereof",Railway Waggons,8497,British East Indies : British Burmah,29204.0,1425.0,20.49
as_1886,1886,"ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)",,,1229,British East Indies,67063.0,3301.0,20.32
as_1897,1896,"ARMS, AMMUNITION, &c.",South Africa,,2893,Cape of Good Hope,429485.0,21237.0,20.22
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,521,British India : Bombay and Scinde,3107801.0,154266.0,20.15
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,500,China,3105039.0,154266.0,20.13
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25941,Australasia : West Australia,7263.0,364.0,19.95
as_1879,1879,"MANURE, Unenumerated",,,1645,Germany,512860.0,25716.0,19.94
as_1898,1895,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43735,British East Indies : Straits Settlements,63284.0,3180.0,19.9
as_1878,1878,WOOL,"Other Sorts, including Foreign, dressed in the United Kingdom, and Flocks and Ragwool",,2279,Germany,273482.0,13799.0,19.82
as_1897,1893,"ARMS, AMMUNITION, &c.",South Africa,,2890,Cape of Good Hope,146977.0,7435.0,19.77
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25984,British West India Islands,2865.0,145.0,19.76
as_1872,1872,SKINS and FURS,"Sheep and Lambs, Undressed, without the Wool",,2327,Holland,18095.0,920.0,19.67
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",East Africa,,6648,Aden and Dependencies,235.0,12.0,19.58
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",Bread Stuffs,Yards,41091,Australasia,11124.0,570.0,19.52
as_1891,1891,SILK,"Thrown, Twist or Yarn",Lbs,4120,United States of America : Atlantic,308003.0,15867.0,19.41
tn_1871,1870,TEA,"TEETH, Elephants",,5183,France,51944.0,2677.0,19.4
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25943,Australasia : West Australia,19389.0,1005.0,19.29
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",Bread Stuffs,Yards,41071,Niger Protectorate,10943.0,570.0,19.2
as_1890,1890,BLEACHING MATERIALS,,Cwts,437,United States of America,481002.0,25074.0,19.18
as_1898,1898,CARRIAGES,East Africa,,8903,Australasia : Victoria,157438.0,8234.0,19.12
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,706,Turkey,2849147.0,149080.0,19.11
as_1878,1878,"PLATE, GOLD",,,1831,Other Countries,2635.0,138.0,19.09
as_1897,1895,ALKALI,,Cwts,63,Italy,72681.0,3813.0,19.06
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25934,British East Indies : Hong Kong,2742.0,145.0,18.91
as_1898,1895,ALKALI,,Cwts,62,Italy,72631.0,3843.0,18.9
as_1879,1879,"CLAY, unmanufactured",Manufactures thereof,,398,Russia,32560.0,1730.0,18.82
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,716,China,2802127.0,149080.0,18.8
as_1887,1887,BLEACHING MATERIALS,,,349,United States of America : Atlantic,366769.0,19537.0,18.77
as_1897,1896,ALKALI,,Cwts,34,Holland,23282.0,1248.0,18.66
as_1898,1896,ALKALI,,Cwts,33,Holland,23262.0,1248.0,18.64
as_1879,1879,CORN and GRAIN,Oats,,556,France,13950.0,751.0,18.58
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2324,British West India Islands and British Guiana,455133.0,24616.0,18.49
tn_1871,1870,FLAX,Dressed and Undressed (Foreign),,1802,Belgium,20809.0,1152.0,18.06
as_1898,1897,ALKALI,,Cwts,34,Holland,27942.0,1550.0,18.03
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25911,British East Indies : Madras,6553.0,364.0,18.0
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25932,British East Indies : Ceylon,6189.0,344.0,17.99
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,Shawls,,2767,United States: Atlantic,2902400.0,161407.0,17.98
as_1898,1898,CARRIAGES,"Railway Carriages for Passengers, and parts thereof",Railway Waggons,8502,British East Indies : Straits Settlements,25505.0,1425.0,17.9
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25939,Australasia : West Australia,2578.0,145.0,17.78
as_1873,1873,COTTON YARN and TWIST,,,641,Holland,4251221.0,239977.0,17.72
as_1881,1881,"MANURE, Unenumerated",,,1977,Holland,652555.0,37025.0,17.62
as_1897,1893,ALKALI,,Cwts,56,Spain,102993.0,5873.0,17.54
as_1898,1894,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43765,Newfoundland,533026.0,31008.0,17.19
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25948,Australasia : South Australia,17103.0,1005.0,17.02
tn_1871,1870,PICTURES,"PLATTING of STRAW, &c.",,4211,United States: N. Atlantic Ports,22718.0,1335.0,17.02
tn_1871,1870,SEEDS,Rape (Foreign),,4460,Holland,131892.0,7895.0,16.71
