commodity,gbp,bucket,partner,partner_gbp,partner_bucket,unit,holds,shared_tokens,origin_years_shared,own_origin_years,own_anchor_years,merged_checked_years,ratio_median,ratio_range,pct_near_1,anchor_conflicts,verdict
"Skins, And Furs — Pepper",69753,DUPE-FAM,Pepper,301942,EMPTY,Lb,anchor,pepper,0,1895-1897,none,2,0.135,0.05-0.14,0.0,0,rejects
Tin — Whalerone (Whalefins),69316,DUPE-FAM,Whalebone (Whalefins),1765707,KEEP,Cwt,anchor,whalefins,1,1882-1882,none,1,1.627,1.63-1.63,0.0,0,rejects
Cotton — From British East Indies,69314,DUPE-FAM,"Rags, And Other Materials For Making Paper : Linen And Cotton Rags Tons Esparto, And Other Materials",0,EMPTY,?,anchor,cotton,0,1885-1891,none,1,0.0,0.0-0.0,0.0,0,rejects
Hats Or Bonnets — Vegetable Substances Applicable To The Same Uses As Hemp Or Flax,69287,KEEP,"Flax, Dressed Or Undressed",57400776,KEEP,Cwt,anchor,flax,1,1874-1874,none,1,0.023,0.02-0.02,0.0,0,rejects
Hats Or Bonnets — Vegetable Substances Applicable To The Same Uses As Hemp Or Flax,69287,KEEP,Hemp — Dressed Or Undressed,40182126,KEEP,Cwt,anchor,hemp,0,1874-1874,none,1,0.043,0.04-0.04,0.0,0,rejects
Hats Or Bonnets — Vegetable Substances Applicable To The Same Uses As Hemp Or Flax,69287,KEEP,"Flax, Dressed And Undressed, And Tow",307865,DUPE-FAM,Cwt,anchor,flax,0,1874-1874,none,1,0.022,0.02-0.02,0.0,0,rejects
Hats Or Bonnets — Vegetable Substances Applicable To The Same Uses As Hemp Or Flax,69287,KEEP,"Hemp, Dressed And Undressed, And Tow",2210760,EMPTY,Cwt,anchor,hemp,0,1874-1874,none,1,0.042,0.04-0.04,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning",68254,REVIEW,Dye Woods: Logwood — Unenumerated,244196,DUPE-FAM,?,anchor,dye,0,1891-1891,none,1,0.0,0.0-0.0,0.0,0,rejects
"Methylic Alcohol, Not Potable",66063,DUPE-FAM,"Manufactures Of Iron And Steel — Methylic Alcohol, Not Purified So As To Be Potable",145022,REVIEW,Gallon,anchor,alcohol methylic potable,2,1894-1896,none,1,2.0,2.0-2.0,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Saumur",65005,KEEP,Wine — Red,56297450,KEEP,Gallon,anchor,wine,0,1895-1895,none,1,0.013,0.01-0.01,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Saumur",65005,KEEP,Wine — White,77056561,KEEP,Gallon,anchor,white wine,0,1895-1895,none,1,0.043,0.04-0.04,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Saumur",65005,KEEP,"Wine, Imported In Casks",2708335,EMPTY,Gallon,anchor,wine,0,1895-1895,none,1,0.009,0.01-0.01,0.0,0,rejects
Paper — Pitch,64560,KEEP,Paper — Hangings,18361595,REVIEW,Cwt,anchor,paper,3,1878-1885,none,3,8.932,7.35-8.97,0.0,0,rejects
Paper — Pitch,64560,KEEP,Paper And Pasteboard — Of All Kinds (Except Hangings),1202905,EMPTY,Cwt,anchor,paper,0,1878-1885,none,3,0.08,0.05-0.09,0.0,0,rejects
Metals And Ores — Puddled,63721,KEEP,Pig And Puddled,8538969,KEEP,?,origins,puddled,0,1874-1878,1896-1900,1,2.236,2.24-2.24,0.0,0,rejects
Cotton — Ginger,63310,KEEP,Cotton — Raw,1264418293,KEEP,Cwt,anchor,cotton,1,1899-1899,none,1,1.76,1.76-1.76,0.0,0,rejects
Cotton — Ginger,63310,KEEP,Ginger,175435,EMPTY,Cwt,anchor,ginger,0,1899-1899,none,1,0.253,0.25-0.25,0.0,0,rejects
"Arms, And Ammunition — Swords, Cutlasses, Matchets, Bayonets, Gun Barrels, Gun Locks, And Cannon And Mortars Of Iron, Not Mounted Nor Accompanied With Carriages",63183,KEEP,Iron And Steel — Manufactures Of Iron And Steel,2533015,KEEP,Cwt,anchor,iron,0,1880-1880,none,1,0.003,0.0-0.0,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, Furs, And Pelts — Seal",63340335,KEEP,Number,anchor,skins,6,1893-1899,none,2,1.186,1.06-1.19,0.5,0,partial
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, Furs, And Pelts — Goat, Undressed",11334935,KEEP,Number,anchor,skins,2,1893-1899,none,1,1.778,1.78-1.78,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, Furs, And Pelts — Sheep, Undressed",18434048,KEEP,Number,anchor,skins,2,1893-1899,none,5,0.004,0.0-0.16,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, Furs, And Pelts — In Any Way Dressed (Not Leather)",209320,REVIEW,Number,anchor,dressed skins,3,1893-1899,none,5,1.107,0.21-1.66,0.2,0,partial
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, Furs, And Pelts — Unenumerated : Undressed",434912,KEEP,Number,anchor,skins,3,1893-1899,none,5,0.36,0.22-1.75,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, And Furs — Skins, Sheep, Undressed",799831,DUPE-FAM,Number,anchor,skins,5,1893-1899,none,1,0.021,0.02-0.02,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, And Furs — Furs, Rabbit Skins",2466916,REVIEW,Number,anchor,skins,5,1893-1899,none,5,1.002,0.3-1.84,0.2,0,partial
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins : Goat, Undressed",13815760,KEEP,Number,anchor,skins,6,1893-1899,none,6,1.765,1.7-1.79,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, And Furs — Skins, Unenumerated, Undressed",1678765,DUPE-FAM,Number,anchor,skins,5,1893-1899,none,1,0.654,0.65-0.65,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins, And Furs — Skins In Any Way Dressed (Not Leather)",14559,KEEP,Number,anchor,dressed skins,4,1893-1899,none,1,2.09,2.09-2.09,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,Skins And Furs — Unenumerated,1149207,KEEP,Number,anchor,skins,0,1893-1899,none,6,0.007,0.0-0.01,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"All Other Sorts, Undressed And Dressed }(Not Leather)",0,EMPTY,Number,anchor,dressed,0,1893-1899,none,2,0.498,0.07-0.5,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Furs, Of All Sorts (Other Than Seal Skins)",0,EMPTY,Number,anchor,skins,0,1893-1899,none,2,0.007,0.0-0.01,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,Seal Skins,550594,EMPTY,Number,anchor,skins,0,1893-1899,none,6,0.111,0.03-0.22,0.0,0,rejects
"Cotton — Skins, Unenumerated, Un-Dressed",62866,DUPE-FAM,"Skins — Sheep And Lamb, Undressed",7696671,KEEP,Number,anchor,skins,0,1893-1899,none,3,0.003,0.0-0.02,0.0,0,rejects
Corn And Grain — Rye Meal,62817,KEEP,Corn And Grain — Wheat,651233249,KEEP,Cwt,anchor,corn grain,8,1872-1881,none,8,1.598,0.99-1.71,0.38,0,rejects
Corn And Grain — Rye Meal,62817,KEEP,Corn And Grain — Wheat Meal Or Flour,305087824,KEEP,Cwt,anchor,corn grain meal,8,1872-1881,none,8,1.392,1.0-1.68,0.38,0,rejects
Corn And Grain — Rye Meal,62817,KEEP,Corn And Grain — Other Kinds Of Corn And Grain,23750513,EMPTY,Cwt,anchor,corn grain,0,1872-1881,none,8,0.0,0.0-0.0,0.0,0,rejects
Corn And Grain — Rye Meal,62817,KEEP,Other Kinds Of Meal And Flour,0,EMPTY,Cwt,anchor,meal,0,1872-1881,none,8,0.042,0.01-0.22,0.0,0,rejects
"Iron (Con.) — Steel, Unwrought",61035,KEEP,Iron — Ore Of,34512624,KEEP,Ton,anchor,iron,0,1879-1879,none,1,0.005,0.0-0.0,0.0,0,rejects
"Iron (Con.) — Steel, Unwrought",61035,KEEP,"Unwrought, Part Wrought, And Old Copper",3213943,EMPTY,Ton,anchor,unwrought,0,1879-1879,none,1,0.104,0.1-0.1,0.0,0,rejects
"Iron — Steel, Unw Ought",60407,DUPE-FAM,Iron — In Bars,8704506,KEEP,Ton,anchor,iron,0,1883-1883,none,1,0.037,0.04-0.04,0.0,0,rejects
"Collodion — Confectionery, In The Manufacture Ofwhich Spirit Has Been Used",60313,DUPE-FAM,In The Manufacture Of Which Spirit Has Been Used,7236,EMPTY,?,anchor,been has manufacture spirit used,0,1893-1896,none,3,2.353,1.48-3.59,0.0,0,rejects
"Animals, Living — Horses : Geldings",59932,DUPE-FAM,Geldings,5741296,REVIEW,Number,anchor,geldings,1,1893-1893,none,1,0.85,0.85-0.85,0.0,0,partial
"Animals, Living — Horses : Geldings",59932,DUPE-FAM,"Animals, Living — Swine",845785,KEEP,Number,anchor,animals living,1,1893-1893,none,1,11.855,11.86-11.86,0.0,0,rejects
"Animals, Living — Horses : Geldings",59932,DUPE-FAM,"Animals, Living — Bulls, Oxen, Cows, And Calves",593028,KEEP,Number,anchor,animals living,0,1893-1893,none,1,0.004,0.0-0.0,0.0,0,rejects
"Animals, Living — Horses : Geldings",59932,DUPE-FAM,"Horses (Including Ponies), Viz., Stallions",30778,EMPTY,Number,anchor,horses,0,1893-1893,none,1,2.966,2.97-2.97,0.0,0,rejects
Dye Woods — Spanish Possessions,58835,KEEP,Dye Woods: Logwood — Unenumerated,244196,DUPE-FAM,?,anchor,dye woods,0,1894-1894,none,1,0.0,0.0-0.0,0.0,0,rejects
"Cotton Manufactures — Piece Goods, Muslins",57640,REVIEW,Other Than Muslins,13057975,KEEP,Yard,anchor,muslins,4,1893-1899,none,7,1.012,0.01-1.19,0.43,0,partial
"Pyrites Of Iron Or Copper — Sauces Or Condiments, Unenu- Merated",56309,DUPE-FAM,"Sauces Or Condiments, Unenumerated",1324910,KEEP,Lb,anchor,condiments sauces,1,1896-1896,none,1,2.535,2.53-2.53,0.0,0,rejects
Leather — From British East Indies,55103,DUPE-FAM,Leather — Dressed,36954330,KEEP,?,anchor,leather,0,1893-1893,none,1,6.564,6.56-6.56,0.0,0,rejects
Gutta Percha — Manufactures Of,54615,REVIEW,Gutta Percha,13473083,KEEP,Cwt,anchor,gutta percha,24,1873-1899,none,24,1.008,0.0-1.97,0.33,0,partial
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,"Manufactures Of Iron Or Steel — Girders, Beams And Pillars",9351443,REVIEW,Ton,anchor,iron steel,1,1897-1897,none,1,1.148,1.15-1.15,0.0,0,partial
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,Pyrites Of Iron Or Copper,27886702,KEEP,Ton,anchor,iron,0,1897-1897,none,1,0.018,0.02-0.02,0.0,0,rejects
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,Steel — Unwrought,128380,EMPTY,Ton,anchor,steel,0,1897-1897,none,1,0.28,0.28-0.28,0.0,0,rejects
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,"Old, Fit Only To Be Re-Manufactured",1232617,REVIEW,Ton,anchor,old,1,1897-1897,none,1,4.403,4.4-4.4,0.0,0,rejects
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,"Old Broken, And Old Broken Steel",34554,EMPTY,Ton,anchor,broken old steel,0,1897-1897,none,1,0.549,0.55-0.55,0.0,0,rejects
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,"Manufactures Of Iron And Steel — Girders, Beams, Joists And Pillars",467385,EMPTY,Ton,anchor,iron steel,0,1897-1897,none,1,0.148,0.15-0.15,0.0,0,rejects
"Hats Or Bonnets — Old Broken And Old Cast Iron, And Old Broken Steel",54258,REVIEW,"Manufactures Of Iron And Steel — Ores, Unenumerated",0,EMPTY,Ton,anchor,iron steel,0,1897-1897,none,1,0.159,0.16-0.16,0.0,0,rejects
Beads — Unenumerated,52026,KEEP,Beads Of All Sorts,1737245,KEEP,Lb,anchor,beads,0,1872-1878,none,1,0.012,0.01-0.01,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning — Cocchineal",51127,KEEP,"Dyeing Or Tanning Stuffs — Madder, Madder Root, Garanoine, And Munjeet",21395,EMPTY,Cwt,anchor,stuffs tanning,0,1890-1890,none,1,0.686,0.69-0.69,0.0,0,rejects
Bark — Cocaine,50749,KEEP,"Drugs — Bark, Peruvian",12362206,KEEP,Cwt,anchor,bark,1,1889-1889,none,1,1.895,1.9-1.9,0.0,0,rejects
Bark — Cocaine,50749,KEEP,Bark — Peruvian,7063303,KEEP,Cwt,anchor,bark,0,1889-1889,none,1,0.063,0.06-0.06,0.0,0,rejects
Bark — Cocaine,50749,KEEP,Bark,753739,DUPE-FAM,Cwt,anchor,bark,0,1889-1889,none,1,0.018,0.02-0.02,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Lac, Seed, Shell, Stick, And Dye",23754989,KEEP,Cwt,anchor,shell,1,1896-1896,none,1,3.257,3.26-3.26,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Glass — Window And German Sheet, Including Shades And Cylinders",10413119,KEEP,Cwt,anchor,including,1,1896-1896,none,1,1.13,1.13-1.13,0.0,0,partial
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Mutton, Fresh",82122080,KEEP,Cwt,anchor,fresh,1,1896-1896,none,1,1.694,1.69-1.69,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Fresh (Not Of British Taking) — Herrings,12672523,KEEP,Cwt,anchor,british fresh taking,1,1896-1896,none,1,1.185,1.18-1.18,0.0,0,partial
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Fish — Fresh, Other Sorts",726617,DUPE-FAM,Cwt,anchor,fish fresh,0,1896-1896,none,1,0.656,0.66-0.66,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Butter — Margarine (Including All Kinds Of Artificial Or Imitation Butter),23332772,KEEP,Cwt,anchor,including,1,1896-1896,none,1,1.169,1.17-1.17,0.0,0,partial
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Eggs — Shell Fish, Oysters For Food",226650,DUPE-FAM,Cwt,anchor,fish shell,0,1896-1896,none,1,0.725,0.73-0.73,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Shell Fish : Oysters,392165,REVIEW,Cwt,anchor,fish shell,1,1896-1896,none,1,1.724,1.72-1.72,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Fish, Of All Sorts",2811455,EMPTY,Cwt,anchor,fish,0,1896-1896,none,1,0.06,0.06-0.06,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Fresh,4413148,EMPTY,Cwt,anchor,fresh,0,1896-1896,none,1,0.059,0.06-0.06,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Fish : Fresh, Herrings",114934,EMPTY,Cwt,anchor,fish fresh,0,1896-1896,none,1,0.202,0.2-0.2,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Margarine (Including All Kinds Of Imitation Butter),2557170,EMPTY,Cwt,anchor,including,0,1896-1896,none,1,0.169,0.17-0.17,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,"Books, Printed, Bound And Unbound, Including Maps And Charts",283748,EMPTY,Cwt,anchor,including,0,1896-1896,none,1,3.572,3.57-3.57,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Wax (Including Ozokerit And Earth Wax),194630,EMPTY,Cwt,anchor,including,0,1896-1896,none,1,3.629,3.63-3.63,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Whalebone (Including Finners),130013,EMPTY,Cwt,anchor,including,0,1896-1896,none,1,35.129,35.13-35.13,0.0,0,rejects
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Fresh (Not Of British Taking) — Cured Or Salted; Sardines,518855,EMPTY,Cwt,anchor,british fresh taking,0,1896-1896,none,1,0.891,0.89-0.89,0.0,0,partial
"Fish (Including Turtle) — Fresh (Not Of British Taking) : Shell Fish, Other Sorts",50174,DUPE-FAM,Fresh (Not Of British Taking) — Other Sorts,1888504,EMPTY,Cwt,anchor,british fresh taking,0,1896-1896,none,1,0.148,0.15-0.15,0.0,0,rejects
Chicory — Plums (French) And Prunelloes,49763,DUPE-FAM,"Chicory, Raw Or Kiln-Dried",1122333,REVIEW,Cwt,anchor,chicory,0,1889-1889,none,1,0.139,0.14-0.14,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,Cheese,137512663,KEEP,Cwt,anchor,cheese,2,1895-1899,none,2,1.278,1.05-1.28,0.5,0,partial
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,"Sago, And Flour Or Meal Thereof",3111542,KEEP,Cwt,anchor,meal,2,1895-1899,none,2,2.434,2.0-2.43,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,"Preserved, Otherwise Than By Salting",23130049,KEEP,Cwt,anchor,otherwise,0,1895-1899,none,1,0.0,0.0-0.0,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,"Meal, Unenumerated",1112669,KEEP,Cwt,anchor,meal,0,1895-1899,none,2,0.288,0.0-0.29,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,Maize Or Indian Corn Meal,581472,REVIEW,Cwt,anchor,meal,1,1895-1899,none,2,1.0,0.1-1.0,0.5,0,partial
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,Other Kinds Of Meal And Flour,0,EMPTY,Cwt,anchor,meal,0,1895-1899,none,1,0.0,0.0-0.0,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,Metal Not Otherwise Enumerated — Wrought,339970,EMPTY,Cwt,anchor,enumerated otherwise,0,1895-1899,none,1,0.042,0.04-0.04,0.0,0,rejects
"Cheese — Meal, Not Otherwise Enumerated Or Described",48854,DUPE-FAM,Imitation Cheese,148,EMPTY,Cwt,anchor,cheese,0,1895-1899,none,2,31.547,1.6-31.55,0.0,0,rejects
"Milk And Cream, Fresh",46791,FOLD?,"Milk And Cream, Fresh Or Preserved, Other Than Condensed Milk",58713,KEEP,Gallon,anchor,cream fresh milk,2,1894-1896,none,3,1.98,1.0-2.0,0.33,0,rejects
"Meat, Unenumerated — Old, Fit Only To Be Re-Manufactured",44563,NAME-ART?,"Unwrought, Part Wrought, And Old Copper",3213943,EMPTY,Ton,anchor,old,0,1882-1882,none,1,0.04,0.04-0.04,0.0,0,rejects
"Chemical Manufactures And Products, Unenumerated",43564,KEEP,"Chemical, Essential, Or Perfumed",0,EMPTY,Cwt,anchor,chemical,0,1884-1885,none,1,0.011,0.01-0.01,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Hock",42734,DUPE-FAM,Wine — Red,56297450,KEEP,Gallon,anchor,wine,0,1895-1895,none,1,0.004,0.0-0.0,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Hock",42734,DUPE-FAM,Wine — White,77056561,KEEP,Gallon,anchor,white wine,0,1895-1895,none,1,0.014,0.01-0.01,0.0,0,rejects
"Wine — White, In Bottles : Sparkling : Hock",42734,DUPE-FAM,"Wine, Imported In Casks",2708335,EMPTY,Gallon,anchor,wine,0,1895-1895,none,1,0.003,0.0-0.0,0.0,0,rejects
"Arms, Ammunition, And Military Stores — Swords, Cutlasses, Bayonets, Cannon And Mortars Of Iron, And Arms Of Other Sorts, Unenumerated",41669,KEEP,"Iron — Manufactures Of Iron Or Steel, Unenumerated",22299859,REVIEW,Cwt,anchor,iron,1,1879-1879,none,1,0.069,0.07-0.07,0.0,0,rejects
"Arms, Ammunition, And Military Stores — Swords, Cutlasses, Bayonets, Cannon And Mortars Of Iron, And Arms Of Other Sorts, Unenumerated",41669,KEEP,Iron And Steel — Manufactures Of Iron And Steel,2533015,KEEP,Cwt,anchor,iron,0,1879-1879,none,1,0.002,0.0-0.0,0.0,0,rejects
"Arms, Ammunition, And Military Stores — Swords, Cutlasses, Bayonets, Cannon And Mortars Of Iron, And Arms Of Other Sorts, Unenumerated",41669,KEEP,"Iron And Steel, Wrought Or Manufactured",1325776,EMPTY,Cwt,anchor,iron,0,1879-1879,none,1,0.001,0.0-0.0,0.0,0,rejects
"Spirits — Unenumerated, Sweetened Or Mixed (Tested) : Not Tested, For Ascertaining The Strength",40205,DUPE-FAM,"Sweetened And Perfumed, Of All Kinds",307358,EMPTY,Gallon,anchor,sweetened,0,1891-1892,none,2,0.123,0.12-0.12,0.0,0,rejects
"Seeds — Unenumerated, Commonly Used For Expressing Oil Therefrom",37089,REVIEW,"Seeds — Unenumerated, For Expressing Oil Therefrom",4823286,KEEP,Quarter,anchor,expressing oil seeds therefrom,5,1872-1879,none,5,0.254,0.08-0.37,0.0,0,rejects
"Seeds — Unenumerated, Commonly Used For Expressing Oil Therefrom",37089,REVIEW,Seeds — Rape,2049322,KEEP,Quarter,anchor,seeds,0,1872-1879,none,5,0.004,0.0-0.02,0.0,0,rejects
Imported In Bottles — Hook,33755,KEEP,Bottles,3436915,KEEP,?,origins,bottles,0,1890-1890,1894-1898,2,0.073,0.04-0.07,0.0,0,rejects
Imported In Bottles — Hook,33755,KEEP,Articles Imported By Parcelpost,3365944,DUPE-FAM,?,origins,imported,0,1890-1890,1894-1898,3,11.398,8.93-12.89,0.0,0,rejects
Wool — Other Sorts,31012,FOLD?,Wool — Other Goats' Wool Or Hair,10979859,KEEP,?,anchor,wool,1,1896-1896,none,1,24.166,24.17-24.17,0.0,0,rejects
Wool — Other Sorts,31012,FOLD?,Wool And Zephyr Yarn,0,EMPTY,?,anchor,wool,0,1896-1896,none,1,0.115,0.12-0.12,0.0,0,rejects
"Copper, Ore Of — British North America",30617,DUPE-FAM,Ore Of (Including Chrome),24642205,DUPE-FAM,?,anchor,ore,1,1893-1893,none,1,0.008,0.01-0.01,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning — Safflower",29418,KEEP,"Lac, Seed, Shell, Stick, And Dye",23754989,KEEP,Cwt,anchor,dye,11,1883-1894,none,11,1.016,0.01-2.33,0.45,0,partial
"Dye Stuffs, And Substances Used In Tanning — Safflower",29418,KEEP,"Dyeing Or Tanning Stuffs — Cochineal, Granilla, And Dust",343885,EMPTY,Cwt,anchor,stuffs tanning,0,1883-1894,none,11,0.045,0.01-0.21,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning — Safflower",29418,KEEP,"Dyeing Or Tanning Stuffs — Madder, Madder Root, Garanoine, And Munjeet",21395,EMPTY,Cwt,anchor,stuffs tanning,0,1883-1894,none,9,0.029,0.01-0.11,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning — Safflower",29418,KEEP,"Iac, Seed, Shell, Stick And Dye",0,EMPTY,Cwt,anchor,dye,0,1883-1894,none,1,0.007,0.01-0.01,0.0,0,rejects
"Dye Stuffs, And Substances Used In Tanning — Safflower",29418,KEEP,"Other Farinaceous Substances, Unenumerated - Value £",0,EMPTY,Cwt,anchor,substances,0,1883-1894,none,4,0.0,0.0-0.0,0.0,0,rejects
"Coals, Gum, And Cinders",28452,DUPE-FAM,"Coals, Cinders, &C — Coals And Culm",37468078,KEEP,Ton,anchor,cinders coals,0,1894-1894,none,1,1.426,1.43-1.43,0.0,0,rejects
