volume,label,raw,parsed_as,col,of,last_column
tn_1899,TOTAL - - - - -,"121,58",12158,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"5,17",517,5,5,1
tn_1899,TOTAL - - - - -,"6,61",661,7,7,1
tn_1899,""" Cape of Good Hope","2,1374",21374,3,5,0
tn_1899,""" Cape of Good Hope","29,51",2951,5,5,1
tn_1899,""" Natal","12,49",1249,5,5,1
tn_1899,""" East Africa (British)","2,45",245,3,3,1
tn_1899,Bombay,"57,5",575,5,5,1
tn_1899,Bengal,"15,55",1555,5,5,1
tn_1899,British Burmah,"9,49",949,4,4,1
tn_1899,Ceylon,"11,55",1155,5,5,1
tn_1899,""" Canada","1,59",159,3,3,1
tn_1899,""" British West India Islands","1,64",164,5,5,1
tn_1899,""" "" Guiana","1,99",199,3,3,1
tn_1899,Total to British Possessions,"137,43",13743,5,5,1
tn_1899,TOTAL,"223,75",22375,5,5,1
tn_1899,To Russia,"52,52",5252,10,10,1
tn_1899,""" Sweden","9,31",931,10,10,1
tn_1899,""" Norway","4,75",475,10,10,1
tn_1899,""" Germany","58,56",5856,10,10,1
tn_1899,""" Holland","43,45",4345,10,10,1
tn_1899,""" Belgium","20,25",2025,10,10,1
tn_1899,""" France","21,95",2195,10,10,1
tn_1899,""" Spain","20,19",2019,10,10,1
tn_1899,""" Turkey","3,66",366,7,7,1
tn_1899,""" United States of America","123,76",12376,10,10,1
tn_1899,""" Other Foreign Countries","5,12",512,10,10,1
tn_1899,Total to Foreign Countries,"400,28",40028,10,10,1
tn_1899,To Cape of Good Hope - - - - -,"5,75",575,10,10,1
tn_1899,Bengal - - - - -,"15,81",1581,10,10,1
tn_1899,Victoria - - - - -,"8,77",877,10,10,1
tn_1899,New Zealand - - - - -,"5,55",555,10,10,1
tn_1899,” Canada - - - - -,"102,10",10210,10,10,1
tn_1899,” British West India Islands - - - - -,"2,30",230,10,10,1
tn_1899,Total to British Possessions - - - - -,"199,5",1995,10,10,1
tn_1899,TOTAL - - - - -,"1,225,10",122510,10,10,1
tn_1899,To Russia - - - - -,"1,83",183,10,10,1
tn_1899,” Belgium - - - - -,"8,71",871,10,10,1
tn_1899,” France - - - - -,"2,23",223,10,10,1
tn_1899,” Italy - - - - -,"2,17",217,10,10,1
tn_1899,” Turkey - - - - -,"1,07",107,9,9,1
tn_1899,” Argentine Republic - - - - -,"1,58",158,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"52,61",5261,10,10,1
tn_1899,""" British East Indies - - - - -","1,58",158,10,10,1
tn_1899,""" Canada - - - - -","13,55",1355,10,10,1
tn_1899,""" Other British Possessions - - - - -","1,07",107,10,10,1
tn_1899,Total to British Possessions - - - - -,"48,71",4871,10,10,1
tn_1899,""" Holland - - - - -","21,81",2181,10,10,1
tn_1899,""" Belgium - - - - -","12,50",1250,10,10,1
tn_1899,""" France - - - - -","12,10",1210,10,10,1
tn_1899,""" Portugal - - - - -","2,39",239,10,10,1
tn_1899,""" Italy - - - - -","5,71",571,10,10,1
tn_1899,""" Java - - - - -","4,72",472,9,9,1
tn_1899,""" China - - - - -","94,52",9452,10,10,1
tn_1899,""" Japan - - - - -","9,37",937,10,10,1
tn_1899,""" United States of America - - - - -","62,24",6224,10,10,1
tn_1899,""" Mexico - - - - -","2,65",265,8,8,1
tn_1899,""" Peru - - - - -","3,15",315,10,10,1
tn_1899,""" Chile - - - - -","7,31",731,10,10,1
tn_1899,""" Brazil - - - - -","7,31",731,10,10,1
tn_1899,""" Uruguay - - - - -","4,78",478,10,10,1
tn_1899,""" Argentine Republic - - - - -","5,85",585,10,10,1
tn_1899,""" Other Foreign Countries - - - - -","2,73",273,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"266,25",26625,10,10,1
tn_1899,To Cape of Good Hope - - - - -,"17,27",1727,10,10,1
tn_1899,""" Natal - - - - -","2,27",227,10,10,1
tn_1899,""" British East Indies - - - - -","16,36",1636,10,10,1
tn_1899,""" Hong Kong - - - - -","35,24",3524,10,10,1
tn_1899,West Australia - - - - -,"3,81",381,10,10,1
tn_1899,South Australia - - - - -,"5,03",503,10,10,1
tn_1899,Victoria - - - - -,"41,69",4169,10,10,1
tn_1899,New South Wales - - - - -,"19,51",1951,10,10,1
tn_1899,Queensland - - - - -,"4,37",437,10,10,1
tn_1899,Tasmania - - - - -,"1,57",157,10,10,1
tn_1899,New Zealand - - - - -,"28,21",2821,10,10,1
tn_1899,""" Germany . . . . .","1,32,376",132376,3,7,0
tn_1899,""" Germany . . . . .","1,32,102",132102,4,7,0
tn_1899,""" France . . . . .","1,44,155",144155,3,7,0
tn_1899,""" France . . . . .","1,91,190",191190,4,7,0
tn_1899,"Silk, Thrown, Twist, and Yarn . . . . . Lbs.","4,26",426,5,5,1
tn_1899,""" Noils . . . . . "" ""","3,30",330,4,4,1
tn_1899,""" Combed or Carded, and Tops . . . . . "" ""","12,12",1212,4,4,1
tn_1899,"Woollen and Worsted Yarn . . . . . "" ""","54,50",5450,5,5,1
tn_1899,"Yarn, Alpaca, and other Sorts . . . . . "" ""","15,33",1533,5,5,1
tn_1899,Woollen Tissues . . . . . Yards,"59,43",5943,6,6,1
tn_1899,"Worsted Coatings and Stuffs . . . . . "" ""","3,66",366,5,5,1
tn_1899,"Damasks and Plushes . . . . . "" ""","1,60",160,4,4,1
tn_1899,"Flannels and Carpets . . . . . "" ""","20,56",2056,5,5,1
tn_1899,"Coal, Coke, Cinders, and Patent Fuel . . . . . ""","3,255,10",325510,7,7,1
tn_1899,Cotton Yarn . . . . . Lbs.,"1,033,30",103330,8,8,1
tn_1899,Piece Goods . . . . . Yards,"649,00",64900,8,8,1
tn_1899,Jute Yarn . . . . . Lbs.,"84,0",840,5,5,1
tn_1899,""" Piece Goods . . . . . Yards","29,70",2970,6,6,1
tn_1899,Linen Yarn . . . . . Lbs.,"85,70",8570,8,8,1
tn_1899,""" Railroad, of all Sorts . . . . . "" ""","1,22",122,3,3,1
tn_1899,""" Steel, Unwrought . . . . . "" ""","11,52",1152,6,6,1
tn_1899,""" of all other Sorts (including Manufactures of Steel) } "" ""","7,56",756,6,6,1
tn_1899,"Copper, Unwrought . . . . . "" ""","15,32",1532,3,3,1
tn_1899,"Zinc, Wrought and Unwrought . . . . . "" ""","1,72",172,7,7,1
tn_1899,""" Flocks and Rag Wool . . . . . "" ""","21,00",2100,6,6,1
tn_1899,""" Noils . . . . . "" ""","5,50",550,6,6,1
tn_1899,""" Combed or Carded, and Tops . . . . . "" ""","31,00",3100,8,8,1
tn_1899,Woollen Tissues . . . . . Yards,"12,0",120,7,7,1
tn_1899,"Worsted Coatings and Stuffs . . . . . "" ""","2,10",210,7,7,1
tn_1899,"Flannels and Carpets . . . . . "" ""","4,30",430,7,7,1
tn_1899,Parcel Post . . . . . Number of Parcels,"13,50",1350,4,4,1
tn_1899,Total to British Possessions - - - - -,"1,54",154,5,5,1
tn_1899,„ Other Foreign Countries,"6,00",600,5,5,1
tn_1899,„ Cape of Good Hope,"1,72",172,5,5,1
tn_1899,„ British East Indies,"2,12",212,5,5,1
tn_1899,„ Australasia :,"6,72",672,5,5,1
tn_1899,„ Canada,"22,56",2256,5,5,1
tn_1899,„ British West India Islands,"1,91",191,5,5,1
tn_1899,„ Other British Possessions,"1,57",157,5,5,1
tn_1899,Total to British Possessions,"42,61",4261,5,5,1
tn_1899,TOTAL,"54,23",5423,5,5,1
tn_1899,„ British Possessions,"2,10",210,5,5,1
tn_1899,TOTAL,"4,89",489,5,5,1
tn_1899,„ Holland,"6,07",607,5,5,1
tn_1899,„ Belgium,"6,69",669,5,5,1
tn_1899,„ France,"3,36",336,5,5,1
tn_1899,„ Portugal,"2,20",220,2,2,1
tn_1899,„ Italy,"6,55",655,5,5,1
tn_1899,„ United States of America : On the Atlantic,"24,22",2422,5,5,1
tn_1899,„ Other Foreign Countries,"11,75",1175,5,5,1
tn_1899,Total to Foreign Countries,"102,77",10277,5,5,1
tn_1899,„ Cape of Good Hope,"5,25",525,5,5,1
tn_1899,„ Natal,"2,47",247,5,5,1
tn_1899,„ British East Indies,"4,52",452,5,5,1
tn_1899,„ Australasia,"12,79",1279,5,5,1
tn_1899,„ Canada,"5,46",546,5,5,1
tn_1899,„ Other British Possessions,"3,50",350,5,5,1
tn_1899,Total to British Possessions,"34,69",3469,5,5,1
tn_1899,TOTAL,"142,36",14236,5,5,1
tn_1899,„ Belgium,"4,31",431,4,4,1
tn_1899,„ United States of America : On the Atlantic,"1,55",155,5,5,1
tn_1899,„ Other Foreign Countries,"2,69",269,5,5,1
tn_1899,Total to Foreign Countries,"51,57",5157,10,10,1
tn_1899,TOTAL,"51,73",5173,10,10,1
tn_1899,South Australia - - - - -,"2,56",256,6,10,0
tn_1899,Total to British Possessions - - - - -,"9,42",942,1,10,0
tn_1899,„ Channel Islands,"2,25",225,9,9,1
tn_1899,Total to British Possessions,"4,2",42,9,9,1
tn_1899,TOTAL,"4,2",42,10,10,1
tn_1899,To Russia,"7,6",76,10,10,1
tn_1899,„ Denmark,"4,7",47,6,6,1
tn_1899,„ Germany,"25,95",2595,9,10,0
tn_1899,„ Germany,"9,2",92,10,10,1
tn_1899,„ Holland,"5,2",52,10,10,1
tn_1899,„ Belgium,"5,2",52,9,9,1
tn_1899,„ France,"2,4",24,6,6,1
tn_1899,„ Portugal,"2,2",22,9,9,1
tn_1899,„ Spain,"1,2",12,5,5,1
tn_1899,„ Other Foreign Countries,"1,2",12,2,2,1
tn_1899,Total to Foreign Countries,"22,7",227,10,10,1
tn_1899,TOTAL,"22,7",227,10,10,1
tn_1899,To Germany,"1,7",17,5,5,1
tn_1899,„ Holland,"1,5",15,3,3,1
tn_1899,„ France,"3,7",37,4,4,1
tn_1899,On the Atlantic,"12,7",127,5,5,1
tn_1899,„ Other Foreign Countries,"1,1",11,2,2,1
tn_1899,Total to Foreign Countries,"12,3",123,5,5,1
tn_1899,To British Possessions,"4,2",42,1,1,1
tn_1899,TOTAL,"16,5",165,5,5,1
tn_1899,To Germany,"12,7",127,5,5,1
tn_1899,„ Belgium,"3,3",33,5,5,1
tn_1899,„ France,"3,9",39,5,5,1
tn_1899,„ Italy,"1,7",17,3,3,1
tn_1899,„ Austrian Territories,"2,4",24,5,5,1
tn_1899,„ Other Foreign Countries,"3,7",37,5,5,1
tn_1899,Total to Foreign Countries,"22,7",227,10,10,1
tn_1899,To Australasia,"1,5",15,5,5,1
tn_1899,Total to British Possessions,"1,4",14,5,5,1
tn_1899,TOTAL,"23,8",238,10,10,1
tn_1899,„ Belgium - - - - -,"2,25",225,3,3,1
tn_1899,„ Other Foreign Countries - - - - -,"2,78",278,4,4,1
tn_1899,„ Madras - - - - -,"1,32",132,10,10,1
tn_1899,To Germany - - - - -,"2,4428",24428,1,5,0
tn_1899,„ Other Foreign Countries - - - - -,"3,79",379,10,10,1
tn_1899,Total to British Possessions - - - - -,"1,12",112,7,7,1
tn_1899,",, Belgium - - - - -","4,58",458,10,10,1
tn_1899,Victoria - - - - -,"17,08",1708,10,10,1
tn_1899,""" British East Indies","22,00",2200,1,10,0
tn_1899,Total from Foreign Countries -,"62,73",6273,10,10,1
tn_1899,TOTAL - - -,"62,73",6273,10,10,1
tn_1899,Holland - - - - -,"11,28",1128,10,10,1
tn_1899,France - - - - -,"72,1",721,10,10,1
tn_1899,United States of America - -,"1,24",124,10,10,1
tn_1899,Republic of Colombia - -,"1,08",108,8,8,1
tn_1899,Other Foreign Countries - -,"2,25",225,10,10,1
tn_1899,Total from Foreign Countries -,"118,55",11855,10,10,1
tn_1899,British West India Islands - -,"1,33",133,10,10,1
tn_1899,,"2,22",222,10,10,1
tn_1899,,"120,77",12077,10,10,1
tn_1899,Other Foreign Countries,"2,61",261,5,5,1
tn_1899,TOTAL,"233,82",23382,10,10,1
tn_1899,Turkey,"1,54",154,9,9,1
tn_1899,TOTAL,"633,55",63355,10,10,1
tn_1899,"OTHER ARTICLES, not separately enumerated","1,21",121,5,5,1
tn_1899,TOTAL VALUE OF ALL ARTICLES IMPORTED FOR TRANSHIPMENT,"2,58,573",258573,5,6,0
tn_1899,TOTAL VALUE OF ALL ARTICLES IMPORTED FOR TRANSHIPMENT,"1,28",128,6,6,1
tn_1899,TOTAL VALUE OF ALL ARTICLES EXPORTED AFTER TRANSHIPMENT,"2,58,573",258573,3,3,1
tn_1899,Petroleum,"7,4311",74311,2,10,0
tn_1899,"Unenumerated, not for expressing Oil therefrom","24,25",2425,9,9,1
tn_1899,"Pyrites of Iron or Copper - - - - - ""","1,50",150,5,5,1
tn_1899,Potatoes - - - - - Ccts.,"44,92",4492,1,4,0
tn_1899,""" Staves - - - - - ""","62,62",6262,10,10,1
tn_1899,"Woollen Rags, not for Manure - - - - - Tons","4,62",462,5,5,1
tn_1899,"Vegetables, Raw, Unenumerated - Value","1,23",123,5,5,1
tn_1899,Whalebone - Cuts.,"2,27",227,6,6,1
tn_1899,""" House Frames, Pittings, and Joiners' Work - Value","4,67",467,3,3,1
tn_1899,Yeast - Cuts.,"7,75",775,6,10,0
tn_1899,Yeast - Cuts.,"3,65",365,10,10,1
tn_1899,Corn: Wheat . . . . . Cts.,"3,2153",32153,10,10,1
tn_1899,"Vegetables, Raw, Unenumerated - - - - - Value","6,22",622,5,5,1
tn_1899,Parcel Post - - - - - Number of Parcels,"1,56",156,5,5,1
tn_1899,All Other Articles - - - - - Value,"14,61",1461,5,5,1
tn_1899,TOTAL - - - - -,"94,64",9464,5,5,1
tn_1899,Potatoes - - - - - Cuts.,"23,95",2395,4,9,0
tn_1899,"Hemp, Dressed and Undressed - - - - - Tons","1,73",173,5,5,1
tn_1899,Lard - - - - - Cuts.,"4,56",456,8,8,1
tn_1899,""" "" Unenumerated * - Cuts.","7,62",762,6,6,1
tn_1899,Spices: Cinnamon - - - - - Lbs.,"9,61",961,10,10,1
tn_1899,""" Pepper - - - - - ""","8,23",823,10,10,1
tn_1899,""" Unenumerated - - - - - ""","2,02",202,10,10,1
tn_1899,Tea - - - - - Lbs.,"2,73",273,10,10,1
tn_1899,Wine - - - - - Gallons,"1,49",149,10,10,1
tn_1899,"Cottons, Entered by the Yard - - - - - Yards","1,659,12",165912,8,10,0
tn_1899,"Cottons, Entered by the Yard - - - - - Yards","1,61,989",161989,9,10,0
tn_1899,"Linens, Entered by the Yard - - - - - Yards","6,35,700",635700,1,10,0
tn_1899,"Linens, Entered by the Yard - - - - - Yards","8,23,300",823300,3,10,0
tn_1899,"Linens, Entered by the Yard - - - - - Yards","7,41,700",741700,4,10,0
tn_1899,"Gum, of all Sorts - - - - - Cuts.","9,64",964,10,10,1
tn_1899,"Metals: Iron, Bar, &c. - - - - - Tons","21,55",2155,10,10,1
tn_1899,"Iron and Steel Manufactures, Unenumerated - - - - - Cuts.","4,91",491,10,10,1
tn_1899,"Provisions (including Meat) - - - - - ""","3,55",355,5,5,1
tn_1899,Salt - - - - - Tons,"1,19",119,10,10,1
tn_1899,"Wood, Hewn and Sawn, and Manufactures of - Value","1,23",123,3,3,1
tn_1899,All Other Articles - - - - - Value,"19,71",1971,5,5,1
tn_1899,TOTAL - - - - -,"117,62",11762,5,5,1
tn_1899,"Wood, Hewn and Sawn, and Manufactures of - - - - - Value","1,52",152,5,5,1
tn_1899,"Tobacco, Unmanufactured - - - - - Lbs.","3,14",314,9,9,1
tn_1899,TOTAL - - - - -,"31,94",3194,5,5,1
tn_1899,TOTAL OF BRITISH AND FOREIGN EXPORTS - - - - -,"35,59",3559,5,5,1
tn_1899,"Skins and Furs: Skins, Goat, Undressed - Number","29,29",2929,10,10,1
tn_1899,„ „ Sheep „ - „,"52,50",5250,10,10,1
tn_1899,„ „ Dressed (not Leather) „,"1,53",153,8,8,1
tn_1899,„ Manufactures of Skins and Furs (including Rugs) - Value,"119,21",11921,5,5,1
tn_1899,"Spices, of all Sorts - Lbs.","229,12",22912,10,10,1
tn_1899,Straw Plaiting for making Hats or Bonnets „,"2,43",243,9,9,1
tn_1899,Tallow and Stearine - Ccts.,"219,15",21915,10,10,1
tn_1899,Tea - Lbs.,"6,23",623,10,10,1
tn_1899,"Tobacco, Unmanufactured - „","857,23",85723,10,10,1
tn_1899,Wool: Goats' Wool or Hair - „,"5,55",555,10,10,1
tn_1899,„ Sheep or Lambs' Wool - „,"13,12",1312,10,10,1
tn_1899,Parcel Post (Goods Free of Duty) - Number of Parcels,"51,32",5132,9,9,1
tn_1899,All Other Articles - Value,"5,95",595,5,5,1
tn_1899,TOTAL - - - - -,"59,23",5923,5,5,1
tn_1899,,"2,655,14",265514,5,5,1
tn_1899,"Arms, Ammunition, and Military Stores - „","24,65",2465,5,5,1
tn_1899,Beer and Ale - Barrels,"2,32",232,7,7,1
tn_1899,"Books, Printed - Ccts.","3,59",359,5,5,1
tn_1899,"Candles, of all Sorts - Lbs.","7,65",765,10,10,1
tn_1899,"Caoutchouc, Manufactures of - Value","21,62",2162,5,5,1
tn_1899,Cement - Tons,"13,42",1342,9,9,1
tn_1899,Cotton Yarn - Lbs.,"35,42",3542,10,10,1
tn_1899,„ „ at Value - Value,"3,316,42",331642,5,5,1
tn_1899,"- Meal, Unenumerated - - - - - ""","122,49",12249,6,10,0
tn_1899,Alkali - - - - - Cuts.,"110,60",11060,1,10,0
tn_1899,Spices of all Sorts - - - - - Lbs.,"98,97",9897,2,8,0
tn_1899,"Woollen Rags, not for Manure - - - - - Tons","1,72",172,5,5,1
tn_1899,"Fruit: Grapes, Raw - - - - - Bushels","2,31",231,9,10,0
tn_1899,"Fruit: Grapes, Raw - - - - - Bushels","12,5",125,10,10,1
tn_1899,Horns and Hoofs - - - - - Tons,"21,22",2122,5,5,1
tn_1899,Mannures: Guano - - - - - Tons,"11,42",1142,8,8,1
tn_1899,"Skins, Goat, Undressed - - - - - Number","1,23,492",123492,6,10,0
tn_1899,""" Sheep - - - - - ""","4,14,471",414471,1,10,0
tn_1899,""" Sheep - - - - - ""","5,23,420",523420,2,10,0
tn_1899,""" Sheep - - - - - ""","42,22",4222,10,10,1
tn_1899,"Fur, Seal - - - - - ""","1,21",121,9,9,1
tn_1899,Whalebone - - - - - Cuts.,"2,49",249,4,4,1
tn_1899,Wine - - - - - Gallons,"2,27",227,10,10,1
tn_1899,Wool: Goats' Wool or Hair - - - - - Lbs.,"464,22",46422,10,10,1
tn_1899,"Sheep or Lambs - - - - - ""","2,229,66",222966,10,10,1
tn_1899,All Other Articles - - - - - Value,"22,45",2245,5,5,1
tn_1899,TOTAL - - - - -,"9,251,17",925117,5,5,1
tn_1899,"Chemical Products and Preparations, Unenumerated (including ","1,89,050",189050,5,5,1
tn_1899,""" All other Sorts - - - - - ""","139,16",13916,5,5,1
tn_1899,"Other Sorts, Unenumerated (not Fruit) - - - - -","4,5",45,3,3,1
tn_1899,"Spiders, of all Sorts - - - - - Lbs.","2,65,120",265120,2,10,0
tn_1899,"Cork, Manufactured - Lbs.","2,4917",24917,1,10,0
tn_1899,"Seeds, Unenumerated : For Expressing Oil therefrom - - - - -","1,32",132,2,7,0
tn_1899,""" Bulls, Oxen, Cows, and Calves - - - - - ""","3,29",329,1,1,1
tn_1899,"Cocoa, Raw - - - - - Lbs.","3,4788",34788,3,10,0
tn_1899,""" Pease - - - - - ""","14,38",1438,3,10,0
tn_1900,TOTAL - - - - - £.,"3,0,122",30122,1,1,1
tn_1900,Wheat,"3,04,557",304557,4,6,0
tn_1900,,"222,74",22274,6,6,1
tn_1900,,"209,71",20971,6,6,1
tn_1900,"Yarn, Hair or Wool, unenumerated - - - Lbs.","8,85",885,6,6,1
tn_1900,""" Other Countries . . . . . ""","5,91",591,4,5,0
tn_1900,„ Morocco - - - - „,"224,90",22490,4,6,0
tn_1900,„ Italy - - - - -,"32,04",3204,6,6,1
tn_1900,"Unenumerated - - - - - ""","5,53",553,1,1,1
tn_1900,",, Italy . . . . .","8,97",897,2,4,0
tn_1900,"Plate, Rough or Silvered - - - - Sq. Feet","4,1,793",41793,6,6,1
tn_1900,",, Australasia . . . . .","5,56",556,3,6,0
tn_1900,„ Canada - - - - -,"18,52",1852,6,6,1
tn_1900,Unmanufactured - - - - -,"10,8",108,3,6,0
tn_1900,-,"1,097,1",10971,6,8,0
tn_1900,Total . . . . .,"181,8",1818,2,6,0
tn_1900,—,"112,04",11204,5,8,0
tn_1900,""" France - - - - - ""","29,48",2948,4,6,0
tn_1900,"Thrown, Dyed or Undyed, and Spun } Silk Yarn . . . . . Lbs.","24,66",2466,6,6,1
tn_1900,"Narrow, all Wool . . . . .","73,32",7332,4,6,0
tn_1900,677,"3,703,29",370329,4,8,0
tn_1900,677,"3,95,867",395867,5,8,0
tn_1900,„ British Possessions in South Africa,"287,10",28710,5,6,0
tn_1900,"6,437","1,0737",10737,6,6,1
tn_1900,-,"12,74",1274,1,1,1
tn_1900,"3,139","11,23",1123,5,5,1
tn_1900,"2,973","17,47",1747,6,6,1
tn_1900,"1,508","10,4",104,6,6,1
tn_1900,"5,129","5,32",532,6,6,1
tn_1900,"1,857","17,77",1777,6,6,1
tn_1900,"10,552","6,27",627,6,6,1
tn_1900,"27,984","17,44",1744,6,6,1
tn_1900,TOTAL VALUE . . . . . £.),"54,224,1",542241,5,6,0
tn_1900,United States of America -,"223,49",22349,6,6,1
tn_1900,TOTAL FOREIGN COUNTRIES -,"223,9",2239,10,10,1
tn_1900,West Indies -,"1,4",14,1,1,1
tn_1900,TOTAL BRITISH POSSESSIONS -,"2,0",20,8,8,1
tn_1900,Maize or Indian Corn,"2,699,71",269971,2,6,0
tn_1900,„ Roumania - - - - -,"25,7",257,1,6,0
tn_1900,„ Roumania - - - - -,"25,7",257,2,6,0
tn_1900,„ Roumania - - - - -,"25,7",257,3,6,0
tn_1900,„ Japan - - - - -,"6,5548",65548,4,6,0
tn_1900,HATS of all Descriptions . . . . . Dozens,"71,68",7168,2,6,0
tn_1900,677,"4,974,1",49741,5,8,0
tn_1900,TOTAL VALUE OF IMPORTS . . . £.,"46,446,66",4644666,3,6,0
tn_1900,„ British East Indies - - - - - „,"29,23",2923,5,6,0
tn_1900,800,"4,498,54",449854,8,8,1
tn_1901,From Germany . . . . .,"7,02",702,7,10,0
tn_1901,From France . . . . .,"4,30",430,1,2,0
tn_1901,From Germany,"20,60",2060,2,2,1
tn_1901,""" Holland . . . . .","10,07",1007,4,5,0
tn_1901,TOTAL,"984,57",98457,5,10,0
tn_1901,""" France","546,1",5461,6,10,0
tn_1901,",, Turkey, European . . . . .","62,23",6223,4,10,0
tn_1901,TOTAL . . . . .,"32,22",3222,9,10,0
tn_1901,New South Wales . . . . .,"3,04",304,2,4,0
tn_1901,„ Natal . . . . .,"4,62",462,10,10,1
tn_1901,Northern Ports . . . . .,"32,10",3210,5,10,0
tn_1901,",, Canada . . . . .","35,53",3553,8,10,0
tn_1901,New South Wales . . . . .,"244,97",24497,9,10,0
tn_1901,Mexico . . . . .,"1,38",138,2,2,1
tn_1901,Total to British Possessions - - - - -,"558,0",5580,1,10,0
tn_1901,Belgium - - - - -,"3,05",305,1,3,0
tn_1901,Total to British Possessions . .,"11,21",1121,3,10,0
tn_1901,""" Portugal . . . . .","4,78",478,3,5,0
tn_1901,""" Japan - - - - -","5,03",503,9,10,0
tn_1901,China . . . . .,"3,23",323,1,1,1
tn_1901,Total to Foreign Countries . . . . .,"46,60",4660,6,10,0
tn_1901,""" British West India Islands . . . . .","2,77",277,6,8,0
tn_1901,Total to British Possessions . . . . .,"7,85",785,3,5,0
tn_1901,To Germany . . . . .,"32,92",3292,5,5,1
tn_1901,""" Belgium . . . . .","1,22",122,3,3,1
tn_1901,""" France . . . . .","143,45",14345,5,5,1
tn_1901,""" United States of America . . . . .","23,51",2351,5,5,1
tn_1901,""" Other Foreign Countries . . . . .","1,32",132,5,5,1
tn_1901,Total to Foreign Countries . . . . .,"203,14",20314,5,5,1
tn_1901,To Australasia . . . . .,"1,21",121,4,4,1
tn_1901,""" Canada . . . . .","6,44",644,5,5,1
tn_1901,Total to British Possessions . . . . .,"8,30",830,5,5,1
tn_1901,TOTAL . . . . .,"211,54",21154,5,5,1
tn_1901,To Channel Islands . . . . .,"1,98",198,1,1,1
tn_1901,"Knubs or Husks, and Waste . . . . . Cts.","61,67",6167,4,10,0
tn_1901,""" "" Bottles . . . Gross","15,59",1559,10,10,1
tn_1901,Horns and Hoofs . . . . . Tons,"17,16",1716,1,5,0
tn_1901,"Hides, Raw . . . . .","1,56",156,4,8,0
tn_1901,Spices : Ginger . . . . . Cwts.,"49,84",4984,8,10,0
tn_1901,"Hides, Raw . . . . . Cts.","59,00",5900,5,10,0
tn_1901,"Preserved, otherwise than by Salting . . . . . ""","351,5",3515,9,10,0
