flow,volume,year,group,article,nseg,rows,extra_value,canada,primary,closed,why
reexport,as_1898,1894,OILS,"Fish, Sperm or Head Matter",4,54,373886,5553,0,1,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,OILS,"Chemical, Essential, or Per- fumed",5,49,84001,0,0,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,PAPER-MAKING MATERIALS,Other Materials,7,82,245480,2851,0,1,as_1896: gap has 0 headings for 6 segments:  || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,PAPER-MAKING MATERIALS,Wrought or Unwrought,2,15,19395,0,0,0,refs disagree: as_1896=PARAFFINE/ || only a weak answer (block article absent from the reference): as_1896 || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,"SAUCES or CONDIMENTS, Unenumerated",,3,43,744242,0,0,1,as_1896: gap has 2 headings for 2 segments: SEEDS/None | Cotton/None || as_1892: gap has 2 headings for 2 segments: SEEDS/None | Cotton/None || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,SILK,"Manufactures:—Broadstuffs, Silk and Satin",3,73,262822,91964,0,1,"as_1896: gap has 0 headings for 2 segments:  || as_1892: gap has 0 headings for 2 segments:  || as_1888: gap has 0 headings for 2 segments:  || as_1884: gap has 1 headings for 2 segments: SILK/Velvet, Plain or Figured || as_1880: gap has 0 headings for 2 segments:  || as_1876: gap has 0 headings for 2 segments: "
reexport,as_1898,1894,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",5,72,1602737,14258,0,0,"refs disagree: as_1892=SILK MANUFACTURES/+SILVER, Ore of, or O/+SKINS, FURS, AND PEL/+SKINS, FURS, AND PEL/Unenumerated, in any way dressed, not Leather || only a weak answer (block article absent from the reference): as_1892 || as_1896: gap has 3 headings for 4 segments: SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in value is Silver/None | SKINS, FURS, AND PELTS/None || as_1888: gap has 3 headings for 4 segments: SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in value is Silver/None | SKINE, FURS, and PELTS/None || as_1884: gap has 2 headings for 4 segments: SILVER, Ore of, or Ore of which the greater part in Value is Silver/None | SKINS, FURS, AND PELTS/None || as_1880: gap has 3 headings for 4 segments: SILK MANUFACTURES/None | SILVER, Ore of, or Ore of which the greater part in Value is Silver/None | SKINS, FURS, AND PELTS/None || as_1876: gap has 2 headings for 4 segments: SILK MANUFACTURES/None | SKINS, FURS, AND PELTS/None"
reexport,as_1898,1894,"SKINS, FURS, and PELTS",Seal Skins,4,41,972555,53966,0,0,"as_1896: gap has 5 headings for 3 segments: SKINS, FURS, and PELTS/Furs, Unenumerated | SKINS, FURS and PELTS/Furs, Unenumerated | SKINS, FURS and PELTS/Manufactures of, including Rugs | SLATES/None | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None || as_1892: gap has 7 headings for 3 segments: SKINS, FURS, AND PELTS/Sheep, Undressed | SKINS, FURS, AND PELTS/Unenumerated, in any way dressed, not Leather | SKINS, FURS, AND PELTS/Unenumerated, Undressed | SKINS, FURS, AND PELTS/Furs | SKINS, FURS, AND PELTS/Manufactures of, including Rugs | SKINS, FURS, AND PELTS/SOAP, Transparent, in the manufacture of which Spirit has been used | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None || as_1888: gap has 2 headings for 3 segments: SKINE, FURS, and PELTS/None | SPECIMENS, ILLUSTRATIVE OF NATURAL SCIENCE/None || as_1884: gap has 6 headings for 3 segments: SKINS, FURS, AND PELTS/Sheep, Undressed | SKINS, FURS, AND PELTS/Unenumerated, in any way dressed, not Leather | SKINS, FURS, AND PELTS/Unenumerated, Undressed | SKINS, FURS, AND PELTS/Furs | SKINS, FURS, AND PELTS/Manufactures of, including Rugs | SKINS, FURS, AND PELTS/SOAP, Transparent || as_1880: gap has 7 headings for 3 segments: SKINS, FURS, AND PELTS/Sheep and Lamb, Undressed | SKINS, FURS, AND PELTS/Unenumerated, being Furs | SKINS, FURS, AND PELTS/Unenumerated, not being Furs, Undressed | SKINS, FURS, AND PELTS/Unenumerated, Dressed | SKINS, FURS, AND PELTS/Manufactures of Skins and Furs | SKINS, FURS, AND PELTS/SOAP, Transparent | SKINS, FURS, AND PELTS/SPECIMENS, illustrative of NATURAL SCIENCE || as_1876: gap has 5 headings for 3 segments: SKINS, FURS, AND PELTS/Sheep and Lamb, Undressed | SKINS, FURS, AND PELTS/Unenumerated, being Furs | SKINS, FURS, AND PELTS/Unenumerated, not being Furs, Undressed | SKINS, FURS, AND PELTS/Dressed | SPECIMENS, illustrative of NATURAL SCIENCE/None"
reexport,as_1898,1894,SPICES,Pepper,8,171,823916,11003,0,1,as_1896: gap has 1 headings for 7 segments: SPICES/Unenumerated || as_1892: gap has 1 headings for 7 segments: SPICES/Unenumerated || as_1888: gap has 1 headings for 7 segments: SPICES/Unenumerated || as_1884: gap has 3 headings for 7 segments: SPICES/Unenumerated | SPICES/Geneva | SPICES/Brandy || as_1880: gap has 1 headings for 7 segments: SPICES/Unenumerated || as_1876: gap has 1 headings for 7 segments: SPICES/Unenumerated
reexport,as_1898,1894,SPICES,"Unrefined, Beetroot : Cane and Other Sorts",2,29,42172,0,0,1,"as_1896: gap has 6 headings for 1 segments: SPIRITS, not Sweetened/None | SPONGE/None | STATIONERY, other than Paper/None | STONES, Marble and Slate, Rough Hewn, or Manufactured (other than Works of Art)/None | STRAW-PLATTING for making Hats or Bonnets/None | SUGAR, Unrefined/None || as_1892: gap has 7 headings for 1 segments: SPIRITS, not Sweetened/None | SPIRITS/None | SPONGE/None | STATIONERY, other than Paper/None | STRAW-PLATTING for making Hats or Bonnets/None | SUCCADES/None | SUGAR/None || as_1888: gap has 10 headings for 1 segments: SPIRITS, not Sweetened/None | SPIRITS/None | SPONGE/None | STATIONERY, other than Paper/None | STONES. Marble and Slate, Rough Hewn, or Manufactured (other than Works of Art)/None | STRAW for Agricultural Purposes/None | STRAW PLATTING for making Hats or Bonnets/None | SUCCADES (including all Fruits and Vegetables preserved in Sugar)/None | SUGAR. Refined, or rendered by any process equal thereto, in Lumps and Leaves/None | TIN/None || as_1884: gap has 6 headings for 1 segments: Spirits, not Sweetened/None | SPONGE/None | STATIONERY, other than Paper/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR, (including Fruits and Vegetables preserved in Sugar)/None | SUGAR, Refined, in Lumps and Loaves/None || as_1880: gap has 4 headings for 1 segments: SPIRITS/None | Sweetened or Mixed, Unenumerated/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR/None || as_1876: gap has 6 headings for 1 segments: SPRITS/None | Spirits/None | STATIONERY, other than Paper/None | STONES, Marble and Slate, Rough, Hewn, or Manufactured/None | SUGAR (including Fruits and Vegetables pre- served in Sugar)/None | SUGAR/None"
reexport,as_1898,1894,WOOL,Sheep or Lambs',2,28,40656,0,0,0,refs disagree: as_1896=WOOL/Other kinds and Flocks vs as_1892=WOOL/Other kinds and Flocks vs as_1888=WOOL/Other kinds and Flocks vs as_1884=WOOLLEN YARN/For Fancy purposes vs as_1880=WOOL/For Fancy purposes vs as_1876=WOOL/Other Kinds and Flocks
reexport,as_1898,1894,WOOLLEN YARN,"For fancy purposes, including Berlin Wool and Zephyr Yarn : For Weaving, mixed or not with Silk",3,23,30935,1431,0,1,"as_1896: gap has 4 headings for 2 segments: WOOLLEN YARN/For Weaving | WOOLLEN YARN/Unenumerated | WOOLLEN YARN/WOOLLEN RAGS, applicable to other uses than Manure | WOOLLEN MANUFACTURES/None || as_1892: gap has 3 headings for 2 segments: WOOLLEN YARN/For Weaving | WOOLLEN YARN/Unenumerated | WOOLLEN MANUFACTURES/None || as_1888: gap has 3 headings for 2 segments: WOOLLEN YARN/For Weaving | WOOLLEN YARN/Unenumerated | WOOLLEN MANUFACTURES/None || as_1884: gap has 2 headings for 2 segments: WOOLLEN YARN/For Weaving | WOOLLEN YARN/Unenumerated || as_1880: block group absent from reference || as_1876: gap has 2 headings for 2 segments: WOOLLEN YARN/For Weaving | WOOLLEN YARN/Unenumerated"
reexport,as_1898,1894,WOOLLEN MANUFACTURES,Carpets and Rugs,2,51,40806,0,0,1,as_1896: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1876: gap has 0 headings for 1 segments: 
reexport,as_1898,1894,"GOODS UNENUMERATED, Unmanufactured",,2,101,1723631,0,0,0,as_1896: block group absent from reference || as_1892: block group absent from reference || as_1888: block group absent from reference || as_1884: block group absent from reference || as_1880: block group absent from reference || as_1876: block group absent from reference
reexport,as_1898,1894,CHICORY,"Roasted and Ground, Mixed in Bond",4,55,248480,1933,0,1,"as_1896: gap has 8 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHICORY AND COFFEE, Roasted and Ground/None | CHINA or PORCELAIN and EARTHEN-WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CIDER AND PERRY/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None || as_1892: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHINA or PORCELAIN or EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None || as_1888: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground, in Bond | CHICORY/CHINA or PORCELAIN and EARTHEN- WARE | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None || as_1884: gap has 6 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN AND EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCOA/None || as_1880: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | COCOA/None || as_1876: gap has 7 headings for 3 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | Cocoa/None"
reexport,as_1898,1894,COCOA,"or CHOCOLATE, in the manu- facture of which Spirit has been used",2,39,96528,21698,0,1,as_1896: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1876: gap has 0 headings for 1 segments: 
reexport,as_1898,1894,CHICORY,"Kiln-dried, Roasted, or Ground,     in Bond",2,17,391,0,0,1,"as_1896: gap has 25 headings for 1 segments: CHICORY/Roasted or Ground, in Bond | CHICORY AND COFFEE, Roasted and Ground/None | CHINA or PORCELAIN and EARTHEN-WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CIDER AND PERRY/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None | Butter/None | COFFEE/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, AND CABLE-YARN/None | CORK/None | CORN AND GRAIN/None | COTTON/None | DRUGS/None | DYE STUFFS, and Substances used in Tanning/None | DYE STUFFS/None | DYE WOODS/None | EGGS/None | EMBROIDERY AND NEEDLEWORK/None | ETHER, Acetic/None || as_1892: gap has 23 headings for 1 segments: CHICORY/Roasted or Ground, in Bond | CHINA or PORCELAIN or EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None | COFFEE/None | COFFEE AND CHICORY/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, AND CABLE YARN/None | CORK/None | CORN AND GRAIN/None | MEAL AND FLOUR/None | COTTON/None | DRUGS/None | DYE STUFFS, and Substances used in Tanning/None | DYE STUFFS/None | DYE WOODS/None | Eggs/None | EMBROIDERY AND NEEDLEWORK/None || as_1888: gap has 24 headings for 1 segments: CHICORY/Roasted or Ground, in Bond | CHICORY/CHINA or PORCELAIN and EARTHEN- WARE | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS, and Parts thereof/None | COALS, CULM, AND CINDERS/None | COCOA/None | COFFEE/None | COFFEE AND CHICORY, Roasted or Ground, Mixed/None | COFFEE and CHICORY, Roasted or Ground, Mixed in Bond/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, and CABLE YARN/None | CORK/None | CORN AND GRAIN/None | MEAL AND FLOUR/None | COTTON/None | DRUGS/None | DYE STUFFS, and Substances used in Tanning/None | DYE STUFFS/None | DYE WOODS/None | Eggs/None | EMBROIDERY AND NEEDLEWORK/None || as_1884: gap has 29 headings for 1 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN AND EARTHENWARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCOA/None | COFFEE/None | COFFEE and CHICORY, Roasted or Ground, Mixed/None | COFFEE and CHICORY, Roasted or Ground, Mixed in Bond/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, AND CABLE YARN/None | CORK/None | CORN/None | COTTON/None | DRUGS/None | DYE STUFFS (other than Dye Woods), and Substances used in Tanning and Dyeing, viz./None | Dye Woods/None | Eggs/None | EMBROIDERY AND NEEDLEWORK/None | ESSENCE OF SPRUCE/None | ETHER, SULPHURIC/None | factures thereof, Unenumerated/None | FEATHERS AND DOWN/None | Fish, Fresh (not of British taking)/None | FLAX/None | FLOWERS, ARTIFICIAL/None | FRUIT/None || as_1880: gap has 22 headings for 1 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | COCOA/None | COFFEE/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, AND CABLE YARN/None | CONK/None | Cotton/None | Drugs/None | DYE STUFFS/None | DYE WOODS/None | FARINACEOUS SUBSTANCES, and Manufactures thereof, Unenumerated/None | FEATHERS AND DOWN/None | FISH, FRESH (not of British taking)/None | FLAX/None | FRUIT/None || as_1876: gap has 28 headings for 1 segments: CHICORY/Roasted or Ground in Bond | CHINA OR PORCELAIN WARE/None | CHLORAL HYDRATE/None | CHLOROFORM/None | CLOCKS/None | COCHINEAL (including Granilla and Dust)/None | Cocoa/None | COFFEE/None | COLLODION/None | CONFECTIONERY/None | COPPER/None | CORDAGE, TWINE, AND CABLE YARN/None | CORK/None | CORN/None | COTTON/None | CUTCH/None | Drugs/None | Dye Stuffs/None | Dye Woods/None | EARTHENWARE, not being Porcelain or China Ware/None | EMBROIDERY AND NEEDLEWORK/None | ETHER, SULPHURIC/None | FARINACEOUS SUBSTANCES, and Manufactures thereof, Unenumerated/None | FEATHERS AND DOWN/None | FISH, FRESH (not of British taking)/None | FLAX/None | FLOWERS, ARTIFICIAL/None | FRUIT/None"
