volume	fiscal_year	seq	offset	family	inherited	title	intertext_len	n_header_rows	n_body_rows	cells_hist	span_hist	header	first_row
oocihm.9_08052_18_2	1884	652	3334116	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	27	[[1, 1], [7, 26]]	[[7, 27]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. ||  |  |  | $ |  | $ | $ cts.	Fish :—
oocihm.9_08052_18_2	1884	653	3338166	imports_summary	1		0	1	40	[[1, 2], [8, 38]]	[[8, 40]]	THE FOREST. |  |  |  |  |  | 	Cork-wood..... | $ |  | 12,719 |  | 12,719 |  | 
oocihm.9_08052_18_2	1884	654	3343371	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	19	[[1, 1], [8, 18]]	[[8, 19]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. |  ||  |  |  | $ |  | $ | $ | cts.	FREE GOODS—ANIMALS, ETC.—Continued.
oocihm.9_08052_18_2	1884	655	3347021	imports_summary	1		0	1	23	[[1, 1], [6, 22]]	[[6, 23]]	Leeches | $ |  | 403 | 403 | 403	Musk, in pods or in grains | Ozs. |  | 130 | 2,070 | 130
oocihm.9_08052_18_2	1884	656	3350211	imports_summary	1	FIRST STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	89	3	22	[[1, 2], [7, 20]]	[[7, 22]]	ARTICLES. | RATES OF DUTY. | IMPORTED. | ESTEEMED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. ||  |  |  | $ |  | $ | $ cts.	FREE GOODS—AGRICULTURAL PRODUCTS—Continued.
oocihm.9_08052_18_2	1884	657	3354030	imports_summary	1		0	1	44	[[7, 44]]	[[7, 44]]	 | Lbs. |  | 15,281 | 988 | 16,384 | 988	Colt and colt yarn..... |  |  | 1,588,361 | 104,745 | 1,588,361 | 104,745
oocihm.9_08052_18_2	1884	658	3360012	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	29	[[1, 2], [7, 27]]	[[7, 29]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. ||  |  |  | $ |  | $ | $ cts.	FREE GOODS—MANUFACTURED ARTICLES, ETC.—Continued.
oocihm.9_08052_18_2	1884	659	3364267	imports_summary	1		0	0	27	[[5, 27]]	[[5, 27]]		Soda, nitrate of, soda ash, soda caustic, sal soda and soda silicate of. | 20,150,279 | 315,574 | 20,150,279 | 315,574
oocihm.9_08052_18_2	1884	660	3368144	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	25	[[1, 1], [7, 24]]	[[7, 25]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—MANUFACTURED ARTICLES, ETC.—Continued.
oocihm.9_08052_18_2	1884	661	3372192	imports_summary	1		0	1	35	[[5, 12], [6, 23]]	[[6, 35]]	Galls. | 91,107 | 52,426 | 91,107 | 52,426	Oils, cocoanut and palm, in their natural state. ..... $ |  |  |  | 
oocihm.9_08052_18_2	1884	662	3377747	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported—Continued.	86	2	17	[[1, 1], [7, 16]]	[[7, 17]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—MISCELLANEOUS ARTICLES—Continued
oocihm.9_08052_18_2	1884	663	3380684	imports_summary	1		0	1	25	[[1, 2], [4, 23]]	[[4, 25]]	 | 96 | 96 | 96	Vaccine and ivory vaccine points..... | 2,207,966 | 2,207,966 | 2,207,966
oocihm.9_08052_18_2	1884	664	3383370	imports_summary	0	No. 2.—SUMMARY STATEMENT shewing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	13	[[7, 13]]	[[7, 13]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY || Quantity. | Value. | Quantity. | Value. || $ | $ cts	Produce of the Mine..... |  |  | 612,876 |  | 613,639 | 
oocihm.9_08052_18_2	1884	665	3385669	imports_dutiable	0	No. 3.—COMPARATIVE STATEMENT of the Quantity and Value of the principal and other articles, Dutiable and Free, Entered for Consumption in the Dominion of Canada; showing also the Duties collected thereon during the Fiscal Years ending 30th June, 1883 and 1884, respectively.	276	4	26	[[1, 1], [7, 25]]	[[7, 26]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1883. | FISCAL YEAR ENDING 30TH JUNE, 1884. || Entered for Consumption. | Entered for Consumption. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty. ||  |  | $ | $ cts. |  | $ | $ cts.	DUTIABLE GOODS.
oocihm.9_08052_18_2	1884	666	3389933	imports_comparative	0	No. 3.—COMPARATIVE STATEMENT OF IMPORTS ENTERED FOR CONSUMPTION—Dominion of Canada—Continued.	95	2	30	[[1, 3], [7, 27]]	[[7, 30]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1883. | FISCAL YEAR ENDING 30TH JUNE, 1884. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty.	Entered for Consumption.
oocihm.9_08052_18_2	1884	667	3394966	imports_comparative	1		0	0	36	[[1, 4], [8, 32]]	[[8, 36]]		Spices of all kinds..... | Lbs. | 1,500,463 | 183,554 | 35,501 25 | 1,486,752 | 175,767 | 24,542 78
oocihm.9_08052_18_2	1884	668	3400668	imports_comparative	0	No. 3.—COMPARATIVE STATEMENT OF IMPORTS ENTERED FOR CONSUMPTION—Dominion of Canada—Continued.	95	4	22	[[1, 3], [7, 19]]	[[7, 22]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1883. | FISCAL YEAR ENDING 30TH JUNE 1884. || Entered for Consumption. | Entered for Consumption. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty. ||  |  | $ | $ cts. |  | $ | $ cts.	FREE GOODS—THE FOREST—Continued.
oocihm.9_08052_18_2	1884	669	3404511	imports_comparative	1		0	1	42	[[1, 1], [11, 41]]	[[11, 42]]	 | $ | Lbs. |  |  |  |  |  |  |  | 	Hemp, undressed..... |  |  | 630,488 |  |  |  |  |  | 497,915 | 
oocihm.9_08052_18_2	1884	670	3411890	imports_comparative	0	No. 3.—COMPARATIVE STATEMENT OF IMPORTS ENTERED FOR CONSUMPTION—Dominion of Canada—Continued.	95	4	20	[[1, 2], [7, 18]]	[[7, 20]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1883. | FISCAL YEAR ENDING 30TH JUNE, 1884. || Entered for Consumption. | Entered for Consumption. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty. ||  |  | $ | $ cts. |  | $ | $ cts.	FREE GOODS—MISCELLANEOUS ARTICLES.
oocihm.9_08052_18_2	1884	671	3415936	exports_general	0	ending 30th June, 1884.* No. 4.—GENERAL STATEMENT (by Countries and Provinces) of the Total Quantities and Values of Merchandise Exported from the Dominion of Canada, distinguishing Canadian Produce and Manufactures from those of other Countries, during the Fiscal Year ending 30th June, 1884.	672	3	27	[[8, 27]]	[[8, 27]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value. || THE MINE. |  | Tons. | $ | Tons. | $ | Tons. | $	Coal— |  |  |  |  |  |  | 
oocihm.9_08052_18_2	1884	672	3420241	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	36	[[1, 1], [8, 35]]	[[8, 36]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_18_2	1884	673	3425506	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	26	[[1, 1], [7, 6], [8, 19]]	[[7, 6], [8, 20]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_18_2	1884	674	3429501	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[1, 1], [7, 9], [8, 21]]	[[7, 9], [8, 22]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_18_2	1884	675	3434056	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	35	[[1, 1], [8, 34]]	[[8, 35]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_18_2	1884	676	3439176	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	29	[[1, 1], [8, 28]]	[[8, 29]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS, THE PRODUCE OF CANADA | GOODS NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	677	3443670	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 1], [8, 33]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	678	3448612	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	33	[[8, 33]]	[[8, 33]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con. |  | Lbs. | $ | Lbs. | $ | Lbs. | $
oocihm.9_08052_18_2	1884	679	3453500	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 1], [8, 31]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS THE PRODUCE OF CANADA. | GOODS NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	680	3458572	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[1, 1], [8, 30]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	681	3463294	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	29	[[1, 1], [8, 28]]	[[8, 29]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	682	3467795	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	36	[[1, 3], [8, 33]]	[[8, 36]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	683	3472671	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 1], [8, 31]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	684	3477593	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 1], [8, 31]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	685	3482400	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	29	[[1, 1], [7, 16], [8, 12]]	[[7, 16], [8, 13]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	686	3486701	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	36	[[1, 1], [8, 35]]	[[8, 36]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	687	3491916	exports_general	1	No 4.—GENERAL STATEMENT OF EXPORTS—Continued.	47	2	34	[[1, 1], [8, 33]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHEREON EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	688	3496827	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 2], [8, 32]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHEREON EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_18_2	1884	689	3501774	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	27	[[8, 27]]	[[8, 27]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHEREON EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST— Con. |  |  | $ |  | $ |  | $
oocihm.9_08052_18_2	1884	690	3506032	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	31	[[1, 4], [7, 15], [8, 11], [9, 1]]	[[7, 15], [8, 15], [9, 1]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	691	3510413	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	29	[[1, 1], [8, 28]]	[[8, 29]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	692	3514765	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	36	[[1, 1], [7, 23], [8, 12]]	[[7, 23], [8, 13]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	693	3519878	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	3	31	[[8, 31]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value. ||  |  | St. Hd. | $ |  |  | St. Hd | $	THE FOREST—Con. |  |  |  |  |  |  | 
oocihm.9_08052_18_2	1884	694	3524646	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[8, 31]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con. |  | St. Hd. | $ | St. Hd. | $ | St. Hd. | $
oocihm.9_08052_18_2	1884	695	3529400	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[8, 31]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con. |  | St. Hd. | $ |  | $ | St. Hd. | $
oocihm.9_08052_18_2	1884	696	3534108	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	3	30	[[1, 1], [8, 29]]	[[8, 30]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | *Q'ty. | Value. | Quantity. | Value. ||  |  | M. | $ |  | $ | M. | $	THE FOREST—Con.
oocihm.9_08052_18_2	1884	697	3538680	exports_general	0	No. 1.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 2], [7, 23], [8, 9]]	[[7, 23], [8, 11]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS. THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	698	3543567	exports_general	0	NO. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	28	[[1, 1], [8, 27]]	[[8, 28]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	699	3547829	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 1], [8, 31]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	700	3552587	exports_general	0	No. 4—GENERAL STATEMENT OF EXPORTS—Continued.	47	2	24	[[8, 24]]	[[8, 24]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con. |  | M. Ft. | $ | M. Ft. | $ | M. Ft. | $
oocihm.9_08052_18_2	1884	701	3556487	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[1, 1], [8, 30]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	702	3561047	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	35	[[1, 1], [8, 34]]	[[8, 35]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	703	3566114	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	19	[[1, 1], [8, 18]]	[[8, 19]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHERE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	704	3569784	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 1], [8, 33]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	705	3574805	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 1], [8, 33]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_18_2	1884	706	3579893	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	33	[[1, 1], [7, 21], [8, 11]]	[[7, 21], [8, 12]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con
oocihm.9_08052_18_2	1884	707	3584571	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued	47	2	29	[[8, 29]]	[[8, 29]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST— Con. |  | Tons. | $ | Tons. | $ | Tons. | $
oocihm.9_08052_18_2	1884	708	3588961	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 2], [8, 30]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
