volume,flow,duty,group,article,year,total_qty,sum_qty,total_val,sum_val,worst_rel_err
as_1875,import,free,SPICES,Unenumerated,1875,9284146.0,9196782.0,314880.0,312252.0,0.0094
as_1875,import,free,SUGAR,Unrefined of all Kinds,1875,16264711.0,15882274.0,17210137.0,16928520.0,0.0235
as_1875,import,free,TAR,"TEETH, Elephants', Sea Cow, and Sea Horse",1875,16258.0,12880.0,772371.0,617822.0,0.2078
as_1875,import,free,TIN,Ore,1875,1391.0,391.0,18844.0,18844.0,0.7189
as_1875,import,free,TIN,Ore,1875,335758.0,198290.0,1454988.0,853273.0,0.4136
as_1875,import,free,WAX,,1875,3761.0,22490.0,20897.0,97652.0,4.9798
as_1875,import,free,WHALEFINS,,1875,449.0,1422.0,6822.0,35418.0,4.1917
as_1875,import,free,WOOD and TIMBER,""" Oak",1875,91394.0,48332.0,563071.0,302203.0,0.4712
as_1875,import,free,WOOD and TIMBER,""" Teak",1875,30535.0,40.0,364689.0,500.0,0.9987
as_1875,import,free,WOOD and TIMBER,""" Unenumerated",1875,64736.0,60813.0,282766.0,240872.0,0.1482
as_1875,import,free,WOOD and TIMBER,Staves,1875,,0.0,192572.0,92572.0,0.5193
as_1875,import,free,Wool,,1875,,0.0,727214.0,10766844.0,13.8056
as_1875,import,free,CAOUTCHOUC,,1875,153564.0,153534.0,1570558.0,1570558.0,0.0002
as_1875,import,free,PAPER,For Printing or Writing,1875,187964.0,192964.0,442739.0,442739.0,0.0266
as_1875,import,free,PARAFFINE,Unrefined,1875,1404.0,1904.0,9796.0,9796.0,0.3561
as_1875,import,free,PARAFFINE,Refined,1875,19087131.0,19087131.0,705445.0,765445.0,0.0851
as_1875,import,free,PLUMBAGO,,1875,7083.0,7088.0,106627.0,106627.0,0.0007
as_1875,import,free,Cotton,SHUMACH,1875,14686.0,14686.0,246343.0,246313.0,0.0001
as_1875,reexport,,CANDLES,Stearine,1875,97122.0,97122.0,347558.0,347528.0,0.0001
as_1875,reexport,,CAOUTCHouc,,1875,69757.0,69697.0,618918.0,618918.0,0.0009
as_1875,reexport,,"FARINACEOUS SUBSTANCES, and Manufactures thereof, Unenumerated",,1875,,0.0,61095.0,64095.0,0.0491
as_1875,reexport,,"FISH, FRESH (not of British taking)",Cured or Salted,1875,66048.0,63048.0,191988.0,191988.0,0.0454
as_1875,reexport,,FLAX,"Tow, or Codilla of",1875,24365.0,24365.0,50704.0,50674.0,0.0006
as_1875,reexport,,FRUIT,Figs and Fig Cake,1875,18852.0,18822.0,37216.0,37216.0,0.0016
as_1875,reexport,,FRUIT,Oranges and Lemons,1875,235247.0,235247.0,120636.0,118636.0,0.0166
as_1875,reexport,,FRUIT,Raisins,1875,98939.0,98735.0,172550.0,172550.0,0.0021
as_1875,reexport,,GAMBIER,,1875,4021.0,4021.0,111831.0,114851.0,0.0270
as_1875,reexport,,IRON,Bars,1875,34330.0,34030.0,505351.0,505351.0,0.0087
as_1875,reexport,,IRON,"Steel, Unwrought",1875,2732.0,2732.0,44305.0,50305.0,0.1354
as_1875,reexport,,IRON,"Manufactures of Iron or Steel, Unenumerated",1875,255086.0,255086.0,329394.0,328394.0,0.0030
as_1875,reexport,,LARD,,1875,22812.0,22812.0,66955.0,66985.0,0.0004
as_1875,reexport,,LEAD,Pig and Sheet,1875,3203.0,3203.0,70502.0,70492.0,0.0001
as_1875,reexport,,MUSICAL INSTRUMENTS,,1875,,0.0,51837.0,51807.0,0.0006
as_1875,reexport,,INK,Not in the Husk,1875,3306719.0,3306719.0,1819204.0,1819701.0,0.0003
as_1875,reexport,,INK,SALTPETRE,1875,38730.0,38700.0,40917.0,40917.0,0.0008
as_1875,reexport,,Cotton,Flax or Linseed,1875,44681.0,44681.0,114696.0,82693.0,0.2790
as_1875,reexport,,SEEDS,"Unenumerated, other Sorts",1875,25855.0,25855.0,43531.0,43231.0,0.0069
as_1875,reexport,,SEEDS,SHUMACH,1875,732.0,729.0,12732.0,12702.0,0.0041
as_1875,reexport,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which the greater part of the Value is Silver",1875,304.0,19887.0,19887.0,0.0,64.4178
as_1875,reexport,,SILK MANUFACTURES,"Goat and Kid, Undressed",1875,1637092.0,265625.0,265625.0,0.0,0.8377
as_1875,reexport,,SILK MANUFACTURES,"Tanned, Tawed, or Dressed",1875,1352727.0,156568.0,156568.0,0.0,0.8843
as_1875,reexport,,SILK MANUFACTURES,Seal,1875,37398.0,99687.0,99687.0,0.0,1.6656
as_1875,reexport,,"STATIONERY, other than Paper","Unrefined, of all Kinds",1875,484820.0,484820.0,578558.0,575558.0,0.0052
as_1875,reexport,,TOYS,,1875,,0.0,33304.0,33002.0,0.0091
as_1875,reexport,,WINE,Red,1875,663066.0,663066.0,211590.0,241590.0,0.1418
as_1875,reexport,,WINE,"Red and White, Mixed",1875,12011.0,11981.0,2579.0,2579.0,0.0025
as_1875,reexport,,TAR,",, Total of all Kinds",1875,1689989.0,1690049.0,815212.0,815212.0,0.0000
as_1875,reexport,,WOOD AND TIMBER,Fir,1875,172073306.0,170713209.0,12103732.0,12264546.0,0.0133
as_1875,reexport,,WOOD AND TIMBER,Fir,1875,40362.0,39716.0,143383.0,136472.0,0.0482
as_1875,reexport,,WOOD AND TIMBER,Fir,1875,25941.0,23383.0,38012.0,34209.0,0.1000
as_1875,reexport,,WOOD AND TIMBER,Fir,1875,,0.0,354672.0,261928.0,0.2615
as_1875,reexport,,WOOD AND TIMBER,Fir,1875,,0.0,614907.0,573109.0,0.0680
as_1875,reexport,,CORN,Piece Goods of India and China,1875,25180.0,25180.0,11948.0,11918.0,0.0025
as_1875,reexport,,CORN,"Piece Goods of Other Countries, other than Muslims",1875,212890.0,242890.0,68356.0,68356.0,0.1409
as_1875,reexport,,HATS OR BONNETS,",, Not Tanned, &c., Dry",1875,281454.0,281354.0,1120572.0,1120572.0,0.0004
as_1876,export_uk,,ALKALI,,1876,5450191.0,5456201.0,2222866.0,2222866.0,0.0011
as_1876,export_uk,,"ANIMALS, LIVING",Horses,1876,2659.0,2759.0,216523.0,216523.0,0.0376
as_1876,export_uk,,APPAREL and STORES,,1876,,0.0,2962053.0,2962323.0,0.0001
as_1876,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES","Shot of Iron, including Shells",1876,21636.0,21636.0,40182.0,40152.0,0.0007
as_1876,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,1876,14268672.0,14268672.0,359722.0,359392.0,0.0009
as_1876,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,1876,598947300.0,598947300.0,66011.0,63711.0,0.0348
as_1876,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES","BAGS and SACKS, Empty",1876,4020211.0,4000211.0,1211728.0,1211728.0,0.0050
as_1876,export_uk,,BEER and ALE,,1876,484919.0,5381770440.0,1022972.0,26588757101.0,25990.6763
as_1876,export_uk,,BEER and ALE,BISCUIT and BREAD,1876,128556.0,128297.0,374038.0,374038.0,0.0020
as_1876,export_uk,,BEER and ALE,BLEACHING MATERIALS,1876,939821.0,939521.0,330617.0,330617.0,0.0003
as_1876,export_uk,,"Books, Printed",,1876,82089.0,38284480.0,881839.0,4069840555.0,4614.1741
as_1876,export_uk,,BEER and ALE,"Manufactures of, not being Ordnance",1876,93368.0,93368.0,185560.0,482120.0,1.5982
as_1876,export_uk,,BUTTER,,1876,33749.0,33749.0,211439.0,211139.0,0.0014
as_1876,export_uk,,"CANDLES, of all Sorts",,1876,4728888.0,4728888.0,152200.0,149200.0,0.0197
as_1876,export_uk,,CAOUTCHOUO MANUFACTURES,,1876,,0.0,771128.0,657130.0,0.1478
as_1876,export_uk,,CAOUTCHOUO MANUFACTURES,"Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1876,3886.0,3886.0,265157.0,265137.0,0.0001
as_1876,export_uk,,CAOUTCHOUO MANUFACTURES,"Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1876,4915405.0,4915495.0,627503.0,627413.0,0.0001
as_1876,export_uk,,CAOUTCHOUO MANUFACTURES,"Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1876,17411.0,17381.0,70230.0,70330.0,0.0017
as_1876,export_uk,,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",Manufactures thereof,1876,3066417.0,3066444.0,192061.0,192061.0,0.0000
as_1876,export_uk,,"CLOCKS, WATCHES, and parts thereof",,1876,,0.0,156898.0,126455.0,0.1940
as_1876,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1876,15690402.0,15349522.0,8473831.0,8252274.0,0.0261
as_1876,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1876,326707.0,280666.0,265874.0,224832.0,0.1544
as_1876,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1876,281968.0,250432.0,164738.0,146293.0,0.1120
as_1876,export_uk,,MEAL and FLOUR,Oatmeal,1876,18519.0,4282.0,20413.0,4589.0,0.7752
as_1876,export_uk,,MEAL and FLOUR,Bean Meal,1876,232554627.0,221870037.0,12781733.0,19123787.0,0.4962
as_1876,export_uk,,MEAL and FLOUR,Bean Meal,1876,12948410.0,2600063086.0,154266.0,30682759.0,199.8017
as_1876,export_uk,,MEAL and FLOUR,"Piece Goods, Printed",1876,990147298.0,980878568.0,18494492.0,18231610.0,0.0142
as_1876,export_uk,,MEAL and FLOUR,"Piece Goods of Mixed Materials, Cotton predominating",1876,11833900.0,11458670.0,429401.0,414392.0,0.0350
as_1876,export_uk,,MEAL and FLOUR,Lace and Patent Net,1876,,0.0,63788.0,942233.0,13.7713
as_1876,export_uk,,MEAL and FLOUR,Stockings and Socks,1876,1105666.0,1105335.0,364054.0,364054.0,0.0003
as_1876,export_uk,,MEAL and FLOUR,Thread for Sewing,1876,9635363.0,8126797.0,1793586.0,1558112.0,0.1566
as_1876,export_uk,,EARTHEN and CHINA WARE,,1876,,0.0,105049.0,110285.0,0.0498
as_1876,export_uk,,EARTHEN and CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",1876,,0.0,1666130.0,1665796.0,0.0002
as_1876,export_uk,,EARTHEN and CHINA WARE,Oysters,1876,12517.0,12547.0,50047.0,50017.0,0.0024
as_1876,export_uk,,EARTHEN and CHINA WARE,Dressed and Undressed,1876,19297.0,19288.0,94280.0,94280.0,0.0005
as_1876,export_uk,,GLASS,"Other Manufactures, Unenumerated",1876,93032.0,102032.0,142426.0,142426.0,0.0967
as_1876,export_uk,,"GREASE, not otherwise described",,1876,97150.0,97150.0,119916.0,119886.0,0.0003
as_1876,export_uk,,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework",,1876,,0.0,3771171.0,3768141.0,0.0008
as_1876,export_uk,,"HARDWARES and CUTLERY, Unenumerated",,1876,668497.0,616063.0,3483286.0,3063469.0,0.1205
as_1876,export_uk,,HATS,Of Felt,1876,311568.0,342238.0,593243.0,593243.0,0.0984
as_1876,export_uk,,HATS,Of Felt,1876,311568.0,342238.0,593243.0,593243.0,0.0984
as_1876,export_uk,,HATS,Of Felt,1876,311568.0,342238.0,593243.0,593243.0,0.0984
as_1876,export_uk,,HATS,Of Felt,1876,395920.0,402729.0,352228.0,329639.0,0.0641
as_1876,export_uk,,HATS,Of Other Sorts,1876,40268.0,38506.0,56243.0,50519.0,0.1018
as_1876,export_uk,,HEMP,"HIDES, RAW",1876,43703.0,43703.0,88351.0,88360.0,0.0001
as_1876,export_uk,,HEMP,HORS,1876,20305.0,20215.0,144736.0,144736.0,0.0044
as_1876,export_uk,,IRON,"Old, for Re-manufacture",1876,,0.0,22591.0,19593.0,0.1327
as_1876,export_uk,,HEMP,Ore,1876,906997.0,874937.0,2827282.0,2827282.0,0.0353
as_1876,export_uk,,Iron,Bar,1876,365478.0,192055.0,3036780.0,1568229.0,0.4836
as_1876,export_uk,,Iron,RAILROAD—Wheels and Axles,1876,12855.0,12825.0,268993.0,268993.0,0.0023
as_1876,export_uk,,Iron,RAILROAD—Unenumerated,1876,36323.0,35424.0,394332.0,394332.0,0.0248
as_1876,export_uk,,Iron,"Sheets, and Boiler and Armour Plates",1876,87490.0,87490.0,1219595.0,1218495.0,0.0009
as_1876,export_uk,,Iron,Galvanized (other than Wire or Manufactures     of Wire),1876,45515.0,45476.0,1038768.0,1028868.0,0.0095
as_1876,export_uk,,Iron,Hoops,1876,58977.0,58977.0,565258.0,565198.0,0.0001
as_1876,export_uk,,Iron,"Wire of Iron or Steel (except Telegraph Wire), Galvanized or not",1876,44613.0,44610.0,731148.0,731148.0,0.0001
as_1876,export_uk,,Iron,"Tubes and Pipes, Wrought",1876,23028.0,23028.0,444912.0,444879.0,0.0001
as_1876,export_uk,,Iron,"Nails, Screws, and Rivets",1876,15799.0,15799.0,472230.0,472180.0,0.0001
as_1876,export_uk,,Iron,"Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated",1876,185517.0,185617.0,2763425.0,2763425.0,0.0005
as_1876,export_uk,,Iron,"Steel, Bar, of all Kinds",1876,23113.0,23213.0,789222.0,789222.0,0.0043
as_1876,export_uk,,IRON,"Manufactures of Steel, or of Steel and Iron combined",1876,,0.0,10283.0,10340.0,0.0055
as_1876,export_uk,,IRON,Pig,1876,,0.0,21459.0,24559.0,0.1445
as_1876,export_uk,,LEATHER,Jute Yarn,1876,16709239.0,16709239.0,226813.0,223813.0,0.0132
as_1876,export_uk,,LINEN and JUTE MANUFACTURES,"Plain, Unbleached or Bleached",1876,146666075.0,146666375.0,4365072.0,4365072.0,0.0000
as_1876,export_uk,,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,1876,,0.0,269175.0,269170.0,0.0000
as_1876,export_uk,,Jute Manufactures,,1876,120813966.0,120813966.0,1558256.0,1558347.0,0.0001
as_1876,export_uk,,MACHINERY and MILL WORK,"Steam Engines or Parts of Steam Engines, other Descriptions",1876,,0.0,1383059.0,1383759.0,0.0005
as_1876,export_uk,,MACHINERY and MILL WORK,Not being Steam Engines ; Agricultural,1876,,0.0,4803251.0,4802806.0,0.0001
as_1876,export_uk,,MACHINERY and MILL WORK,Not being Steam Engines ; Agricultural,1876,,0.0,885129.0,885427.0,0.0003
as_1876,export_uk,,MEDICINES,,1876,,0.0,643292.0,644074.0,0.0012
as_1876,export_uk,,"MUSICAL INSTRUMENTS, and Parts thereof",,1876,,0.0,224225.0,221225.0,0.0134
as_1876,export_uk,,"OIL, other than Essential or Medicinal",Seed,1876,18237304.0,18236944.0,1903090.0,1894190.0,0.0047
as_1876,export_uk,,"OIL, other than Essential or Medicinal","Other Sorts, Unenumerated",1876,,0.0,278146.0,272146.0,0.0216
as_1876,export_uk,,"OIL, other than Essential or Medicinal",Unenumerated,1876,,0.0,1069617.0,1079644.0,0.0094
as_1876,export_uk,,PAPER,"Writing or Printing, and Envelopes",1876,56387.0,56387.0,166499.0,166399.0,0.0006
as_1876,export_uk,,PAPER,"Pasteboard, Millboard, &c. (including Playing Cards)",1876,11727.0,11697.0,29285.0,29285.0,0.0026
as_1876,export_uk,,PAPER,"Unenumerated, and Articles of Paper (except Papier Mâché)",1876,82315.0,69426.0,201783.0,166554.0,0.1746
as_1876,export_uk,,"PERFUMERY, of all Sorts",,1876,,0.0,99507.0,58973.0,0.4073
as_1876,export_uk,,"PICKLES, VINEGAR, and SAUCES",,1876,,0.0,598010.0,512002.0,0.1438
as_1876,export_uk,,"PICKLES, VINEGAR, and SAUCES",,1876,6599.0,4863.0,301945.0,286499.0,0.2631
as_1876,export_uk,,"PICKLES, VINEGAR, and SAUCES",,1876,,0.0,72563.0,148023.0,1.0399
as_1876,export_uk,,"SEEDS, of all Sorts",,1876,161627.0,162327.0,260883.0,260883.0,0.0043
as_1876,export_uk,,"SEEDS, of all Sorts",Broad Stuffs of Silk or Satin,1876,2612810.0,2612151.0,473227.0,473227.0,0.0003
as_1876,export_uk,,"SEEDS, of all Sorts","Handkerchiefs, Scarfs, and Shawls",1876,,0.0,316813.0,267710.0,0.1550
as_1876,export_uk,,"SEEDS, of all Sorts",Broad Stuffs,1876,338375.0,992552.0,32645.0,142175.0,3.3552
as_1876,export_uk,,"SEEDS, of all Sorts",",, Other Kinds",1876,5578423.0,5578423.0,302295.0,302335.0,0.0001
as_1876,export_uk,,SKINS and FURS,Unenumerated,1876,,0.0,210733.0,237713.0,0.1280
as_1876,export_uk,,SKINS and FURS,"Foreign, Dressed in the United Kingdom",1876,693276.0,617544.0,308814.0,286530.0,0.1092
as_1876,export_uk,,SOAP,,1876,50279.0,204574.0,74539.0,239339.0,3.0688
as_1876,export_uk,,STONES AND SLATES,Stone,1876,31718.0,31718.0,149892.0,149893.0,0.0000
as_1876,export_uk,,SUGAR,Refined and Candy,1876,1192277.0,475814810.0,1363908.0,513472662.0,398.0808
as_1876,export_uk,,TELEGRAPHIC WIRES AND APPARATUS,,1876,,0.0,814849.0,7750037356.0,9510.0105
as_1876,export_uk,,TOBACCO and SNUFF Manufactured in the United Kingdom,Other Kinds of Manufactured Tobacco,1876,105621.0,91006530.0,30067.0,25737496.0,860.6329
as_1876,export_uk,,UMBRELLAS and PARASOLS,,1876,,0.0,290139.0,281639.0,0.0293
as_1876,export_uk,,Wool,Sheep and Lambs' (British),1876,9517219.0,9817249.0,757552.0,759202.0,0.0315
as_1876,export_uk,,Wool,"Other Sorts, including Foreign, dressed in the United Kingdom, and Flocks and Ragwool",1876,6444112.0,6444112.0,208134.0,202141.0,0.0288
as_1876,export_uk,,WOOL,Woollen Yarn (Carded),1876,622610.0,622610.0,89126.0,89096.0,0.0003
as_1876,export_uk,,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),1876,30231550.0,30231520.0,4328115.0,4328215.0,0.0000
as_1876,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffs, &c., Plain, all Wool",1876,9399205.0,9399205.0,9917902.0,9887842.0,0.0030
as_1876,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",1876,,0.0,19349445.0,19319435.0,0.0016
as_1876,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",1876,,0.0,6136191.0,5307956.0,0.1350
as_1876,export_uk,,ZINC or SPELTER,Manufactures of,1876,26605.0,15908.0,42187.0,24500.0,0.4193
as_1876,export_uk,,ZINC or SPELTER,Unmanufactured,1876,,0.0,791616.0,691479.0,0.1265
as_1876,export_uk,,ZINC or SPELTER,Manufactured,1876,,0.0,4407087.0,3852136.0,0.1259
as_1876,export_uk,,"CARRIAGES, CARTS, &c.",Railway Carriages for Passengers,1876,938.0,938.0,203799.0,203749.0,0.0002
as_1876,export_uk,,COPPER,"Unwrought, in Ingots, Cakes, or Slabs",1876,238223.0,238223.0,989451.0,983451.0,0.0061
as_1876,export_uk,,CORN and GRAIN,Wheat,1876,460839.0,461339.0,242842.0,242842.0,0.0011
as_1876,export_uk,,HEMP,",, Tanned, Unwrought",1876,149911.0,149911.0,1211146.0,1207846.0,0.0027
as_1876,import,duty,"CARDS, PLAYING",,1876,255.0,23922.0,18.0,5746.0,318.2222
as_1876,import,duty,COCOA,,1876,20443591.0,20423591.0,559788.0,559788.0,0.0010
as_1876,import,duty,COFFEE,,1876,1361642.0,1327602.0,6377829.0,6243865.0,0.0250
as_1876,import,duty,FRUIT,Raisins,1876,106898.0,108076.0,50498.0,51178.0,0.0135
as_1876,import,duty,FRUIT,Raisins,1876,10395335.0,10395035.0,1073707.0,1070707.0,0.0028
as_1876,import,duty,FRUIT,Raisins,1876,7913092.0,7913089.0,2618325.0,2618325.0,0.0000
as_1876,import,duty,FRUIT,"„ Unenumerated, including Shrub",1876,88928.0,88928.0,70205.0,70210.0,0.0001
as_1876,import,duty,FRUIT,"„ Unenumerated, including Shrub",1876,90945.0,185445426.0,6671.0,12690533.0,2038.0942
as_1876,import,duty,FRUIT,""" Cigars",1876,1680592.0,1681092.0,1195082.0,1195082.0,0.0003
as_1876,import,duty,VINEGAR,,1876,102528.0,86876.0,9894.0,6545.0,0.3385
as_1876,import,duty,WINE,Red,1876,10853551.0,10853521.0,2871594.0,2871594.0,0.0000
as_1876,import,duty,WINE,White,1876,9097172.0,9097172.0,4121805.0,4121775.0,0.0000
as_1876,import,duty,WINE,Total of all Kinds,1876,19950723.0,19946820.0,6993399.0,6993399.0,0.0002
as_1876,import,free,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, and Guns of any other Sort, and Pistols",1876,154875.0,154875.0,158727.0,159327.0,0.0038
as_1876,import,free,"ARMS, AMMUNITION, and MILITARY STORES","Ordnance Stores, Explosives, and Ammunition,     Unenumerated",1876,,0.0,22930.0,22330.0,0.0262
as_1876,import,free,BARK,For Tanners' or Dyers' Use,1876,672319.0,669319.0,315278.0,315278.0,0.0045
as_1876,import,free,BARK,Extracts of Bark or other Substances to be used     in Tanning or Dyeing,1876,,0.0,117202.0,104284.0,0.1102
as_1876,import,free,BRISTLES,,1876,19380.0,2494851.0,2260.0,420232.0,184.9434
as_1876,import,free,CANDLES,Other Kinds,1876,5190.0,5184.0,17476.0,17476.0,0.0012
as_1876,import,free,CAOUTCHouc,,1876,158692.0,157692.0,1536660.0,1535560.0,0.0063
as_1876,import,free,CHEESE,,1876,1531204.0,1531204.0,4237763.0,4234763.0,0.0007
as_1876,import,free,"CHEMICAL MANUFACTURES and PRODUCTS, Unenumerated",,1876,,0.0,1116626.0,1116596.0,0.0000
as_1876,import,free,CHINA or PORCELAIN WARE,,1876,601029.0,601029.0,440955.0,444646.0,0.0084
as_1876,import,free,"CHEMICAL MANUFACTURES and PRODUCTS, Unenumerated",COCHINEAL (including Granilla and Dust),1876,30410.0,30401.0,343885.0,343885.0,0.0003
as_1876,import,free,"CHEMICAL MANUFACTURES and PRODUCTS, Unenumerated",CONFECTIONERY (not otherwise enumerated),1876,124027.0,124027.0,420812.0,420842.0,0.0001
as_1876,import,free,COPPER,Ore,1876,74979.0,71979.0,928008.0,857688.0,0.0758
as_1876,import,free,COPPER,Regulus,1876,27878.0,27818.0,1026214.0,1020014.0,0.0060
as_1876,import,free,COPPER,"Old, fit only to be re-manufactured",1876,2616.0,2646.0,151285.0,151385.0,0.0115
as_1876,import,free,COPPER,"Manufactures, Unenumerated, including Copper Coin",1876,,0.0,558374.0,643696.0,0.1528
as_1876,import,free,COPPER,Manufactured,1876,6661203.0,6641203.0,489539.0,489539.0,0.0030
as_1876,import,free,Corn and Grain,Barley,1876,9772945.0,9587538.0,3747685.0,2720467.0,0.2741
as_1876,import,free,Corn and Grain,Oats,1876,11211019.0,6824852.0,4620450.0,2705615.0,0.4144
as_1876,import,free,Corn and Grain,Rye,1876,132366.0,132366.0,45653.0,45657.0,0.0001
as_1876,import,free,Corn and Grain,Rye,1876,1611250.0,1528059.0,702480.0,667664.0,0.0516
as_1876,import,free,Corn and Grain,Beans,1876,4607555.0,4527843.0,1858872.0,1887509.0,0.0173
as_1876,import,free,Corn and Grain,Maize or Indian Corn,1876,39963369.0,39963069.0,12762092.0,12762092.0,0.0000
as_1876,import,free,Meal and Flour,From United States of America,1876,166681.0,166681.0,106847.0,106787.0,0.0006
as_1876,import,free,Meal and Flour,Bean Meal and Pea Meal,1876,32255.0,32522.0,12744.0,12883.0,0.0109
as_1876,import,free,COTTON MANUFACTURES,Maize or Indian Corn Meal (including Maizena),1876,7703.0,7673.0,15471.0,15471.0,0.0039
as_1876,import,free,COTTON MANUFACTURES,"DRUGS, Unenumerated",1876,,0.0,523193.0,528293.0,0.0097
as_1876,import,free,COTTON MANUFACTURES,"EARTHENWARE, not being China or Porcelain Ware",1876,18996.0,18996.0,62063.0,62053.0,0.0002
as_1876,import,free,COTTON MANUFACTURES,Eggs,1876,6275217.0,6325217.0,2620396.0,2620396.0,0.0080
as_1876,import,free,FARINACEOUS SUBSTANCES and Manufactures thereof,,1876,,0.0,474652.0,474622.0,0.0001
as_1876,import,free,"FLOWERS, ARTIFICIAL",Oranges and Lemons,1876,,0.0,2968650.0,2965650.0,0.0010
as_1876,import,free,"FLOWERS, ARTIFICIAL","Preserved without Sugar, Unenumerated",1876,,0.0,11989173.0,11989143.0,0.0000
