flow,volume,from_group,article,to_group,method,sim,rows,value,reference
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,SILK MANUFACTURES,aligned,1.0,21,1428016,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and     Shawls",SILK MANUFACTURES,aligned,1.0,9,667692,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK",Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,4,85386,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,SILK MANUFACTURES,aligned,1.0,54,1673090,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,SILK MANUFACTURES,interpolated,0.0,12,104525,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK","British, Sheep and Lambs', Undressed, without the Wool",SKINS and FURS,aligned,1.0,8,854967,as_1896
export_uk,as_1898,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",SKINS and FURS,aligned,1.0,78,4237205,as_1896
export_uk,as_1898,WOOD AND TIMBER,Noils,WOOL,aligned,1.0,17,1792119,as_1896
export_uk,as_1898,WOOD AND TIMBER,Waste,WOOL,aligned,1.0,90,17438525,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Yarn, Alpaca and Mohair",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,15,4995452,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Yarn, Hair or Wool, not otherwise Enumerated",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,8,312467,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,318,12263590,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Woollen Tissues, Light, Narrow, mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,49,684154,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Worsted Tissues, Coatings, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,61,5915003,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Worsted Tissues, Coatings, Broad, mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,38,640047,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,46,954291,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Worsted Stuffs, &c., mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,39,3671157,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., Mixed with other Materials—cont.",WOOLLEN AND WORSTED MANUFACTURES,interpolated,0.0,27,3949504,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Damasks, Tapestry, and other Furniture Stuffs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,10,72463,as_1896
export_uk,as_1898,WOOD AND TIMBER,Wool and Mohair Plushes,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,8,48552,as_1896
export_uk,as_1898,WOOD AND TIMBER,Flannels,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,32,989632,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Carpets, not being Rugs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,46,2378610,as_1896
export_uk,as_1898,WOOD AND TIMBER,Blankets,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,42,1088868,as_1896
export_uk,as_1898,WOOD AND TIMBER,Shawls,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,20,220652,as_1896
export_uk,as_1898,WOOD AND TIMBER,"Rugs, Coverlets, or Wrappers",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,37,1364224,as_1896
export_uk,as_1898,WOOD AND TIMBER,Hosiery,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,85,2792951,as_1896
export_uk,as_1898,WOOD AND TIMBER,Ore,ZINC or SPELTER,aligned,1.0,27,528260,as_1896
export_uk,as_1899,APPAREL AND SLOPS,"Shot, of Iron, including Shells","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,17,291513,as_1896
export_uk,as_1899,APPAREL AND SLOPS,Gunpowder,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,7,8304,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.",Percussion Caps,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,24,11938,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated","ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,75,2681528,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Cannon, Mortars, and Machine Guns","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,20,549267,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.",Torpedoes and Parts thereof,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,8,73062,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Muskets, Rifles, and Fowling-pieces","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,94,646856,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,"ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,14,18536,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Swords, Cutlasses, Bayonets, and Arms of Other Sorts, not being Firearms","ARMS, AMMUNITION, AND MILITARY STORES",aligned,0.75,13,6494,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores,     not otherwise described","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,7,121765,as_1896
export_uk,as_1899,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores,   not otherwise described—con-   tinued","ARMS, AMMUNITION, AND MILITARY STORES",trailing,0.0,6,6605,as_1896
export_uk,as_1899,CARRIAGES,"Railway Carriages for Passengers, and parts thereof","CARRIAGES, &c.",aligned,1.0,114,5715823,as_1896
export_uk,as_1899,CARRIAGES,"Cycles, and parts thereof","CARRIAGES, &c.",aligned,1.0,28,280054,as_1896
export_uk,as_1899,CARRIAGES,"Cycles, and parts thereof—cont.","CARRIAGES, &c.",interpolated,0.0,43,1701681,as_1896
export_uk,as_1899,CARRIAGES,"Other Sorts, and parts thereof (including Carts)","CARRIAGES, &c.",aligned,1.0,79,723989,as_1896
export_uk,as_1899,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Wheat Flour,MEAL and FLOUR,aligned,1.0,24,720936,as_1896
export_uk,as_1899,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,MEAL and FLOUR,aligned,1.0,35,90598,as_1896
export_uk,as_1899,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material","Mead, unenumerated",MEAL and FLOUR,trailing,0.0,4,17528,as_1896
export_uk,as_1899,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented (including Bottles, and other Manufactures of Flint Glass)",GLASS,aligned,1.0,61,647179,as_1896
export_uk,as_1899,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of     Green or Common Glass,GLASS,aligned,1.0,68,1119482,as_1896
export_uk,as_1899,"FURNITURE (Household), Cabinet and Upholstery Wares","Other Manufactures, Unenumerated",GLASS,trailing,0.0,55,661278,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,Iron Ore,Iron,aligned,1.0,6,17062,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Old and Scrap for Re-     manufacture",Iron,interpolated,0.0,18,1106456,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Pig",Iron,aligned,1.0,58,14017972,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,Iron Puddled and Puddled Bars,Iron,aligned,1.0,3,3492,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Bar",Iron,aligned,1.0,73,3136206,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Angle, Bolt, and Rod",Iron,aligned,1.0,121,8361302,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,Railroad Iron—Unenumerated,Iron,interpolated,0.0,52,1499293,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Wire of Iron and Steel (except Telegraphic Wire), and Manufactures thereof",Iron,aligned,1.0,111,4366443,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron Sheets, Galvanized",Iron,aligned,1.0,83,9361887,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,Hoops and Hoop Iron,Iron,aligned,1.0,55,1251625,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"ii. Iron, Tin Plates and Sheets",Iron,aligned,1.0,115,10828389,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron Tubes and Pipes, Wrought",Iron,aligned,1.0,137,4384183,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,Bedsteads,Iron,interpolated,0.0,78,929907,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Cast and Manufactures thereof, Unenumerated",Iron,aligned,1.0,42,2991334,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Iron, Wrought and Manufactures thereof, Unenumerated",Iron,aligned,1.0,99,6149544,as_1896
export_uk,as_1899,IMPLEMENTS AND TOOLS,"Steel Bar, of all kinds",Iron,trailing,0.0,264,23056047,as_1896
export_uk,as_1899,LEAD,Unwrought,LEATHER,aligned,1.0,49,4269269,as_1896
export_uk,as_1899,LEAD,"Wrought, Boots and Shoes",LEATHER,aligned,1.0,51,4259159,as_1896
export_uk,as_1899,LEAD,"Wrought, Other Articles, Unenumerated",LEATHER,aligned,1.0,54,3919919,as_1896
export_uk,as_1899,LEAD,"Piece Goods, Plain, Unbleached     or Bleached",LINEN MANUFACTURES,aligned,1.0,92,10609821,as_1896
export_uk,as_1899,LEAD,"Piece Goods, Sailcloth",LINEN MANUFACTURES,aligned,1.0,42,656704,as_1896
export_uk,as_1899,LEAD,Thread for Sewing,LINEN MANUFACTURES,aligned,1.0,57,3166914,as_1896
export_uk,as_1899,LEAD,"Steam Engines, Locomotive","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,48,4452462,as_1896
export_uk,as_1899,LEAD,West Africa : Agricultural,"MACHINERY and MILL WORK, or parts thereof",interpolated,0.0,32,2228995,as_1896
export_uk,as_1899,LEAD,West Africa : Other Descriptions,"MACHINERY and MILL WORK, or parts thereof",interpolated,0.0,61,4644181,as_1896
export_uk,as_1899,LEAD,"Not being Steam Engines, Agricultural","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,50,2811154,as_1896
export_uk,as_1899,LEAD,Sewing Machines,"MACHINERY and MILL WORK, or parts thereof",aligned,1.0,65,6199122,as_1896
export_uk,as_1899,LEAD,"Not being Steam Engines, Textile","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,41,22234445,as_1896
export_uk,as_1899,LEAD,Other Descriptions,"MACHINERY and MILL WORK, or parts thereof",trailing,0.0,130,24136253,as_1896
export_uk,as_1899,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Writing or Printing and Envelopes,PAPER,aligned,1.0,51,2601750,as_1896
export_uk,as_1899,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Hangings,PAPER,aligned,1.0,27,593968,as_1896
export_uk,as_1899,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Pasteboard, Millboard, Cardboard, and Cards (including Playing Cards)",PAPER,aligned,0.8,14,180791,as_1896
export_uk,as_1899,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Unenumerated, and Articles of   Paper (except Papier Maché)",PAPER,aligned,1.0,143,5962404,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,SILK MANUFACTURES,aligned,1.0,29,1516027,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and Shawls",SILK MANUFACTURES,aligned,1.0,19,640729,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK",Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,10,166861,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,SILK MANUFACTURES,aligned,1.0,23,835001,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs,SILK MANUFACTURES,aligned,1.0,38,1091211,as_1896
export_uk,as_1899,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,SILK MANUFACTURES,trailing,0.0,12,100133,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Sheep and Lambs', British,     Raw or Undressed",WOOL,aligned,1.0,15,2136472,as_1896
export_uk,as_1899,WOOD AND TIMBER,Flocks and Ragwool,WOOL,aligned,1.0,13,1029004,as_1896
export_uk,as_1899,WOOD AND TIMBER,Noils,WOOL,aligned,1.0,17,2307958,as_1896
export_uk,as_1899,WOOD AND TIMBER,Waste,WOOL,aligned,1.0,16,233889,as_1896
export_uk,as_1899,WOOD AND TIMBER,Combed or Carded and Tops,WOOL,aligned,1.0,19,5121160,as_1896
export_uk,as_1899,WOOD AND TIMBER,Woollen Yarn (Carded),WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,21,298279,as_1896
export_uk,as_1899,WOOD AND TIMBER,Worsted Yarn (Combed or Carded),WOOLLEN AND WORSTED MANUFACTURES,interpolated,0.0,34,14327992,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Yarn, Alpaca and Mohair",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,15,5231527,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Yarn, Hair or Wool, not otherwise Enumerated",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,8,303183,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,221,12868552,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Woollen Tissues, Light, Broad, mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,97,2907744,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Woollen Tissues, Light, Narrow, mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,49,626157,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Worsted Tissues, Coatings, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,139,8589634,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,48,1728583,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Worsted Stuffs, &c., mixed with other Materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,39,4233506,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., Mixed with other Materials—cont.",WOOLLEN AND WORSTED MANUFACTURES,interpolated,0.0,27,3837432,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Damasks, Tapestry, and other Furniture Stuffs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,13,77257,as_1896
export_uk,as_1899,WOOD AND TIMBER,Wool and Mohair Plushes,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,8,41695,as_1896
export_uk,as_1899,WOOD AND TIMBER,Flannels,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,32,1059600,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Carpets, not being Rugs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,46,2722502,as_1896
export_uk,as_1899,WOOD AND TIMBER,Blankets,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,42,907290,as_1896
export_uk,as_1899,WOOD AND TIMBER,Shawls,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,20,232866,as_1896
export_uk,as_1899,WOOD AND TIMBER,"Rugs, Coverlets, or Wrappers",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,98,4323541,as_1896
export_uk,as_1899,WOOD AND TIMBER,Ore,ZINC or SPELTER,aligned,1.0,195,18402756,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.",Percussion Caps,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,24,11294,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated","ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,69,1265645,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Cannon, Mortars, and Machine Guns","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,18,428255,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.",Torpedoes and Parts thereof,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,8,83652,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Muskets, Rifles, and Fowling-pieces","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,77,551656,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.",Revolvers,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,8,4923,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,"ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,14,20435,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Swords, Cutlasses, Bayonets, and Arms of Other Sorts, not being Firearms","ARMS, AMMUNITION, AND MILITARY STORES",aligned,0.75,11,4338,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores, not otherwise described","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,17,229651,as_1896
export_uk,tn_1901,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores,   not otherwise described—con-   tinued","ARMS, AMMUNITION, AND MILITARY STORES",trailing,0.0,8,248048,as_1896
export_uk,tn_1901,"CAOUTCHOUQ, MANUFACTURES OF","Railway Carriages for Passengers, and parts thereof","CARRIAGES, &c.",aligned,1.0,21,996520,as_1896
export_uk,tn_1901,"CAOUTCHOUQ, MANUFACTURES OF","Railway Waggons, Trucks, &c. (not of iron), and parts thereof, for Ballast, Minerals, or Merchandise","CARRIAGES, &c.",aligned,1.0,61,3351691,as_1896
export_uk,tn_1901,"CAOUTCHOUQ, MANUFACTURES OF","Cycles, and parts thereof","CARRIAGES, &c.",aligned,1.0,26,197022,as_1896
export_uk,tn_1901,"CAOUTCHOUQ, MANUFACTURES OF","Cycles, and parts thereof—cont.","CARRIAGES, &c.",interpolated,0.0,44,1391430,as_1896
export_uk,tn_1901,"CAOUTCHOUQ, MANUFACTURES OF","Other Sorts, and parts thereof (including Carts)","CARRIAGES, &c.",aligned,1.0,78,1000900,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Wheat,MEAL and FLOUR,aligned,1.0,13,49910,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Barley,MEAL and FLOUR,interpolated,0.0,18,42552,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Malt,MEAL and FLOUR,interpolated,0.0,24,724356,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Oats,MEAL and FLOUR,interpolated,0.0,16,90501,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Rye,MEAL and FLOUR,interpolated,0.0,3,156,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Peas,MEAL and FLOUR,interpolated,0.0,22,78484,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Beans,MEAL and FLOUR,interpolated,0.0,7,2841,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Wheatmeal or Flour,MEAL and FLOUR,interpolated,0.0,24,904390,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR",Oatmeal,MEAL and FLOUR,aligned,1.0,35,109102,as_1896
export_uk,tn_1901,"CORN, GRAIN, MEAL, and FLOUR","Meal, unenumerated",MEAL and FLOUR,trailing,0.0,5,18028,as_1896
export_uk,tn_1901,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented   (including Bottles, and other   Manufactures of Flint Glass)",GLASS,aligned,1.0,61,731793,as_1896
export_uk,tn_1901,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of Green or Common Glass,GLASS,aligned,1.0,19,35286,as_1896
export_uk,tn_1901,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of   Green or Common Glass,GLASS,trailing,0.0,49,1211141,as_1896
export_uk,tn_1901,"FURNITURE (Household), Cabinet and Upholstery Wares","Other Manufactures, Unenumerated",GLASS,trailing,0.0,55,696518,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Iron Ore,Iron,aligned,1.0,6,21895,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Old and Scrap for Re-manufacture",Iron,interpolated,0.0,18,1104233,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Pig",Iron,aligned,1.0,58,17856193,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Bar",Iron,aligned,1.0,201,12366011,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Railroad Iron—Unenumerated,Iron,interpolated,0.0,170,5798701,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron Sheets, Galvanized",Iron,aligned,1.0,87,11333519,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Hoops and Hoop Iron,Iron,aligned,1.0,54,1431573,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Tin Plates and Sheets",Iron,aligned,1.0,115,13270582,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron Tubes and Pipes, Wrought",Iron,aligned,1.0,65,3874787,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron Nails, Screws, and Rivets",Iron,aligned,1.0,71,1350523,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Bedsteads,Iron,interpolated,0.0,45,1044179,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Cast and Manufactures   thereof, Unenumerated",Iron,aligned,1.0,32,464295,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Cast and Manufactures thereof, Unenumerated",Iron,interpolated,0.0,42,3000416,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Wrought and Manufactures thereof, Unenumerated",Iron,aligned,1.0,99,6451436,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Steel Bar, of all kinds",IRON AND STEEL,interpolated,0.0,99,10712382,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Steel Black Plates for Tinning,IRON AND STEEL,aligned,1.0,21,1950533,as_1896
export_uk,tn_1901,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Manufactures of Steel, or of Steel and Iron combined",IRON AND STEEL,aligned,1.0,71,3047805,as_1896
export_uk,tn_1901,LEAD,Unwrought,LEATHER,aligned,1.0,49,4301411,as_1896
export_uk,tn_1901,LEAD,"Wrought, Boots and Shoes",LEATHER,aligned,1.0,55,4485539,as_1896
export_uk,tn_1901,LEAD,"Wrought, Other Articles, Un- enumerated",LEATHER,aligned,1.0,56,4180390,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,"Steam Engines, Locomotive","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,25,1474234,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,Agricultural,"MACHINERY and MILL WORK, or parts thereof",aligned,1.0,29,2005920,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,Other Descriptions,"MACHINERY and MILL WORK, or parts thereof",interpolated,0.0,120,9646760,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,Other Descriptions : Sewing Machines,"MACHINERY and MILL WORK, or parts thereof",aligned,1.0,69,5808702,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,"Not being Steam Engines, Tex- tile","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,41,17984521,as_1896
export_uk,tn_1901,LINEN MANUFACTURES,"Not being Steam Engines, Tex- tile : Other Descriptions","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,70,9431730,as_1896
export_uk,tn_1901,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Hangings,PAPER,aligned,1.0,33,508344,as_1896
export_uk,tn_1901,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Pasteboard, Millboard, Cardboard, and Cards (including Playing Cards)",PAPER,aligned,0.8,20,182756,as_1896
export_uk,tn_1901,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Unenumerated, and Articles of   Paper",PAPER,trailing,0.0,157,4043591,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,SILK MANUFACTURES,aligned,1.0,29,1614318,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and Shawls",SILK MANUFACTURES,aligned,1.0,9,577938,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK",Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,4,112694,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,SILK MANUFACTURES,aligned,1.0,87,4015923,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",SKINS and FURS,aligned,1.0,4,358359,as_1896
export_uk,tn_1901,"SILK MANUFACTURES, WHOLLY OF SILK","Foreign, dressed in the United Kingdom",SKINS and FURS,aligned,1.0,70,4572040,as_1896
export_uk,tn_1901,GOODS NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Unmanufactured,ZINC or SPELTER,aligned,1.0,28,1455908,as_1896
export_uk,tn_1901,GOODS NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Manufactured,ZINC or SPELTER,aligned,1.0,73,3419114,as_1896
