flow,volume,year,group,article,seq_from,seq_to,to_group,to_article,to_unit,rows,value,canada,primary,method,reference,from_block
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,South Africa,20853,20948,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,20,204431,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,West Africa,20953,20978,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,6,10749,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,Possessions in Indian Seas,20983,21084,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,21,896025,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,West Africa,21089,21109,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,5,27174,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,South Africa,21114,21245,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,27,420410,101745,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,EARTHEN AND CHINA WARE,South Africa,21250,21503,"ELECTRIC LIGHTING APPARATUS, or parts thereof (except Steam Engines)",,,52,243459,3891,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1894,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,22348,22413,GLASS,,,14,16769,0,0,gapx5,as_1896,"FURNITURE (Household), Cabinet and Upholstery Wares/"
export_uk,as_1897,1894,"FURNITURE (Household), Cabinet and Upholstery Wares",South Africa,22418,22499,GLASS,,,17,48768,19710,0,gapx5,as_1896,"FURNITURE (Household), Cabinet and Upholstery Wares/"
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,Dutch,28500,28640,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,29,646619,0,0,continuation~x3,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,West Africa,28645,28660,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,4,17395,0,0,continuation~x3,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,28665,28670,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,2,221308,0,0,continuation~x3,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,East Africa,28675,28685,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,3,8672,0,0,continuation~x3,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,26769,26796,IRON,Puddled and Puddled Bars,Tons,7,19477,7703,0,gapx5,as_1896,"Iron/Iron, Pig"
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27624,27700,IRON,Railroad—Chairs and Sleepers,Tons,16,243641,0,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27705,27911,IRON,Railroad—Unenumerated,Tons,42,342190,17425,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27916,28145,IRON,"Wire of Iron and Steel (except Telegraphic Wire), and Manu- factures thereof",Tons,47,615287,13921,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),28150,28495,IRON,Sheets and Boiler Plates,Tons,70,707952,77546,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,29368,29608,IRON,"Anchors, Grapnels, Chains and Cables",Tons,49,273194,16505,0,gapx4,as_1896,"Iron/Iron, Tin Plates and Sheets"
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,31370,31594,IRON AND STEEL,Sheets,Tons,45,897432,43398,0,gap,as_1892,"IRON AND STEEL/Steel Bar, of all kinds"
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,31977,32062,JUTE YARN,,Tons,18,375660,2233,0,gapx2,as_1896,"IRON AND STEEL/Manufactures of Steel, or of     Steel and Iron combined"
export_uk,as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,32067,32311,JUTE MANUFACTURES,,Tons,50,1740952,97309,0,gapx2,as_1896,"IRON AND STEEL/Manufactures of Steel, or of     Steel and Iron combined"
export_uk,as_1897,1894,LEAD,Pig,32550,32635,LEAD,"Rolled, Sheet, Piping, Tubing,   and other Manufactures",Tons,18,122670,0,0,gapx4,as_1896,LEAD/Pig
export_uk,as_1897,1894,LEAD,South Africa,32640,32720,LEAD,"Rolled, Sheet, Piping, Tubing,   and other Manufactures",Tons,17,127630,4504,0,gapx4,as_1896,LEAD/Pig
export_uk,as_1897,1894,LEAD,South Africa,33385,33510,LINEN YARN,,,26,891811,5579,0,gapx4,as_1896,"LEATHER/Wrought. Other Articles, Un- enumerated"
export_uk,as_1897,1894,LEAD,South Africa,33825,33970,LINEN MANUFACTURES,"Checked, Printed, or Dyed and Damasks and Diapers",Yards,30,377228,8744,0,gapx2,as_1896,"LINEN MANUFACTURES/Piece Goods, Plain, Unbleached or Bleached"
export_uk,as_1897,1894,LEAD,"Not being Steam Engines, Agricultural",35257,35407,"MACHINERY and MILL WORK, or parts thereof",Not being Steam Engines: Sewing Machines,Agricultural Machinery,31,762535,0,0,gapx2,as_1896,"MACHINERY and MILL WORK, or parts thereof/Not being Steam Engines, Agricultural"
export_uk,as_1897,1894,LEAD,"Not being Steam Engines, Agricultural",35412,35541,"MACHINERY and MILL WORK, or parts thereof",Mining,Agricultural Machinery,27,381459,0,0,gapx2,as_1896,"MACHINERY and MILL WORK, or parts thereof/Not being Steam Engines, Agricultural"
export_uk,as_1897,1894,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",41266,41366,SKINS and FURS,"Foreign, Dressed in the United Kingdom",Skins and Furs,21,527688,54647,0,gapx4-2,as_1896,"SKINS and FURS/British, Unenumerated"
export_uk,as_1897,1894,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,42973,43133,"TELEGRAPHIC WIRES, AND APPARATUS",,,33,336175,22444,0,gapx2,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,South Africa,46090,46252,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,34,159888,10296,0,gapx2,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Light, Broad, mixed with other Materials"
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool",47361,47441,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,17,1147797,0,0,continuationx2-1,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,Possessions in Indian Seas,47446,47551,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,22,962391,0,0,continuationx2-1,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48434,48584,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Number,31,344640,4700,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48589,48709,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,257373,0,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,South Africa,48714,48834,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,411472,142938,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1895,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",945,1065,"ANIMALS, Living",Sheep and Lambs,Number,25,59491,1283,0,gapx5,as_1892,"ANIMALS, Living/Bulls, Oxen, Cows, and Calves"
export_uk,as_1897,1895,"ARMS, AMMUNITION, &c.",South Africa,3666,3713,"ARMS, AMMUNITION, and MILITARY STORES",Revolvers,Number,12,4738,0,0,gapx3,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Muskets, Rifles, and Fowling-pieces"
export_uk,as_1897,1895,"BAGS AND SACKS, EMPTY",West Africa,4753,4873,BEER AND ALE,,Doz,25,199376,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1895,"BAGS AND SACKS, EMPTY",Possessions in Indian Seas,4878,5037,BEER AND ALE,,Doz,33,467857,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1895,"BAGS AND SACKS, EMPTY",West Africa,5042,5072,BEER AND ALE,,Doz,7,6761,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1895,"BAGS AND SACKS, EMPTY",South Africa,5077,5082,BEER AND ALE,,Doz,2,68603,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1895,"BAGS AND SACKS, EMPTY",East Africa,5087,5224,BEER AND ALE,,Doz,28,771767,15490,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1895,BLEACHING MATERIALS,,5927,6047,"Books, Printed",,Cwts,25,145816,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BLEACHING MATERIALS,Possessions in Indian Seas,6052,6159,"Books, Printed",,Cwts,23,333296,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BLEACHING MATERIALS,West Africa,6164,6189,"Books, Printed",,Cwts,6,2585,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BLEACHING MATERIALS,South Africa,6194,6199,"Books, Printed",,Cwts,2,126544,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BLEACHING MATERIALS,East Africa,6204,6249,"Books, Printed",,Cwts,10,140559,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BLEACHING MATERIALS,Possessions in Indian Seas,6252,6346,"Books, Printed",,Cwts,21,472563,63980,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1895,BRICKS,South Africa,7179,7313,BUTTER,,,28,86030,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,West Africa,7318,7338,BUTTER,,,5,555,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,South Africa,7343,7452,BUTTER,,,24,14847,796,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,South Africa,7457,7571,CANDLES of all sorts,,,23,92248,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,West Africa,7576,7743,CANDLES of all sorts,,,35,68557,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,South Africa,7748,7753,CANDLES of all sorts,,,2,129369,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,BRICKS,East Africa,7758,7888,CANDLES of all sorts,,,27,93020,2753,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1895,CHEESE,East Africa,10331,10471,"CHEMICAL PRODUCTS and Preparations, not specially unenumerated",,Cwts,29,891516,0,0,gapx4,as_1896,CHEESE/
export_uk,as_1897,1895,CHEESE,Possessions in Indian Seas,10476,10622,"CHEMICAL PRODUCTS and Preparations, not specially unenumerated",,Cwts,30,750880,0,0,gapx4,as_1896,CHEESE/
export_uk,as_1897,1895,CHEESE,West Africa,10627,10647,"CHEMICAL PRODUCTS and Preparations, not specially unenumerated",,Cwts,5,776,0,0,gapx4,as_1896,CHEESE/
export_uk,as_1897,1895,CHEESE,South Africa,10652,10789,"CHEMICAL PRODUCTS and Preparations, not specially unenumerated",,Cwts,29,485762,34736,0,gapx4,as_1896,CHEESE/
export_uk,as_1897,1895,CHEESE,South Africa,10800,11054,"CLAY, Unmanufactured",,Cwts,54,349051,8177,0,gapx4,as_1896,CHEESE/
export_uk,as_1897,1895,"COAL, CINDERS, &c.",East Africa,11885,11979,"COAL, CINDERS, &c.",Coal and Cinders,Tons,19,119154,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm continued"
