volume,year,flow,article_group,article,unit,row_seq,country_raw,value,source,section_total,section_rows,canada
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000738,British East Indies : Bengal and Burmah,29017.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000739,British East Indies : Straits Settlements,22288.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000740,British East Indies : Ceylon,6198.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000741,British East Indies : Hong Kong,3390.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000742,Australasia,2916.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000743,British North America,4481.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000744,British West India Islands and British Guiana,9670.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000745,Other British Possessions,3086.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000746,TOTAL,172148.0,inf,172148.0,16,4481
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002079,Gibraltar,2301.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002080,British Possessions in South Africa,8591.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002081,British East Indies,4069.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002082,Australasia,1750.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002083,British West India Islands and British Guiana,2034.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002084,Other British Possessions,2919.0,inf,21664.0,6,0
as_1892,1892,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,1002085,TOTAL,21664.0,inf,21664.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001678,Malta and Gozo,5793.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001679,West Africa (British),42702.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001680,British Possessions in South Africa,8417.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001681,British West India Islands,66460.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001682,British Guiana,24928.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001683,Other British Possessions,13365.0,inf,161665.0,6,0
as_1892,1892,reexport,PYRITES OF IRON OR COPPER,RICE,Cwts,1001684,TOTAL,161665.0,inf,161665.0,6,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001691,Denmark,9548.0,inf,50024.0,5,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001692,Holland,13034.0,inf,50024.0,5,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001693,Belgium,16156.0,inf,50024.0,5,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001694,United States of America : Atlantic,5059.0,inf,50024.0,5,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001695,Other Foreign Countries,6227.0,inf,50024.0,5,0
as_1892,1892,reexport,SAGO AND SAGO FLOUR,,,1001696,TOTAL,50024.0,inf,50024.0,5,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000427,Russia,3766.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000428,Germany,44319.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000429,Holland,10871.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000430,Belgium,41843.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000431,France,22075.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000432,Spain and Canaries,4914.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000433,Turkey,5077.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000434,Egypt,38284.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000435,China,4900.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000436,United States of America : Atlantic,198622.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000437,United States of America : Pacific,11826.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000438,United States of America : Foreign West Indies,37081.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000439,United States of America : Republic of Colombia,4471.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000440,Peru,3930.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000441,Chile,4140.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000442,Brazil,21195.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000443,Other Foreign Countries,22109.0,inf,479423.0,17,0
as_1893,1893,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BEER AND ALE,,1000444,TOTAL,479423.0,inf,479423.0,17,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002523,Russia,95817.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002524,Sweden and Norway,15438.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002525,Denmark,8422.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002526,Germany,54551.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002527,Holland,19851.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002528,Belgium,20258.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002529,France,30236.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002530,"Portugal, Azores and Madeira",5198.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002531,Spain and Canaries,29291.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002532,Italy,6491.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002533,Turkey,4822.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002534,Egypt,3090.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002535,Western Africa (Foreign),2422.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002536,Eastern Africa : Portuguese Possessions,3734.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002537,Eastern Africa : Java,2906.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002538,Eastern Africa : Philippine Islands,2246.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002539,China,5490.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002540,United States of America : Atlantic,26066.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002541,United States of America : Foreign West Indies,8161.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002542,Mexico,12326.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002543,Central America,3189.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002544,Republic of Colombia,5858.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002545,Venezuela,4213.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002546,Peru,4299.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002547,Chile,29190.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002548,Brazil,59938.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002549,Uruguay,4308.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002550,Argentine Republic,28785.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002551,Other Foreign Countries,9550.0,inf,506449.0,29,0
as_1893,1893,export_uk,IMPLEMENTS AND TOOLS,Unenumerated,,1002552,TOTAL,506449.0,inf,506449.0,29,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001720,Denmark,13714.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001721,Germany,29607.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001722,Holland,8346.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001723,Belgium,4064.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001724,Austrian Territories,5965.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001725,United States of America : Atlantic,8997.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001726,United States of America : Other Foreign Countries,3925.0,inf,74618.0,7,0
as_1893,1893,reexport,SEEDS,Clover and Grass,Cwts,1001727,TOTAL,74618.0,inf,74618.0,7,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001777,Russia,12516.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001778,Sweden and Norway,6962.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001779,Denmark,10115.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001780,Germany,219339.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001781,Holland,41737.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001782,Belgium,179849.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001783,France,137608.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001784,"Portugal, Azores and Madeira",6545.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001785,Spain and Canaries,24496.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001786,Italy,9379.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001787,Greece,3011.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001788,Roumania,4092.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001789,Turkey,19640.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001790,Egypt,10865.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001791,Java,3392.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001792,Philippine Islands,8360.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001793,China,9127.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001794,United States of America: Atlantic,547020.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001795,Pacific,2519.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001796,Foreign West Indies,53075.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001797,Mexico,25398.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001798,Central America,15430.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001799,Republic of Colombia,12597.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001800,Venezuela,11416.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001801,Ecuador,6280.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001802,Peru,2043.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001803,Chile,6736.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001804,Brazil,90733.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001805,Uruguay,12965.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001806,Argentine Republic,38718.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001807,Other Foreign Countries,6858.0,inf,1537821.0,31,0
as_1894,1894,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001808,TOTAL,1537821.0,inf,1537821.0,31,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002915,Russia,19737.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002916,Sweden and Norway,19275.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002917,Denmark,2879.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002918,Germany,15017.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002919,Holland,11334.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002920,"Portugal, Azores and Madeira",32220.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002921,Spain and Canaries,5732.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002922,Italy,8117.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002923,Greece,7587.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002924,Roumania,3376.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002925,Turkey,9818.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002926,Egypt,10412.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002927,Java,3524.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002928,Philippine Islands,2933.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002929,China,15856.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002930,Japan,23832.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002931,United States of America : Atlantic,13782.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002932,United States of America : Foreign West Indies,4169.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002933,Mexico,5320.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002934,Peru,5218.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002935,Chile,56471.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002936,Brazil,41625.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002937,Uruguay,11488.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002938,Argentine Republic,56320.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002939,Other Foreign Countries,12171.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002940,TOTAL,398213.0,inf,398213.0,25,0
as_1894,1894,export_uk,Iron,Bar,Tons,1002941,Channel Islands,2963.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002942,Malta,2502.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002943,British Possessions in South Africa,54731.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002944,Mauritius,4359.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002945,British East Indies : Bombay,20448.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002946,British East Indies : Madras,6757.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002947,British East Indies : Bengal and Burmah,53068.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002948,British East Indies : Straits Settlements,20295.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002949,British East Indies : Ceylon,8829.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002950,British East Indies : Hong Kong,9017.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002951,Australasia : West Australia,6318.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002952,Australasia : South Australia,23737.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002953,Australasia : Victoria,32111.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002954,Australasia : New South Wales,27184.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002955,Australasia : Queensland,14316.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002956,Australasia : Tasmania,1204.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002957,Australasia : New Zealand,23369.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002958,British North America,17094.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002959,British West India Islands and British Guiana,7973.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002960,Other British Possessions,2446.0,inf,338721.0,20,17094
as_1894,1894,export_uk,Iron,Bar,Tons,1002961,TOTAL,338721.0,inf,338721.0,20,17094
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005883,Germany,35666.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005884,Belgium,2330.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005885,France,182628.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005886,Italy,1989.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005887,Turkey,5463.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005888,United States of America : Atlantic,11368.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005889,United States of America : Other Foreign Countries,10021.0,inf,249465.0,7,0
as_1894,1894,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",,1005890,TOTAL,249465.0,inf,249465.0,7,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001666,Russia,7884.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001667,Sweden and Norway,6496.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001668,Denmark,11633.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001669,Germany,219647.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001670,Holland,38069.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001671,Belgium,188942.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001672,France,114552.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001673,"Portugal, Azores and Madeira",7142.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001674,Spain and Canaries,23505.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001675,Italy,13309.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001676,Austrian Territories,4844.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001677,Roumania,2470.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001678,Turkey,17350.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001679,Egypt,14883.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001680,Java,6280.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001681,Philippine Islands,2816.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001682,China,8623.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001683,United States of America : Atlantic,592880.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001684,Pacific,5599.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001685,Foreign West Indies,35552.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001686,Mexico,40930.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001687,Central America,26781.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001688,Republic of Colombia,6681.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001689,Venezuela,10052.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001690,Ecuador,3854.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001691,Peru,3328.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001692,Chile,13058.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001693,Brazil,90792.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001694,Uruguay,15892.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001695,Argentine Republic,42845.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001696,Other Foreign Countries,9238.0,inf,1585927.0,31,0
as_1895,1895,export_uk,COTTON MANUFACTURES,Lace and Patent Net,,1001697,TOTAL,1585927.0,inf,1585927.0,31,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001182,Russia,136990.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001183,Sweden and Norway,26745.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001184,Denmark,8146.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001185,Germany,255922.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001186,Holland,285951.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001187,Belgium,99136.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001188,France,221516.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001189,Spain,2517.0,inf,1115432.0,14,0
